Step , TotalTime , T , P , Ux , Uy , Uz
117540 , 5.8691e-05 , 232.745 , 640.21 , 426.562 , 6.05777 , 0.212541
117560 , 5.8701e-05 , 232.746 , 640.224 , 426.573 , 6.05986 , 0.2127
117580 , 5.8711e-05 , 232.747 , 640.238 , 426.583 , 6.06191 , 0.212858
117600 , 5.8721e-05 , 232.749 , 640.251 , 426.593 , 6.06387 , 0.213013
117620 , 5.87309e-05 , 232.75 , 640.264 , 426.604 , 6.06573 , 0.213163
117640 , 5.87409e-05 , 232.752 , 640.277 , 426.615 , 6.06754 , 0.213312
117660 , 5.87509e-05 , 232.753 , 640.287 , 426.626 , 6.06935 , 0.213462
117680 , 5.87608e-05 , 232.753 , 640.297 , 426.637 , 6.0712 , 0.213612
117700 , 5.87708e-05 , 232.755 , 640.307 , 426.648 , 6.07303 , 0.213761
117720 , 5.87808e-05 , 232.756 , 640.319 , 426.658 , 6.07476 , 0.213907
117740 , 5.87907e-05 , 232.758 , 640.332 , 426.667 , 6.07638 , 0.214049
117760 , 5.88007e-05 , 232.759 , 640.344 , 426.676 , 6.07792 , 0.214188
117780 , 5.88107e-05 , 232.76 , 640.357 , 426.685 , 6.07941 , 0.214325
117800 , 5.88206e-05 , 232.762 , 640.369 , 426.694 , 6.08087 , 0.214461
117820 , 5.88306e-05 , 232.763 , 640.382 , 426.703 , 6.0824 , 0.2146
117840 , 5.88406e-05 , 232.764 , 640.393 , 426.713 , 6.084 , 0.214742
117860 , 5.88505e-05 , 232.765 , 640.405 , 426.722 , 6.08566 , 0.214885
117880 , 5.88605e-05 , 232.766 , 640.416 , 426.731 , 6.08731 , 0.215029
117900 , 5.88705e-05 , 232.767 , 640.427 , 426.74 , 6.08894 , 0.215172
117920 , 5.88804e-05 , 232.768 , 640.439 , 426.748 , 6.09053 , 0.215314
117940 , 5.88904e-05 , 232.769 , 640.45 , 426.756 , 6.09207 , 0.215453
117960 , 5.89004e-05 , 232.77 , 640.461 , 426.764 , 6.09363 , 0.215594
117980 , 5.89103e-05 , 232.771 , 640.472 , 426.773 , 6.09528 , 0.215738
118000 , 5.89203e-05 , 232.772 , 640.483 , 426.781 , 6.097 , 0.215885
118020 , 5.89303e-05 , 232.773 , 640.493 , 426.789 , 6.09875 , 0.216033
118040 , 5.89402e-05 , 232.774 , 640.503 , 426.797 , 6.10052 , 0.216182
118060 , 5.89502e-05 , 232.775 , 640.513 , 426.804 , 6.10231 , 0.216331
118080 , 5.89602e-05 , 232.776 , 640.523 , 426.811 , 6.10412 , 0.216482
118100 , 5.89702e-05 , 232.777 , 640.532 , 426.818 , 6.10594 , 0.216634
118120 , 5.89801e-05 , 232.777 , 640.541 , 426.825 , 6.10774 , 0.216784
118140 , 5.89901e-05 , 232.777 , 640.549 , 426.832 , 6.10961 , 0.216938
118160 , 5.90001e-05 , 232.778 , 640.557 , 426.84 , 6.11152 , 0.217093
118180 , 5.901e-05 , 232.779 , 640.566 , 426.847 , 6.11346 , 0.217249
118200 , 5.902e-05 , 232.78 , 640.573 , 426.854 , 6.11542 , 0.217407
118220 , 5.903e-05 , 232.78 , 640.58 , 426.861 , 6.11743 , 0.217566
118240 , 5.90399e-05 , 232.781 , 640.588 , 426.867 , 6.11948 , 0.217727
118260 , 5.90499e-05 , 232.783 , 640.597 , 426.872 , 6.12149 , 0.217887
118280 , 5.90599e-05 , 232.783 , 640.605 , 426.878 , 6.12346 , 0.218045
118300 , 5.90698e-05 , 232.784 , 640.611 , 426.883 , 6.12546 , 0.218204
118320 , 5.90798e-05 , 232.784 , 640.617 , 426.888 , 6.12745 , 0.218363
118340 , 5.90898e-05 , 232.784 , 640.625 , 426.893 , 6.12944 , 0.218523
118360 , 5.90997e-05 , 232.785 , 640.631 , 426.899 , 6.1314 , 0.21868
118380 , 5.91097e-05 , 232.785 , 640.637 , 426.904 , 6.13334 , 0.218838
118400 , 5.91197e-05 , 232.786 , 640.645 , 426.908 , 6.13534 , 0.218998
118420 , 5.91296e-05 , 232.786 , 640.652 , 426.912 , 6.13741 , 0.21916
118440 , 5.91396e-05 , 232.787 , 640.66 , 426.917 , 6.13955 , 0.219326
118460 , 5.91496e-05 , 232.788 , 640.667 , 426.921 , 6.14172 , 0.219493
118480 , 5.91595e-05 , 232.788 , 640.673 , 426.925 , 6.14379 , 0.219656
118500 , 5.91695e-05 , 232.788 , 640.68 , 426.928 , 6.14582 , 0.219818
118520 , 5.91795e-05 , 232.789 , 640.686 , 426.932 , 6.14787 , 0.21998
118540 , 5.91894e-05 , 232.789 , 640.69 , 426.935 , 6.14992 , 0.220143
118560 , 5.91994e-05 , 232.789 , 640.694 , 426.939 , 6.15198 , 0.220306
118580 , 5.92094e-05 , 232.789 , 640.698 , 426.942 , 6.15412 , 0.220472
118600 , 5.92194e-05 , 232.79 , 640.704 , 426.944 , 6.15634 , 0.220641
118620 , 5.92293e-05 , 232.79 , 640.707 , 426.946 , 6.15856 , 0.220811
118640 , 5.92393e-05 , 232.79 , 640.71 , 426.948 , 6.16079 , 0.220981
118660 , 5.92493e-05 , 232.79 , 640.714 , 426.95 , 6.1631 , 0.221154
118680 , 5.92592e-05 , 232.79 , 640.717 , 426.952 , 6.16545 , 0.221329
118700 , 5.92692e-05 , 232.789 , 640.721 , 426.954 , 6.16784 , 0.221505
118720 , 5.92792e-05 , 232.789 , 640.724 , 426.956 , 6.17023 , 0.221682
118740 , 5.92891e-05 , 232.789 , 640.728 , 426.958 , 6.17265 , 0.22186
118760 , 5.92991e-05 , 232.79 , 640.733 , 426.959 , 6.17511 , 0.222039
118780 , 5.93091e-05 , 232.791 , 640.737 , 426.96 , 6.17755 , 0.222218
118800 , 5.9319e-05 , 232.791 , 640.74 , 426.961 , 6.17997 , 0.222396
118820 , 5.9329e-05 , 232.791 , 640.742 , 426.963 , 6.18234 , 0.222573
118840 , 5.9339e-05 , 232.791 , 640.744 , 426.965 , 6.18472 , 0.22275
118860 , 5.93489e-05 , 232.791 , 640.747 , 426.966 , 6.18711 , 0.222928
118880 , 5.93589e-05 , 232.791 , 640.748 , 426.967 , 6.18941 , 0.223102
118900 , 5.93689e-05 , 232.792 , 640.75 , 426.967 , 6.19159 , 0.223271
118920 , 5.93788e-05 , 232.792 , 640.75 , 426.968 , 6.1937 , 0.223437
118940 , 5.93888e-05 , 232.792 , 640.75 , 426.969 , 6.19575 , 0.223602
118960 , 5.93988e-05 , 232.792 , 640.751 , 426.969 , 6.19768 , 0.223762
118980 , 5.94087e-05 , 232.792 , 640.751 , 426.969 , 6.19955 , 0.223919
119000 , 5.94187e-05 , 232.792 , 640.751 , 426.969 , 6.2014 , 0.224076
119020 , 5.94287e-05 , 232.792 , 640.751 , 426.969 , 6.20324 , 0.224232
119040 , 5.94387e-05 , 232.792 , 640.751 , 426.969 , 6.20508 , 0.224388
119060 , 5.94486e-05 , 232.792 , 640.751 , 426.969 , 6.20699 , 0.224547
119080 , 5.94586e-05 , 232.792 , 640.751 , 426.969 , 6.20894 , 0.224709
119100 , 5.94686e-05 , 232.792 , 640.751 , 426.969 , 6.21096 , 0.224872
119120 , 5.94785e-05 , 232.792 , 640.751 , 426.969 , 6.21305 , 0.225039
119140 , 5.94885e-05 , 232.792 , 640.75 , 426.969 , 6.21524 , 0.22521
119160 , 5.94985e-05 , 232.792 , 640.75 , 426.969 , 6.21756 , 0.225386
119180 , 5.95084e-05 , 232.792 , 640.751 , 426.968 , 6.21995 , 0.225565
119200 , 5.95184e-05 , 232.792 , 640.751 , 426.967 , 6.22238 , 0.225745
119220 , 5.95284e-05 , 232.792 , 640.75 , 426.967 , 6.22476 , 0.225924
119240 , 5.95383e-05 , 232.792 , 640.749 , 426.966 , 6.22709 , 0.226101
119260 , 5.95483e-05 , 232.792 , 640.748 , 426.966 , 6.22933 , 0.226274
119280 , 5.95583e-05 , 232.792 , 640.748 , 426.965 , 6.2314 , 0.226441
119300 , 5.95682e-05 , 232.792 , 640.746 , 426.963 , 6.2333 , 0.226601
119320 , 5.95782e-05 , 232.792 , 640.745 , 426.962 , 6.23505 , 0.226756
119340 , 5.95882e-05 , 232.792 , 640.743 , 426.961 , 6.23667 , 0.226906
119360 , 5.95981e-05 , 232.793 , 640.742 , 426.96 , 6.23821 , 0.227052
119380 , 5.96081e-05 , 232.793 , 640.74 , 426.959 , 6.23966 , 0.227196
119400 , 5.96181e-05 , 232.794 , 640.738 , 426.958 , 6.24104 , 0.227336
119420 , 5.9628e-05 , 232.794 , 640.736 , 426.957 , 6.24228 , 0.227471
119440 , 5.9638e-05 , 232.794 , 640.734 , 426.957 , 6.2434 , 0.227602
119460 , 5.9648e-05 , 232.794 , 640.732 , 426.956 , 6.24445 , 0.227729
119480 , 5.96579e-05 , 232.795 , 640.73 , 426.956 , 6.24541 , 0.227854
119500 , 5.96679e-05 , 232.795 , 640.728 , 426.955 , 6.24631 , 0.227976
119520 , 5.96779e-05 , 232.795 , 640.726 , 426.955 , 6.24718 , 0.228098
119540 , 5.96879e-05 , 232.795 , 640.724 , 426.954 , 6.24805 , 0.228219
119560 , 5.96978e-05 , 232.795 , 640.723 , 426.954 , 6.2489 , 0.228339
119580 , 5.97078e-05 , 232.795 , 640.722 , 426.953 , 6.24973 , 0.22846
119600 , 5.97178e-05 , 232.795 , 640.721 , 426.953 , 6.25056 , 0.22858
119620 , 5.97277e-05 , 232.795 , 640.72 , 426.952 , 6.25137 , 0.228699
119640 , 5.97377e-05 , 232.796 , 640.719 , 426.952 , 6.25214 , 0.228817
119660 , 5.97477e-05 , 232.796 , 640.718 , 426.952 , 6.25286 , 0.228934
119680 , 5.97576e-05 , 232.796 , 640.717 , 426.952 , 6.25355 , 0.229049
119700 , 5.97676e-05 , 232.796 , 640.716 , 426.952 , 6.2542 , 0.229163
119720 , 5.97776e-05 , 232.796 , 640.715 , 426.951 , 6.25481 , 0.229276
119740 , 5.97875e-05 , 232.796 , 640.714 , 426.951 , 6.25537 , 0.229386
119760 , 5.97975e-05 , 232.797 , 640.713 , 426.951 , 6.25588 , 0.229496
119780 , 5.98075e-05 , 232.797 , 640.712 , 426.951 , 6.25636 , 0.229603
119800 , 5.98174e-05 , 232.797 , 640.711 , 426.951 , 6.25679 , 0.22971
119820 , 5.98274e-05 , 232.797 , 640.71 , 426.95 , 6.2572 , 0.229815
119840 , 5.98374e-05 , 232.797 , 640.71 , 426.95 , 6.25755 , 0.229919
119860 , 5.98473e-05 , 232.798 , 640.71 , 426.95 , 6.25781 , 0.230019
119880 , 5.98573e-05 , 232.798 , 640.71 , 426.95 , 6.25797 , 0.230116
119900 , 5.98673e-05 , 232.798 , 640.709 , 426.951 , 6.25802 , 0.230208
119920 , 5.98772e-05 , 232.798 , 640.708 , 426.952 , 6.25803 , 0.230299
119940 , 5.98872e-05 , 232.798 , 640.707 , 426.953 , 6.25798 , 0.230388
119960 , 5.98972e-05 , 232.798 , 640.706 , 426.953 , 6.25785 , 0.230474
119980 , 5.99071e-05 , 232.798 , 640.706 , 426.953 , 6.25767 , 0.230558
120000 , 5.99171e-05 , 232.798 , 640.706 , 426.953 , 6.25745 , 0.230642
120020 , 5.99271e-05 , 232.798 , 640.706 , 426.953 , 6.25716 , 0.230722
120040 , 5.99371e-05 , 232.798 , 640.706 , 426.953 , 6.25683 , 0.230801
120060 , 5.9947e-05 , 232.798 , 640.706 , 426.953 , 6.2564 , 0.230876
120080 , 5.9957e-05 , 232.798 , 640.704 , 426.954 , 6.2559 , 0.230949
120100 , 5.9967e-05 , 232.798 , 640.704 , 426.955 , 6.25536 , 0.23102
120120 , 5.99769e-05 , 232.797 , 640.704 , 426.956 , 6.25479 , 0.23109
120140 , 5.99869e-05 , 232.798 , 640.704 , 426.957 , 6.25413 , 0.231157
120160 , 5.99969e-05 , 232.798 , 640.705 , 426.958 , 6.25339 , 0.231221
120180 , 6.00068e-05 , 232.797 , 640.704 , 426.959 , 6.25262 , 0.231284
120200 , 6.00168e-05 , 232.797 , 640.703 , 426.961 , 6.25178 , 0.231345
120220 , 6.00268e-05 , 232.797 , 640.702 , 426.962 , 6.25088 , 0.231403
120240 , 6.00367e-05 , 232.796 , 640.7 , 426.964 , 6.2499 , 0.231459
120260 , 6.00467e-05 , 232.795 , 640.699 , 426.965 , 6.24885 , 0.231512
120280 , 6.00567e-05 , 232.795 , 640.698 , 426.966 , 6.24778 , 0.231564
120300 , 6.00666e-05 , 232.794 , 640.697 , 426.967 , 6.24666 , 0.231615
120320 , 6.00766e-05 , 232.793 , 640.697 , 426.969 , 6.24551 , 0.231665
120340 , 6.00866e-05 , 232.793 , 640.696 , 426.97 , 6.24435 , 0.231715
120360 , 6.00965e-05 , 232.792 , 640.696 , 426.971 , 6.24322 , 0.231766
120380 , 6.01065e-05 , 232.792 , 640.695 , 426.972 , 6.24213 , 0.231819
120400 , 6.01165e-05 , 232.791 , 640.696 , 426.972 , 6.24112 , 0.231875
120420 , 6.01264e-05 , 232.791 , 640.695 , 426.973 , 6.24017 , 0.231934
120440 , 6.01364e-05 , 232.79 , 640.694 , 426.973 , 6.23924 , 0.231994
120460 , 6.01464e-05 , 232.789 , 640.693 , 426.973 , 6.23834 , 0.232056
120480 , 6.01564e-05 , 232.788 , 640.693 , 426.973 , 6.23748 , 0.232119
120500 , 6.01663e-05 , 232.788 , 640.691 , 426.974 , 6.23666 , 0.232184
120520 , 6.01763e-05 , 232.787 , 640.689 , 426.975 , 6.2359 , 0.232252
120540 , 6.01863e-05 , 232.787 , 640.688 , 426.976 , 6.23525 , 0.232324
120560 , 6.01962e-05 , 232.787 , 640.688 , 426.976 , 6.23472 , 0.232401
120580 , 6.02062e-05 , 232.786 , 640.687 , 426.976 , 6.23425 , 0.232481
120600 , 6.02162e-05 , 232.786 , 640.685 , 426.976 , 6.23382 , 0.232563
120620 , 6.02261e-05 , 232.785 , 640.683 , 426.976 , 6.23341 , 0.232645
120640 , 6.02361e-05 , 232.784 , 640.681 , 426.976 , 6.233 , 0.232728
120660 , 6.02461e-05 , 232.783 , 640.678 , 426.976 , 6.23262 , 0.232813
120680 , 6.0256e-05 , 232.782 , 640.676 , 426.976 , 6.23227 , 0.232899
120700 , 6.0266e-05 , 232.781 , 640.674 , 426.976 , 6.23198 , 0.232987
120720 , 6.0276e-05 , 232.78 , 640.67 , 426.976 , 6.2317 , 0.233076
120740 , 6.02859e-05 , 232.779 , 640.666 , 426.976 , 6.23144 , 0.233166
120760 , 6.02959e-05 , 232.777 , 640.661 , 426.976 , 6.23122 , 0.233258
120780 , 6.03059e-05 , 232.775 , 640.657 , 426.975 , 6.23107 , 0.233352
120800 , 6.03158e-05 , 232.774 , 640.653 , 426.974 , 6.23094 , 0.233448
120820 , 6.03258e-05 , 232.772 , 640.649 , 426.973 , 6.23084 , 0.233545
120840 , 6.03358e-05 , 232.771 , 640.645 , 426.972 , 6.23075 , 0.233643
120860 , 6.03457e-05 , 232.769 , 640.64 , 426.971 , 6.23067 , 0.233742
120880 , 6.03557e-05 , 232.768 , 640.636 , 426.97 , 6.23057 , 0.23384
120900 , 6.03657e-05 , 232.766 , 640.632 , 426.969 , 6.2305 , 0.23394
120920 , 6.03756e-05 , 232.764 , 640.627 , 426.967 , 6.23051 , 0.234043
120940 , 6.03856e-05 , 232.763 , 640.622 , 426.965 , 6.23063 , 0.23415
120960 , 6.03956e-05 , 232.761 , 640.619 , 426.962 , 6.23083 , 0.23426
120980 , 6.04056e-05 , 232.76 , 640.616 , 426.96 , 6.23104 , 0.234371
121000 , 6.04155e-05 , 232.76 , 640.612 , 426.958 , 6.23129 , 0.234484
121020 , 6.04255e-05 , 232.758 , 640.607 , 426.955 , 6.23154 , 0.234598
121040 , 6.04355e-05 , 232.756 , 640.599 , 426.953 , 6.23175 , 0.23471
121060 , 6.04454e-05 , 232.754 , 640.593 , 426.95 , 6.232 , 0.234823
121080 , 6.04554e-05 , 232.752 , 640.586 , 426.948 , 6.23225 , 0.234937
121100 , 6.04654e-05 , 232.75 , 640.576 , 426.946 , 6.23252 , 0.235051
121120 , 6.04753e-05 , 232.748 , 640.567 , 426.944 , 6.23286 , 0.235169
121140 , 6.04853e-05 , 232.746 , 640.558 , 426.94 , 6.23326 , 0.235289
121160 , 6.04953e-05 , 232.744 , 640.548 , 426.937 , 6.23378 , 0.235414
121180 , 6.05052e-05 , 232.742 , 640.538 , 426.933 , 6.23432 , 0.23554
121200 , 6.05152e-05 , 232.739 , 640.527 , 426.93 , 6.23489 , 0.235667
121220 , 6.05252e-05 , 232.737 , 640.518 , 426.925 , 6.23554 , 0.235798
121240 , 6.05351e-05 , 232.734 , 640.507 , 426.92 , 6.23624 , 0.235931
121260 , 6.05451e-05 , 232.732 , 640.495 , 426.916 , 6.23703 , 0.236067
121280 , 6.05551e-05 , 232.729 , 640.481 , 426.912 , 6.23789 , 0.236207
121300 , 6.0565e-05 , 232.726 , 640.469 , 426.906 , 6.23878 , 0.236347
121320 , 6.0575e-05 , 232.724 , 640.458 , 426.901 , 6.23963 , 0.236487
121340 , 6.0585e-05 , 232.721 , 640.444 , 426.895 , 6.24054 , 0.236628
121360 , 6.05949e-05 , 232.718 , 640.431 , 426.889 , 6.24155 , 0.236774
121380 , 6.06049e-05 , 232.715 , 640.418 , 426.883 , 6.2427 , 0.236926
121400 , 6.06149e-05 , 232.712 , 640.405 , 426.877 , 6.24395 , 0.237081
121420 , 6.06249e-05 , 232.709 , 640.389 , 426.871 , 6.24527 , 0.23724
121440 , 6.06348e-05 , 232.706 , 640.375 , 426.865 , 6.24656 , 0.237397
121460 , 6.06448e-05 , 232.703 , 640.359 , 426.858 , 6.24785 , 0.237554
121480 , 6.06548e-05 , 232.7 , 640.343 , 426.851 , 6.2492 , 0.237714
121500 , 6.06647e-05 , 232.698 , 640.326 , 426.845 , 6.2507 , 0.23788
121520 , 6.06747e-05 , 232.694 , 640.307 , 426.838 , 6.25234 , 0.238052
121540 , 6.06847e-05 , 232.691 , 640.288 , 426.831 , 6.25405 , 0.238226
121560 , 6.06946e-05 , 232.687 , 640.27 , 426.822 , 6.25587 , 0.238404
121580 , 6.07046e-05 , 232.684 , 640.25 , 426.814 , 6.25775 , 0.238586
121600 , 6.07146e-05 , 232.68 , 640.228 , 426.807 , 6.25972 , 0.23877
121620 , 6.07245e-05 , 232.676 , 640.207 , 426.798 , 6.26175 , 0.238957
121640 , 6.07345e-05 , 232.673 , 640.185 , 426.79 , 6.26374 , 0.239142
121660 , 6.07445e-05 , 232.669 , 640.163 , 426.781 , 6.26575 , 0.239328
121680 , 6.07544e-05 , 232.665 , 640.142 , 426.771 , 6.26786 , 0.239518
121700 , 6.07644e-05 , 232.662 , 640.119 , 426.762 , 6.26997 , 0.239708
121720 , 6.07744e-05 , 232.658 , 640.097 , 426.752 , 6.27201 , 0.239896
121740 , 6.07843e-05 , 232.654 , 640.073 , 426.743 , 6.27398 , 0.240081
121760 , 6.07943e-05 , 232.651 , 640.05 , 426.733 , 6.27589 , 0.240263
121780 , 6.08043e-05 , 232.648 , 640.027 , 426.722 , 6.27772 , 0.240442
121800 , 6.08142e-05 , 232.644 , 640.004 , 426.712 , 6.2794 , 0.240615
121820 , 6.08242e-05 , 232.64 , 639.98 , 426.702 , 6.2809 , 0.240782
121840 , 6.08342e-05 , 232.637 , 639.956 , 426.691 , 6.28227 , 0.240943
121860 , 6.08441e-05 , 232.633 , 639.934 , 426.681 , 6.28352 , 0.241099
121880 , 6.08541e-05 , 232.63 , 639.91 , 426.67 , 6.28466 , 0.241251
121900 , 6.08641e-05 , 232.626 , 639.887 , 426.659 , 6.28575 , 0.241402
121920 , 6.08741e-05 , 232.623 , 639.864 , 426.647 , 6.2868 , 0.24155
121940 , 6.0884e-05 , 232.62 , 639.841 , 426.636 , 6.28782 , 0.241697
121960 , 6.0894e-05 , 232.617 , 639.819 , 426.624 , 6.28875 , 0.241841
121980 , 6.0904e-05 , 232.614 , 639.797 , 426.612 , 6.28959 , 0.241981
122000 , 6.09139e-05 , 232.61 , 639.775 , 426.601 , 6.29034 , 0.242117
122020 , 6.09239e-05 , 232.607 , 639.753 , 426.589 , 6.29109 , 0.242254
122040 , 6.09339e-05 , 232.604 , 639.73 , 426.577 , 6.29188 , 0.242392
122060 , 6.09438e-05 , 232.601 , 639.708 , 426.565 , 6.2927 , 0.242531
122080 , 6.09538e-05 , 232.598 , 639.685 , 426.554 , 6.29353 , 0.24267
122100 , 6.09638e-05 , 232.595 , 639.663 , 426.542 , 6.29437 , 0.24281
122120 , 6.09737e-05 , 232.591 , 639.639 , 426.53 , 6.29522 , 0.24295
122140 , 6.09837e-05 , 232.587 , 639.616 , 426.518 , 6.29609 , 0.24309
122160 , 6.09937e-05 , 232.584 , 639.593 , 426.506 , 6.29695 , 0.24323
122180 , 6.10036e-05 , 232.581 , 639.57 , 426.495 , 6.29777 , 0.243369
122200 , 6.10136e-05 , 232.578 , 639.548 , 426.483 , 6.29854 , 0.243505
122220 , 6.10236e-05 , 232.574 , 639.525 , 426.471 , 6.29924 , 0.243639
122240 , 6.10335e-05 , 232.571 , 639.504 , 426.458 , 6.29987 , 0.24377
122260 , 6.10436e-05 , 232.568 , 639.482 , 426.446 , 6.30048 , 0.243899
122280 , 6.10536e-05 , 232.564 , 639.46 , 426.433 , 6.3011 , 0.244029
122300 , 6.10636e-05 , 232.561 , 639.439 , 426.42 , 6.30173 , 0.24416
122320 , 6.10737e-05 , 232.558 , 639.417 , 426.408 , 6.30234 , 0.244289
122340 , 6.10837e-05 , 232.555 , 639.395 , 426.396 , 6.30293 , 0.244418
122360 , 6.10938e-05 , 232.552 , 639.373 , 426.385 , 6.30347 , 0.244544
122380 , 6.11038e-05 , 232.549 , 639.351 , 426.372 , 6.30393 , 0.244667
122400 , 6.11139e-05 , 232.545 , 639.33 , 426.36 , 6.30434 , 0.244788
122420 , 6.11239e-05 , 232.542 , 639.308 , 426.347 , 6.30468 , 0.244907
122440 , 6.11339e-05 , 232.539 , 639.287 , 426.335 , 6.30498 , 0.245023
122460 , 6.1144e-05 , 232.536 , 639.267 , 426.322 , 6.3052 , 0.245136
122480 , 6.1154e-05 , 232.533 , 639.246 , 426.31 , 6.30533 , 0.245245
122500 , 6.11641e-05 , 232.53 , 639.225 , 426.299 , 6.30538 , 0.245352
122520 , 6.11741e-05 , 232.526 , 639.203 , 426.287 , 6.30536 , 0.245455
122540 , 6.11841e-05 , 232.523 , 639.181 , 426.276 , 6.3053 , 0.245556
122560 , 6.11942e-05 , 232.519 , 639.159 , 426.265 , 6.30523 , 0.245657
122580 , 6.12042e-05 , 232.516 , 639.139 , 426.253 , 6.30512 , 0.245756
122600 , 6.12143e-05 , 232.513 , 639.119 , 426.241 , 6.30495 , 0.245853
122620 , 6.12243e-05 , 232.51 , 639.1 , 426.229 , 6.30481 , 0.24595
122640 , 6.12343e-05 , 232.507 , 639.08 , 426.218 , 6.30461 , 0.246045
122660 , 6.12444e-05 , 232.504 , 639.061 , 426.207 , 6.30437 , 0.246138
122680 , 6.12544e-05 , 232.501 , 639.042 , 426.197 , 6.30409 , 0.24623
122700 , 6.12645e-05 , 232.499 , 639.024 , 426.187 , 6.30367 , 0.246316
122720 , 6.12745e-05 , 232.496 , 639.007 , 426.175 , 6.30309 , 0.246395
122740 , 6.12845e-05 , 232.493 , 638.989 , 426.164 , 6.30242 , 0.24647
122760 , 6.12946e-05 , 232.489 , 638.97 , 426.154 , 6.30169 , 0.246543
122780 , 6.13046e-05 , 232.487 , 638.953 , 426.144 , 6.30092 , 0.246615
122800 , 6.13147e-05 , 232.484 , 638.936 , 426.134 , 6.30002 , 0.246681
122820 , 6.13247e-05 , 232.481 , 638.919 , 426.125 , 6.29904 , 0.246743
122840 , 6.13348e-05 , 232.478 , 638.902 , 426.115 , 6.29804 , 0.246805
122860 , 6.13448e-05 , 232.475 , 638.884 , 426.105 , 6.29703 , 0.246866
122880 , 6.13548e-05 , 232.472 , 638.867 , 426.096 , 6.29598 , 0.246925
122900 , 6.13649e-05 , 232.47 , 638.85 , 426.086 , 6.29489 , 0.246982
122920 , 6.13749e-05 , 232.467 , 638.834 , 426.076 , 6.29376 , 0.247038
122940 , 6.1385e-05 , 232.464 , 638.817 , 426.066 , 6.29257 , 0.247091
122960 , 6.1395e-05 , 232.462 , 638.801 , 426.057 , 6.29139 , 0.247143
122980 , 6.1405e-05 , 232.46 , 638.786 , 426.047 , 6.29022 , 0.247197
123000 , 6.14151e-05 , 232.457 , 638.77 , 426.037 , 6.28908 , 0.247251
123020 , 6.14251e-05 , 232.455 , 638.755 , 426.027 , 6.28792 , 0.247304
123040 , 6.14352e-05 , 232.453 , 638.739 , 426.018 , 6.28673 , 0.247356
123060 , 6.14452e-05 , 232.451 , 638.724 , 426.008 , 6.28551 , 0.247406
123080 , 6.14552e-05 , 232.448 , 638.708 , 425.999 , 6.28427 , 0.247456
123100 , 6.14653e-05 , 232.446 , 638.693 , 425.99 , 6.28299 , 0.247503
123120 , 6.14753e-05 , 232.444 , 638.677 , 425.981 , 6.28168 , 0.247549
123140 , 6.14854e-05 , 232.442 , 638.662 , 425.972 , 6.28033 , 0.247594
123160 , 6.14954e-05 , 232.44 , 638.648 , 425.964 , 6.27891 , 0.247635
123180 , 6.15054e-05 , 232.438 , 638.634 , 425.955 , 6.27744 , 0.247673
123200 , 6.15155e-05 , 232.437 , 638.62 , 425.946 , 6.27593 , 0.247711
123220 , 6.15255e-05 , 232.435 , 638.606 , 425.938 , 6.27438 , 0.247746
123240 , 6.15356e-05 , 232.433 , 638.592 , 425.929 , 6.27275 , 0.247778
123260 , 6.15456e-05 , 232.432 , 638.579 , 425.92 , 6.27101 , 0.247806
123280 , 6.15556e-05 , 232.43 , 638.565 , 425.911 , 6.26918 , 0.247829
123300 , 6.15657e-05 , 232.429 , 638.552 , 425.903 , 6.26727 , 0.247849
123320 , 6.15757e-05 , 232.427 , 638.539 , 425.895 , 6.26527 , 0.247866
123340 , 6.15858e-05 , 232.426 , 638.525 , 425.887 , 6.26321 , 0.247879
123360 , 6.15958e-05 , 232.424 , 638.511 , 425.879 , 6.26105 , 0.247889
123380 , 6.16059e-05 , 232.422 , 638.497 , 425.872 , 6.2588 , 0.247895
123400 , 6.16159e-05 , 232.42 , 638.482 , 425.865 , 6.25645 , 0.247896
123420 , 6.16259e-05 , 232.418 , 638.468 , 425.858 , 6.25405 , 0.247895
123440 , 6.1636e-05 , 232.416 , 638.453 , 425.851 , 6.25165 , 0.247895
123460 , 6.1646e-05 , 232.414 , 638.439 , 425.843 , 6.24932 , 0.247896
123480 , 6.16561e-05 , 232.412 , 638.426 , 425.835 , 6.2471 , 0.247901
123500 , 6.16661e-05 , 232.41 , 638.413 , 425.828 , 6.24497 , 0.24791
123520 , 6.16761e-05 , 232.408 , 638.399 , 425.821 , 6.24291 , 0.247921
123540 , 6.16862e-05 , 232.406 , 638.388 , 425.814 , 6.24089 , 0.247934
123560 , 6.16962e-05 , 232.405 , 638.377 , 425.806 , 6.23891 , 0.247948
123580 , 6.17063e-05 , 232.403 , 638.367 , 425.798 , 6.23705 , 0.247966
123600 , 6.17163e-05 , 232.401 , 638.357 , 425.791 , 6.23521 , 0.247985
123620 , 6.17263e-05 , 232.399 , 638.347 , 425.784 , 6.23329 , 0.248001
123640 , 6.17364e-05 , 232.397 , 638.337 , 425.777 , 6.23132 , 0.248014
123660 , 6.17464e-05 , 232.395 , 638.326 , 425.772 , 6.2293 , 0.248025
123680 , 6.17565e-05 , 232.393 , 638.315 , 425.766 , 6.22725 , 0.248035
123700 , 6.17665e-05 , 232.391 , 638.305 , 425.76 , 6.22521 , 0.248044
123720 , 6.17765e-05 , 232.389 , 638.297 , 425.754 , 6.22317 , 0.248054
