x_m,r_m,x_over_rt,r_over_rt
# M4.19 vitiated-air nozzle [euler] inviscid design wall (AxisMachCFDWall)
# R=2, L_U=6, L_c=11 (r_t units), M_d=5; r_t=0.149124 m
# throat x=0.000000 m r=0.149124 m; exit x=5.612967 m r=0.798453 m
-9.693060000000000009e-01,5.666712000000000415e-01,-6.500000000000000000e+00,3.799999999999999822e+00
-9.667348965517241766e-01,5.666712000000000415e-01,-6.482758620689654805e+00,3.799999999999999822e+00
-9.641637931034483522e-01,5.666712000000000415e-01,-6.465517241379310498e+00,3.799999999999999822e+00
-9.615926896551724168e-01,5.666712000000000415e-01,-6.448275862068965303e+00,3.799999999999999822e+00
-9.590215862068965924e-01,5.666712000000000415e-01,-6.431034482758620996e+00,3.799999999999999822e+00
-9.564504827586207680e-01,5.666712000000000415e-01,-6.413793103448275801e+00,3.799999999999999822e+00
-9.538793793103448326e-01,5.666712000000000415e-01,-6.396551724137930606e+00,3.799999999999999822e+00
-9.513082758620690083e-01,5.666712000000000415e-01,-6.379310344827586299e+00,3.799999999999999822e+00
-9.487371724137930729e-01,5.666712000000000415e-01,-6.362068965517241104e+00,3.799999999999999822e+00
-9.461660689655173595e-01,5.666712000000000415e-01,-6.344827586206896797e+00,3.799999999999999822e+00
-9.435949655172414241e-01,5.666712000000000415e-01,-6.327586206896551602e+00,3.799999999999999822e+00
-9.410238620689655997e-01,5.666712000000000415e-01,-6.310344827586207295e+00,3.799999999999999822e+00
-9.384527586206896643e-01,5.666712000000000415e-01,-6.293103448275862100e+00,3.799999999999999822e+00
-9.358816551724137289e-01,5.666712000000000415e-01,-6.275862068965516904e+00,3.799999999999999822e+00
-9.333105517241380156e-01,5.666712000000000415e-01,-6.258620689655172598e+00,3.799999999999999822e+00
-9.307394482758620802e-01,5.666712000000000415e-01,-6.241379310344827402e+00,3.799999999999999822e+00
-9.281683448275862558e-01,5.666712000000000415e-01,-6.224137931034483096e+00,3.799999999999999822e+00
-9.255972413793104314e-01,5.666712000000000415e-01,-6.206896551724137900e+00,3.799999999999999822e+00
-9.230261379310344960e-01,5.666712000000000415e-01,-6.189655172413792705e+00,3.799999999999999822e+00
-9.204550344827586716e-01,5.666712000000000415e-01,-6.172413793103448398e+00,3.799999999999999822e+00
-9.178839310344827362e-01,5.666712000000000415e-01,-6.155172413793103203e+00,3.799999999999999822e+00
-9.153128275862070229e-01,5.666712000000000415e-01,-6.137931034482758896e+00,3.799999999999999822e+00
-9.127417241379310875e-01,5.666712000000000415e-01,-6.120689655172413701e+00,3.799999999999999822e+00
-9.101706206896552631e-01,5.666712000000000415e-01,-6.103448275862069394e+00,3.799999999999999822e+00
-9.075995172413793277e-01,5.666712000000000415e-01,-6.086206896551724199e+00,3.799999999999999822e+00
-9.050284137931033923e-01,5.666712000000000415e-01,-6.068965517241379004e+00,3.799999999999999822e+00
-9.024573103448276790e-01,5.666712000000000415e-01,-6.051724137931034697e+00,3.799999999999999822e+00
-8.998862068965517436e-01,5.666712000000000415e-01,-6.034482758620689502e+00,3.799999999999999822e+00
-8.973151034482759192e-01,5.666712000000000415e-01,-6.017241379310345195e+00,3.799999999999999822e+00
-8.947439999999999838e-01,5.666712000000000415e-01,-6.000000000000000000e+00,3.799999999999999822e+00
-8.902477989949748594e-01,5.666708427428209793e-01,-5.969849246231155426e+00,3.799997604294552911e+00
-8.857515979899498459e-01,5.666683601104122170e-01,-5.939698492462311741e+00,3.799980956186879588e+00
-8.812553969849246105e-01,5.666616764878518175e-01,-5.909547738693467167e+00,3.799936136958851574e+00
-8.767591959798995971e-01,5.666487701375909625e-01,-5.879396984924623482e+00,3.799849589184778775e+00
-8.722629949748743616e-01,5.666276727521967205e-01,-5.849246231155778908e+00,3.799708113732174208e+00
-8.677667939698492372e-01,5.665964690070940390e-01,-5.819095477386934334e+00,3.799498866762519800e+00
-8.632705929648242238e-01,5.665532961133075140e-01,-5.788944723618090649e+00,3.799209356732031750e+00
-8.587743919597989883e-01,5.664963433702039364e-01,-5.758793969849246075e+00,3.798827441392424564e+00
-8.542781909547739749e-01,5.664238517182342836e-01,-5.728643216080402389e+00,3.798341324791678186e+00
-8.497819899497487395e-01,5.663341132916754894e-01,-5.698492462311557816e+00,3.797739554274801144e+00
-8.452857889447236150e-01,5.662254709713729905e-01,-5.668341708542713242e+00,3.797011017484596795e+00
-8.407895879396986016e-01,5.660963179374828291e-01,-5.638190954773869557e+00,3.796144939362428694e+00
-8.362933869346733662e-01,5.659450972222135334e-01,-5.608040201005024983e+00,3.795130879148986836e+00
-8.317971859296483528e-01,5.657703012625681094e-01,-5.577889447236181297e+00,3.793958727385049023e+00
-8.273009849246231173e-01,5.655704714530864763e-01,-5.547738693467336724e+00,3.792618702912250672e+00
-8.228047839195979929e-01,5.653441976985873474e-01,-5.517587939698492150e+00,3.791101349873845283e+00
-8.183085829145729795e-01,5.650901179669105545e-01,-5.487437185929648464e+00,3.789397534715475580e+00
-8.138123819095477440e-01,5.648069178416592617e-01,-5.457286432160803891e+00,3.787498443185934427e+00
