x_m,r_m,x_over_rt,r_over_rt
# M4.19 vitiated-air nozzle [ns] physical wall = inviscid + delta* normal offset (PhysicalNozzleWall, delta* from dstar_v4.csv)
# R=2, L_U=6, L_c=8 (r_t units), M_d=4.19; r_t=0.210505 m
# throat x=-0.000693 m r=0.211627 m; exit x=5.032269 m r=0.824889 m
-9.141428281276196000e-01,7.429594608934957378e-01,-4.342618123691217136e+00,3.529414792491844644e+00
-9.077994250026670819e-01,7.402501788490358781e-01,-4.312483907758329238e+00,3.516544399653385167e+00
-9.014560218777148970e-01,7.374735418352348360e-01,-4.282349691825443116e+00,3.503354038313744923e+00
-8.951126187527624900e-01,7.346298474209971285e-01,-4.252215475892556107e+00,3.489845122068345962e+00
-8.887692156278100830e-01,7.317194340021589971e-01,-4.222081259959669097e+00,3.476019258460174566e+00
-8.824258125028577870e-01,7.287426801900891427e-01,-4.191947044026782088e+00,3.461878246075338339e+00
-8.760824093779053801e-01,7.257000042002879070e-01,-4.161812828093895078e+00,3.447424071638621079e+00
-8.697390062529529731e-01,7.225918632409888964e-01,-4.131678612161008068e+00,3.432658907109042090e+00
-8.633956031280005661e-01,7.194187529017577187e-01,-4.101544396228121059e+00,3.417585106775410164e+00
-8.570522000030482701e-01,7.161812065420934958e-01,-4.071410180295234049e+00,3.402205204351884671e+00
-8.507087968780958631e-01,7.128797946800283780e-01,-4.041275964362347040e+00,3.386521910073529984e+00
-8.443653937531434561e-01,7.095151243807278352e-01,-4.011141748429460030e+00,3.370538107791871241e+00
-8.380219906281910491e-01,7.060878386450911703e-01,-3.981007532496573020e+00,3.354256852070455430e+00
-8.316785875032387532e-01,7.025986157983515890e-01,-3.950873316563686011e+00,3.337681365280404933e+00
-8.253351843782863462e-01,6.990481688786762682e-01,-3.920739100630799001e+00,3.320815034695975498e+00
-8.189917812533340502e-01,6.954372450257668703e-01,-3.890604884697912436e+00,3.303661409590113784e+00
-8.126483781283816432e-01,6.917666248694598341e-01,-3.860470668765025426e+00,3.286224198330015334e+00
-8.063049750034292362e-01,6.880371219183258891e-01,-3.830336452832138416e+00,3.268507265472677226e+00
-7.999615718784769403e-01,6.842495819482714570e-01,-3.800202236899251407e+00,3.250514628860461386e+00
-7.936181687535245333e-01,6.804048823911379440e-01,-3.770068020966364397e+00,3.232250456716647680e+00
-7.872747656285721263e-01,6.765039317233022542e-01,-3.739933805033477388e+00,3.213719064740991005e+00
-7.809313625036197193e-01,6.725476688542771919e-01,-3.709799589100590378e+00,3.194924913205278827e+00
-7.745879593786674233e-01,6.685370625153116420e-01,-3.679665373167703368e+00,3.175872604048890047e+00
-7.682445562537150163e-01,6.644731106479900840e-01,-3.649531157234816359e+00,3.156566877974348095e+00
-7.619011531287626093e-01,6.603568397928346601e-01,-3.619396941301929349e+00,3.137012611542883356e+00
-7.555577500038103134e-01,6.561893044779030237e-01,-3.589262725369042784e+00,3.117214814269984480e+00
-7.492143468788580174e-01,6.519715866073904076e-01,-3.559128509436155774e+00,3.097178625720958589e+00
-7.428709437539056104e-01,6.477047948502289154e-01,-3.528994293503268764e+00,3.076909312606488811e+00
-7.365275406289532034e-01,6.433900640286881467e-01,-3.498860077570381755e+00,3.056412265878188705e+00
-7.301841375040007964e-01,6.390285545069754880e-01,-3.468725861637494745e+00,3.035692997824163353e+00
-7.238407343790483894e-01,6.346214515798359601e-01,-3.438591645704607735e+00,3.014757139164561117e+00
-7.174973312540960935e-01,6.301699648611527316e-01,-3.408457429771720726e+00,2.993610436147135623e+00
-7.111539281291436865e-01,6.256753276725474100e-01,-3.378323213838833716e+00,2.972258747642798848e+00
-7.048105250041912795e-01,6.211387964319797783e-01,-3.348188997905946707e+00,2.950708042241180884e+00
-6.984671218792388725e-01,6.165616500423489743e-01,-3.318054781973059697e+00,2.928964395346186578e+00
-6.921237187542865765e-01,6.119451892800927828e-01,-3.287920566040172687e+00,2.907033986271550852e+00
-6.857803156293342806e-01,6.072907361837885931e-01,-3.257786350107286122e+00,2.884923095336398458e+00
-6.794369125043818736e-01,6.025996334427522472e-01,-3.227652134174399112e+00,2.862638100960795740e+00
-6.730935093794294666e-01,5.978732437856409954e-01,-3.197517918241512103e+00,2.840185476761316608e+00
-6.667501062544771706e-01,5.931129493690504573e-01,-3.167383702308625093e+00,2.817571788646590303e+00
-6.604067031295247636e-01,5.883201511661173555e-01,-3.137249486375738083e+00,2.794803691912863819e+00
-6.540633000045723566e-01,5.834962683551188078e-01,-3.107115270442851074e+00,2.771887928339558549e+00
-6.477198968796199496e-01,5.786427377080718415e-01,-3.076981054509964064e+00,2.748831323284823824e+00
-6.413764937546676537e-01,5.737610129793352387e-01,-3.046846838577077055e+00,2.725640782781098892e+00
-6.350330906297152467e-01,5.688525642942083849e-01,-3.016712622644190045e+00,2.702323290630666452e+00
-6.286896875047628397e-01,5.639188775375322260e-01,-2.986578406711303035e+00,2.678885905501210196e+00
-6.223462843798104327e-01,5.589614537422891161e-01,-2.956444190778416026e+00,2.655335758021373227e+00
-6.160028812548581367e-01,5.539818084782036633e-01,-2.926309974845529460e+00,2.631680047876314710e+00
-6.096594781299058408e-01,5.489814712403416896e-01,-2.896175758912642451e+00,2.607926040903264298e+00
-6.033160750049534338e-01,5.439619848377119649e-01,-2.866041542979755441e+00,2.584081066187083220e+00
-5.969726718800010268e-01,5.389249047818656102e-01,-2.835907327046868431e+00,2.560152513155818710e+00
-5.906292687550486198e-01,5.338717986754966116e-01,-2.805773111113981422e+00,2.536147828676262428e+00
-5.842858656300963238e-01,5.288042456010414449e-01,-2.775638895181094412e+00,2.512074514149504445e+00
-5.779424625051439168e-01,5.237238355092805886e-01,-2.745504679248207403e+00,2.487940122606496551e+00
-5.715990593801915098e-01,5.186321686079371496e-01,-2.715370463315320393e+00,2.463752255803601354e+00
-5.652556562552391028e-01,5.135308547502784871e-01,-2.685236247382433383e+00,2.439518561318156475e+00
-5.589122531302868069e-01,5.084215128237155046e-01,-2.655102031449546374e+00,2.415246729644024981e+00
-5.525688500053343999e-01,5.033057701384034965e-01,-2.624967815516659364e+00,2.390944491287159579e+00
-5.462254468803821039e-01,4.981852618158419399e-01,-2.594833599583772799e+00,2.366619613861152605e+00
-5.398820437554296969e-01,4.930616301774748966e-01,-2.564699383650885789e+00,2.342279899182797998e+00
-5.335386406304772899e-01,4.879365241332915271e-01,-2.534565167717998779e+00,2.317933180367647061e+00
-5.271952375055249940e-01,4.828115985704257707e-01,-2.504430951785111770e+00,2.293587318925563778e+00
-5.208518343805725870e-01,4.776885137417571925e-01,-2.474296735852224760e+00,2.269250201856284566e+00
-5.145084312556201800e-01,4.725689346545106639e-01,-2.444162519919337750e+00,2.244929738744973591e+00
-5.081650281306677730e-01,4.674545304588564876e-01,-2.414028303986450741e+00,2.220633858857777643e+00
-5.018216250057154770e-01,4.623469738365117432e-01,-2.383894088053563731e+00,2.196370508237389885e+00
-4.954782218807630700e-01,4.572479403893392469e-01,-2.353759872120676722e+00,2.172147646798599840e+00
-4.891348187558106630e-01,4.521591080279481756e-01,-2.323625656187789712e+00,2.147973245423853150e+00
-4.827914156308583671e-01,4.470821563602949689e-01,-2.293491440254903146e+00,2.123855283058810883e+00
-4.764480125059060156e-01,4.420187660802821772e-01,-2.263357224322016137e+00,2.099801743807900856e+00
-4.701046093809536086e-01,4.369706183563601964e-01,-2.233223008389129127e+00,2.075820614029881384e+00
-4.637612062560012571e-01,4.319393942201262826e-01,-2.203088792456242118e+00,2.051919879433392602e+00
-4.574178031310488501e-01,4.269267739549260643e-01,-2.172954576523355108e+00,2.028107522172518884e+00
-4.510744000060964987e-01,4.219344364844523354e-01,-2.142820360590468098e+00,2.004391517942340162e+00
-4.447309968811440917e-01,4.169640587613461236e-01,-2.112686144657581089e+00,1.980779833074493013e+00
-4.383875937561917402e-01,4.120173151557972591e-01,-2.082551928724694079e+00,1.957280421632727307e+00
