Step , TotalTime , T , P , Ux , Uy , Uz
1500 , 7.49493e-07 , 51.0976 , 601.117 , 861.646 , -0.351465 , -1.1721
1520 , 7.59493e-07 , 51.1118 , 601.838 , 861.369 , -0.40313 , -0.731874
1540 , 7.69493e-07 , 51.1227 , 602.473 , 861.144 , -0.211387 , -0.485356
1560 , 7.79493e-07 , 51.1331 , 602.902 , 861.07 , 0.117672 , -0.438804
1580 , 7.89493e-07 , 51.1497 , 603.326 , 861.221 , 0.457637 , -0.491777
1600 , 7.99493e-07 , 51.1725 , 603.999 , 861.56 , 0.746518 , -0.606505
1620 , 8.09493e-07 , 51.1928 , 604.839 , 861.977 , 0.910253 , -0.721038
1640 , 8.19493e-07 , 51.1984 , 605.386 , 862.319 , 0.855001 , -0.715911
1660 , 8.29493e-07 , 51.1859 , 605.245 , 862.441 , 0.510825 , -0.551304
1680 , 8.39493e-07 , 51.1623 , 604.513 , 862.223 , -0.0910295 , -0.433179
1700 , 8.49492e-07 , 51.1374 , 603.458 , 861.686 , -0.783186 , -0.426587
1720 , 8.59492e-07 , 51.1215 , 602.538 , 861.031 , -1.3696 , -0.42042
1740 , 8.69492e-07 , 51.118 , 602.062 , 860.47 , -1.76317 , -0.342056
1760 , 8.79492e-07 , 51.1275 , 602.092 , 860.131 , -1.86354 , -0.300214
1780 , 8.89492e-07 , 51.1463 , 602.453 , 860.022 , -1.62309 , -0.420729
1800 , 8.99492e-07 , 51.1703 , 603.029 , 860.1 , -1.05999 , -0.693351
1820 , 9.09492e-07 , 51.194 , 603.666 , 860.291 , -0.380324 , -0.969829
1840 , 9.19492e-07 , 51.2129 , 604.243 , 860.495 , -0.0251782 , -1.10249
1860 , 9.29492e-07 , 51.2275 , 605.03 , 860.613 , -0.133171 , -1.00935
1880 , 9.39491e-07 , 51.2398 , 606.088 , 860.562 , -0.53143 , -0.623095
1900 , 9.49491e-07 , 51.2521 , 607.137 , 860.345 , -0.977203 , 0.0358327
1920 , 9.59491e-07 , 51.269 , 608.245 , 860.053 , -1.33464 , 0.707739
1940 , 9.69491e-07 , 51.297 , 609.636 , 859.735 , -1.64761 , 1.04939
1960 , 9.79491e-07 , 51.3363 , 611.317 , 859.407 , -1.91632 , 0.94612
1980 , 9.89491e-07 , 51.38 , 613.093 , 859.073 , -2.07712 , 0.51192
2000 , 9.99491e-07 , 51.4175 , 614.564 , 858.765 , -2.09924 , -0.0988461
2020 , 1.00949e-06 , 51.4421 , 615.506 , 858.528 , -1.96637 , -0.793326
2040 , 1.01949e-06 , 51.4537 , 615.809 , 858.36 , -1.66652 , -1.43056
2060 , 1.02949e-06 , 51.4601 , 615.721 , 858.25 , -1.35823 , -1.67168
2080 , 1.03949e-06 , 51.4713 , 615.651 , 858.166 , -1.24441 , -1.59644
2100 , 1.04949e-06 , 51.4943 , 616.184 , 858.094 , -1.36652 , -1.2292
2120 , 1.05949e-06 , 51.5277 , 617.474 , 858.054 , -1.58982 , -0.661066
2140 , 1.06949e-06 , 51.5623 , 619.046 , 858.017 , -1.72394 , -0.0551315
2160 , 1.07949e-06 , 51.5916 , 620.388 , 857.971 , -1.69376 , 0.542673
2180 , 1.08949e-06 , 51.6119 , 621.239 , 857.957 , -1.50694 , 1.09657
2200 , 1.09949e-06 , 51.6219 , 621.621 , 858.01 , -1.18447 , 1.52112
2220 , 1.10949e-06 , 51.6249 , 621.705 , 858.097 , -0.76858 , 1.76803
2240 , 1.11949e-06 , 51.6262 , 621.728 , 858.198 , -0.38451 , 1.80687
2260 , 1.12949e-06 , 51.6255 , 621.718 , 858.273 , -0.153142 , 1.66758
2280 , 1.13949e-06 , 51.6224 , 621.487 , 858.349 , -0.0221195 , 1.52035
2300 , 1.14949e-06 , 51.6128 , 620.877 , 858.488 , 0.082028 , 1.49332
2320 , 1.15949e-06 , 51.5917 , 619.79 , 858.726 , 0.181735 , 1.62823
2340 , 1.16949e-06 , 51.5577 , 618.314 , 859.133 , 0.278252 , 1.81939
2360 , 1.17949e-06 , 51.511 , 616.595 , 859.731 , 0.366168 , 1.94922
2380 , 1.18949e-06 , 51.4585 , 614.783 , 860.388 , 0.447809 , 2.04126
2400 , 1.19949e-06 , 51.4078 , 612.997 , 860.905 , 0.528478 , 2.23024
2420 , 1.20949e-06 , 51.3709 , 611.557 , 861.199 , 0.547418 , 2.53722
2440 , 1.21949e-06 , 51.3559 , 610.824 , 861.335 , 0.47833 , 2.78318
2460 , 1.22949e-06 , 51.3662 , 610.99 , 861.332 , 0.296264 , 2.8232
2480 , 1.23949e-06 , 51.3965 , 611.915 , 861.177 , -0.019527 , 2.70825
2500 , 1.24949e-06 , 51.4378 , 613.291 , 860.928 , -0.575676 , 2.42114
2520 , 1.25949e-06 , 51.4795 , 614.849 , 860.618 , -1.3039 , 2.09558
2540 , 1.26949e-06 , 51.5123 , 616.3 , 860.324 , -1.97048 , 1.86729
2560 , 1.27949e-06 , 51.5324 , 617.394 , 860.116 , -2.27683 , 1.77728
2580 , 1.28949e-06 , 51.5439 , 618.258 , 860.045 , -2.1282 , 1.7706
2600 , 1.29949e-06 , 51.5526 , 619.097 , 860.061 , -1.69189 , 1.76536
2620 , 1.30949e-06 , 51.5622 , 619.876 , 860.089 , -1.33553 , 1.69708
2640 , 1.31949e-06 , 51.5735 , 620.383 , 860.06 , -1.26038 , 1.48441
2660 , 1.32949e-06 , 51.5827 , 620.542 , 859.95 , -1.37299 , 1.06337
2680 , 1.33949e-06 , 51.5855 , 620.279 , 859.779 , -1.50449 , 0.480673
2700 , 1.34949e-06 , 51.5746 , 619.459 , 859.611 , -1.51946 , -0.245053
2720 , 1.35949e-06 , 51.5475 , 618.008 , 859.461 , -1.47264 , -1.02563
2740 , 1.36949e-06 , 51.5107 , 616.167 , 859.3 , -1.43074 , -1.67262
2760 , 1.37949e-06 , 51.4743 , 614.361 , 859.142 , -1.35401 , -2.0553
2780 , 1.38949e-06 , 51.4441 , 612.965 , 859.041 , -1.12417 , -2.06373
2800 , 1.39949e-06 , 51.4213 , 612.013 , 859.069 , -0.720084 , -1.69832
2820 , 1.40949e-06 , 51.4051 , 611.501 , 859.267 , -0.309254 , -1.15534
2840 , 1.41949e-06 , 51.3928 , 611.219 , 859.574 , -0.100396 , -0.781119
2860 , 1.42949e-06 , 51.386 , 611.105 , 859.88 , -0.208265 , -0.752371
2880 , 1.43949e-06 , 51.3837 , 611.219 , 860.051 , -0.55978 , -0.92807
2900 , 1.44949e-06 , 51.3825 , 611.525 , 860.007 , -0.9184 , -1.02133
2920 , 1.45949e-06 , 51.3791 , 611.918 , 859.795 , -1.184 , -1.03324
2940 , 1.46949e-06 , 51.3704 , 612.132 , 859.5 , -1.32206 , -1.05834
2960 , 1.47949e-06 , 51.3554 , 611.886 , 859.196 , -1.35251 , -1.2128
2980 , 1.48949e-06 , 51.3398 , 611.257 , 858.942 , -1.16187 , -1.47017
3000 , 1.49949e-06 , 51.3292 , 610.557 , 858.871 , -0.643529 , -1.67134
3020 , 1.50949e-06 , 51.3218 , 609.946 , 859.063 , 0.0893171 , -1.62922
3040 , 1.51949e-06 , 51.3121 , 609.291 , 859.477 , 0.74517 , -1.35318
3060 , 1.52949e-06 , 51.2943 , 608.386 , 859.985 , 1.16703 , -1.06225
3080 , 1.53949e-06 , 51.2662 , 607.101 , 860.393 , 1.40151 , -1.02209
3100 , 1.54949e-06 , 51.2318 , 605.612 , 860.594 , 1.41974 , -1.23158
3120 , 1.55948e-06 , 51.1989 , 604.197 , 860.631 , 1.18768 , -1.35689
3140 , 1.56948e-06 , 51.1755 , 603.177 , 860.606 , 0.756114 , -1.20898
3160 , 1.57948e-06 , 51.1652 , 602.831 , 860.641 , 0.404145 , -0.717531
3180 , 1.58948e-06 , 51.1665 , 603.019 , 860.733 , 0.394042 , -0.148754
3200 , 1.59948e-06 , 51.1725 , 603.382 , 860.821 , 0.687176 , 0.109832
3220 , 1.60948e-06 , 51.1768 , 603.565 , 860.864 , 1.00923 , 0.132619
3240 , 1.61948e-06 , 51.1756 , 603.473 , 860.885 , 1.14639 , 0.236891
3260 , 1.62948e-06 , 51.1682 , 603.06 , 860.938 , 1.12255 , 0.552607
3280 , 1.63948e-06 , 51.1546 , 602.535 , 861.049 , 1.11006 , 1.10059
3300 , 1.64948e-06 , 51.1341 , 601.855 , 861.162 , 1.19785 , 1.75264
3320 , 1.65948e-06 , 51.1103 , 601.034 , 861.224 , 1.28929 , 2.28771
3340 , 1.66948e-06 , 51.0858 , 600.062 , 861.195 , 1.14665 , 2.52267
3360 , 1.67948e-06 , 51.0641 , 599.006 , 861.072 , 0.757474 , 2.51684
3380 , 1.68948e-06 , 51.0449 , 598.079 , 860.962 , 0.448635 , 2.49981
3400 , 1.69948e-06 , 51.0231 , 597.155 , 860.926 , 0.46111 , 2.42758
3420 , 1.70948e-06 , 50.9972 , 596.216 , 860.997 , 0.809388 , 2.28395
3440 , 1.71948e-06 , 50.9662 , 595.131 , 861.11 , 1.19065 , 2.05325
3460 , 1.72948e-06 , 50.936 , 593.936 , 861.233 , 1.3091 , 1.82861
3480 , 1.73948e-06 , 50.9138 , 593.015 , 861.429 , 1.31023 , 1.8116
3500 , 1.74948e-06 , 50.9032 , 592.577 , 861.714 , 1.43636 , 1.96063
3520 , 1.75948e-06 , 50.9031 , 592.715 , 862.072 , 1.65163 , 2.16478
3540 , 1.76948e-06 , 50.907 , 593.191 , 862.458 , 1.77886 , 2.31653
3560 , 1.77948e-06 , 50.9086 , 593.684 , 862.821 , 1.71647 , 2.39536
3580 , 1.78948e-06 , 50.9093 , 594.029 , 863.114 , 1.59139 , 2.33515
3600 , 1.79948e-06 , 50.9115 , 594.346 , 863.316 , 1.59495 , 2.03725
3620 , 1.80948e-06 , 50.9172 , 594.771 , 863.455 , 1.68306 , 1.65894
3640 , 1.81948e-06 , 50.9275 , 595.284 , 863.544 , 1.60875 , 1.47202
3660 , 1.82948e-06 , 50.944 , 595.959 , 863.555 , 1.23495 , 1.3094
3680 , 1.83948e-06 , 50.9647 , 596.729 , 863.423 , 0.568295 , 1.14013
3700 , 1.84948e-06 , 50.9844 , 597.396 , 863.123 , -0.112127 , 1.02589
3720 , 1.85948e-06 , 50.9985 , 597.754 , 862.762 , -0.542001 , 0.975137
3740 , 1.86948e-06 , 51.0079 , 597.933 , 862.477 , -0.80535 , 0.86218
3760 , 1.87948e-06 , 51.017 , 598.16 , 862.284 , -1.09417 , 0.485708
3780 , 1.88948e-06 , 51.032 , 598.654 , 862.118 , -1.3566 , -0.167615
3800 , 1.89948e-06 , 51.057 , 599.606 , 861.946 , -1.27888 , -0.801512
3820 , 1.90948e-06 , 51.092 , 600.99 , 861.787 , -0.819814 , -1.21895
3840 , 1.91948e-06 , 51.1356 , 602.658 , 861.644 , -0.260456 , -1.40662
3860 , 1.92948e-06 , 51.1842 , 604.434 , 861.472 , 0.0489912 , -1.43935
3880 , 1.93948e-06 , 51.2343 , 606.218 , 861.226 , 0.038521 , -1.39322
3900 , 1.94948e-06 , 51.281 , 607.968 , 860.864 , -0.190614 , -1.2823
3920 , 1.95948e-06 , 51.3185 , 609.432 , 860.384 , -0.476039 , -1.23551
3940 , 1.96948e-06 , 51.344 , 610.443 , 859.928 , -0.68687 , -1.22333
3960 , 1.97948e-06 , 51.3563 , 610.906 , 859.637 , -0.688418 , -1.07054
3980 , 1.98948e-06 , 51.3622 , 610.883 , 859.588 , -0.407099 , -0.718762
4000 , 1.99948e-06 , 51.3742 , 611.047 , 859.75 , 0.0147223 , -0.375249
4020 , 2.00948e-06 , 51.3944 , 611.727 , 860.108 , 0.40675 , -0.198854
4040 , 2.01948e-06 , 51.4179 , 612.79 , 860.525 , 0.599178 , -0.017105
4060 , 2.02948e-06 , 51.4374 , 613.772 , 860.926 , 0.562046 , 0.41508
4080 , 2.03948e-06 , 51.4479 , 614.42 , 861.289 , 0.315194 , 1.04172
4100 , 2.04948e-06 , 51.4512 , 614.635 , 861.539 , 0.049385 , 1.60991
4120 , 2.05948e-06 , 51.4531 , 614.73 , 861.69 , -0.0884091 , 2.00842
4140 , 2.06948e-06 , 51.4557 , 614.867 , 861.744 , -0.224374 , 2.12333
4160 , 2.07948e-06 , 51.459 , 614.977 , 861.706 , -0.569871 , 2.064
4180 , 2.08948e-06 , 51.4605 , 615.062 , 861.679 , -1.01554 , 1.86571
4200 , 2.09948e-06 , 51.4537 , 614.762 , 861.702 , -1.17533 , 1.55415
4220 , 2.10948e-06 , 51.4377 , 613.949 , 861.816 , -0.848762 , 1.37972
4240 , 2.11948e-06 , 51.4143 , 612.807 , 862.017 , -0.191078 , 1.11688
4260 , 2.12948e-06 , 51.3861 , 611.555 , 862.233 , 0.220136 , 0.782597
4280 , 2.13948e-06 , 51.357 , 610.32 , 862.366 , 0.188827 , 0.529469
4300 , 2.14948e-06 , 51.3262 , 609.175 , 862.377 , -0.0301821 , 0.544336
4320 , 2.15948e-06 , 51.2935 , 608.041 , 862.229 , -0.188909 , 0.743301
4340 , 2.16948e-06 , 51.2601 , 606.95 , 861.958 , -0.249656 , 0.953275
4360 , 2.17948e-06 , 51.2282 , 605.902 , 861.649 , -0.302608 , 1.11611
4380 , 2.18948e-06 , 51.2 , 604.941 , 861.384 , -0.470956 , 1.16882
4400 , 2.19948e-06 , 51.1791 , 603.991 , 861.122 , -0.633657 , 1.16387
4420 , 2.20948e-06 , 51.1636 , 603.168 , 860.866 , -0.629644 , 1.134
4440 , 2.21948e-06 , 51.1487 , 602.357 , 860.693 , -0.399641 , 1.10253
4460 , 2.22948e-06 , 51.1315 , 601.254 , 860.579 , -0.085693 , 1.13112
4480 , 2.23948e-06 , 51.1142 , 600.018 , 860.471 , 0.0910883 , 1.17642
4500 , 2.24948e-06 , 51.0993 , 598.92 , 860.361 , 0.0658727 , 1.19002
4520 , 2.25948e-06 , 51.0872 , 598.193 , 860.279 , -0.0140746 , 1.16295
4540 , 2.26948e-06 , 51.0781 , 597.933 , 860.239 , 0.0736169 , 1.18727
4560 , 2.27948e-06 , 51.0721 , 598.008 , 860.237 , 0.356199 , 1.27415
4580 , 2.28948e-06 , 51.0689 , 598.36 , 860.252 , 0.648679 , 1.29079
4600 , 2.29948e-06 , 51.0649 , 598.837 , 860.243 , 0.846278 , 1.16521
4620 , 2.30948e-06 , 51.0584 , 599.129 , 860.185 , 0.995724 , 0.8623
4640 , 2.31948e-06 , 51.051 , 599.199 , 860.083 , 1.10713 , 0.402284
4660 , 2.32948e-06 , 51.0503 , 599.252 , 859.993 , 1.14345 , -0.155145
4680 , 2.33948e-06 , 51.0608 , 599.599 , 859.98 , 1.11844 , -0.594522
4700 , 2.34948e-06 , 51.0821 , 600.257 , 860.032 , 1.0949 , -0.703146
4720 , 2.35948e-06 , 51.1099 , 601.049 , 860.067 , 1.08817 , -0.622623
4740 , 2.36948e-06 , 51.141 , 601.907 , 860.086 , 1.07604 , -0.651111
4760 , 2.37948e-06 , 51.1668 , 602.645 , 860.193 , 1.07563 , -0.795816
4780 , 2.38948e-06 , 51.1786 , 602.981 , 860.441 , 1.11689 , -0.817135
4800 , 2.39948e-06 , 51.1775 , 602.918 , 860.804 , 1.22154 , -0.542669
4820 , 2.40948e-06 , 51.1686 , 602.737 , 861.199 , 1.34345 , -0.0379689
4840 , 2.41948e-06 , 51.158 , 602.587 , 861.54 , 1.39745 , 0.282342
4860 , 2.42948e-06 , 51.1489 , 602.535 , 861.809 , 1.29743 , 0.199978
4880 , 2.43948e-06 , 51.1432 , 602.559 , 862.021 , 0.986318 , -0.241075
4900 , 2.44948e-06 , 51.1424 , 602.625 , 862.102 , 0.546462 , -0.816569
4920 , 2.45948e-06 , 51.1453 , 602.706 , 862.106 , 0.134155 , -1.23428
4940 , 2.46948e-06 , 51.1458 , 602.62 , 862.097 , -0.174614 , -1.40057
4960 , 2.47948e-06 , 51.1381 , 602.252 , 862.076 , -0.363589 , -1.4438
4980 , 2.48948e-06 , 51.1182 , 601.565 , 862.022 , -0.430773 , -1.5482
5000 , 2.49948e-06 , 51.0927 , 600.668 , 861.913 , -0.326441 , -1.72001
5020 , 2.50948e-06 , 51.0698 , 599.817 , 861.792 , 0.0363776 , -1.85423
5040 , 2.51947e-06 , 51.0584 , 599.302 , 861.709 , 0.512576 , -1.84263
5060 , 2.52947e-06 , 51.0659 , 599.479 , 861.658 , 0.800896 , -1.73502
5080 , 2.53947e-06 , 51.0909 , 600.487 , 861.627 , 0.750519 , -1.72363
5100 , 2.54947e-06 , 51.1228 , 601.934 , 861.554 , 0.392598 , -1.86595
5120 , 2.55947e-06 , 51.1499 , 603.318 , 861.407 , -0.245475 , -2.08744
5140 , 2.56947e-06 , 51.1684 , 604.335 , 861.17 , -0.964028 , -2.26656
5160 , 2.57947e-06 , 51.1807 , 605.046 , 860.846 , -1.51961 , -2.3558
5180 , 2.58947e-06 , 51.1931 , 605.642 , 860.465 , -1.68639 , -2.3003
5200 , 2.59947e-06 , 51.2095 , 606.313 , 860.071 , -1.51768 , -2.04542
5220 , 2.60947e-06 , 51.2289 , 607.015 , 859.685 , -1.02596 , -1.63625
5240 , 2.61947e-06 , 51.2494 , 607.561 , 859.396 , -0.34637 , -1.32772
5260 , 2.62947e-06 , 51.2646 , 607.783 , 859.267 , 0.279625 , -1.18657
5280 , 2.63947e-06 , 51.2696 , 607.529 , 859.251 , 0.680638 , -1.13524
5300 , 2.64947e-06 , 51.2605 , 606.802 , 859.288 , 0.787826 , -1.15059
5320 , 2.65947e-06 , 51.238 , 605.817 , 859.341 , 0.672757 , -1.19814
5340 , 2.66947e-06 , 51.201 , 604.584 , 859.38 , 0.532482 , -1.19289
5360 , 2.67947e-06 , 51.1539 , 603.036 , 859.403 , 0.563436 , -1.05751
5380 , 2.68947e-06 , 51.1072 , 601.279 , 859.432 , 0.797803 , -0.811828
5400 , 2.69947e-06 , 51.0704 , 599.649 , 859.496 , 1.14267 , -0.551908
5420 , 2.70947e-06 , 51.0472 , 598.397 , 859.607 , 1.47778 , -0.357072
5440 , 2.71947e-06 , 51.0353 , 597.542 , 859.785 , 1.76213 , -0.243676
5460 , 2.72947e-06 , 51.0275 , 596.932 , 860.081 , 2.02035 , -0.16088
5480 , 2.73947e-06 , 51.017 , 596.398 , 860.531 , 2.33197 , -0.08635
5500 , 2.74947e-06 , 51.0007 , 595.687 , 861.054 , 2.70771 , 0.0121385
5520 , 2.75947e-06 , 50.984 , 594.907 , 861.492 , 2.9102 , 0.114603
5540 , 2.76947e-06 , 50.9773 , 594.549 , 861.765 , 2.66422 , 0.221499
5560 , 2.77947e-06 , 50.9864 , 594.943 , 861.925 , 1.92005 , 0.303056
5580 , 2.78947e-06 , 51.0088 , 596.052 , 862.037 , 1.01022 , 0.355975
5600 , 2.79947e-06 , 51.0382 , 597.465 , 862.093 , 0.347869 , 0.433499
5620 , 2.80947e-06 , 51.0704 , 598.846 , 862.057 , 0.0813026 , 0.587746
5640 , 2.81947e-06 , 51.1058 , 600.067 , 861.912 , 0.0233997 , 0.739459
5660 , 2.82947e-06 , 51.1464 , 601.337 , 861.712 , -0.0574746 , 0.742141
5680 , 2.83947e-06 , 51.1927 , 602.849 , 861.487 , -0.187567 , 0.573136
5700 , 2.84947e-06 , 51.2428 , 604.699 , 861.277 , -0.226648 , 0.401724
5720 , 2.85947e-06 , 51.2944 , 606.846 , 861.16 , -0.119536 , 0.427917
5740 , 2.86947e-06 , 51.3452 , 609.169 , 861.175 , 0.0594348 , 0.636102
5760 , 2.87947e-06 , 51.3984 , 611.481 , 861.29 , 0.109094 , 0.843878
5780 , 2.88947e-06 , 51.4619 , 614.212 , 861.513 , -0.0380595 , 0.874096
5800 , 2.89947e-06 , 51.5341 , 617.515 , 861.82 , -0.269006 , 0.672376
5820 , 2.90947e-06 , 51.6052 , 621.061 , 862.127 , -0.459317 , 0.335819
5840 , 2.91947e-06 , 51.6626 , 624.093 , 862.322 , -0.70981 , 0.0644015
5860 , 2.92947e-06 , 51.7025 , 626.058 , 862.306 , -1.19135 , 0.0510104
5880 , 2.93947e-06 , 51.7301 , 627.041 , 862.124 , -1.82979 , 0.237282
5900 , 2.94947e-06 , 51.7526 , 627.535 , 861.949 , -2.34014 , 0.442616
5920 , 2.95947e-06 , 51.7684 , 627.782 , 861.89 , -2.44845 , 0.451691
5940 , 2.96947e-06 , 51.777 , 627.868 , 861.954 , -2.36959 , 0.377939
5960 , 2.97947e-06 , 51.7737 , 627.74 , 862.141 , -2.12132 , 0.207363
5980 , 2.98947e-06 , 51.7541 , 626.98 , 862.432 , -1.70945 , -0.173938
6000 , 2.99947e-06 , 51.7141 , 625.393 , 862.778 , -1.17346 , -0.796794
6020 , 3.00947e-06 , 51.6535 , 623.036 , 863.103 , -0.564794 , -1.50524
6040 , 3.01947e-06 , 51.5783 , 620.167 , 863.38 , -0.0293117 , -2.05236
6060 , 3.02947e-06 , 51.497 , 617.171 , 863.585 , 0.208325 , -2.34509
6080 , 3.03947e-06 , 51.417 , 614.259 , 863.613 , 0.0860716 , -2.44962
