Step , TotalTime , T , P , Ux , Uy , Uz
1220 , 6.09495e-07 , 292.763 , 586.438 , 338.518 , -1.28387 , -0.0655284
1240 , 6.19495e-07 , 292.801 , 586.853 , 338.681 , -1.42048 , -0.0706457
1260 , 6.29495e-07 , 292.838 , 587.272 , 338.847 , -1.5517 , -0.0755561
1280 , 6.39495e-07 , 292.873 , 587.692 , 339.016 , -1.67662 , -0.0802241
1300 , 6.49495e-07 , 292.906 , 588.109 , 339.188 , -1.79438 , -0.084616
1320 , 6.59494e-07 , 292.937 , 588.523 , 339.361 , -1.90419 , -0.0887014
1340 , 6.69494e-07 , 292.965 , 588.929 , 339.534 , -2.00531 , -0.0924523
1360 , 6.79494e-07 , 292.991 , 589.326 , 339.708 , -2.09712 , -0.0958437
1380 , 6.89494e-07 , 293.014 , 589.712 , 339.881 , -2.17911 , -0.0988578
1400 , 6.99494e-07 , 293.034 , 590.085 , 340.053 , -2.25095 , -0.10148
1420 , 7.09494e-07 , 293.051 , 590.444 , 340.223 , -2.31243 , -0.103703
1440 , 7.19494e-07 , 293.066 , 590.788 , 340.392 , -2.36355 , -0.105529
1460 , 7.29494e-07 , 293.078 , 591.116 , 340.559 , -2.40445 , -0.106962
1480 , 7.39494e-07 , 293.087 , 591.429 , 340.723 , -2.43543 , -0.108015
1500 , 7.49493e-07 , 293.095 , 591.727 , 340.885 , -2.45695 , -0.108705
1520 , 7.59493e-07 , 293.1 , 592.012 , 341.045 , -2.4696 , -0.109057
1540 , 7.69493e-07 , 293.104 , 592.284 , 341.203 , -2.47409 , -0.109099
1560 , 7.79493e-07 , 293.106 , 592.546 , 341.36 , -2.47124 , -0.108864
1580 , 7.89493e-07 , 293.108 , 592.8 , 341.515 , -2.46194 , -0.108386
1600 , 7.99493e-07 , 293.11 , 593.047 , 341.669 , -2.44712 , -0.107704
1620 , 8.09493e-07 , 293.112 , 593.29 , 341.822 , -2.42774 , -0.106852
1640 , 8.19493e-07 , 293.114 , 593.532 , 341.976 , -2.40469 , -0.10587
1660 , 8.29493e-07 , 293.117 , 593.775 , 342.129 , -2.37883 , -0.104789
1680 , 8.39493e-07 , 293.121 , 594.021 , 342.284 , -2.35099 , -0.103642
1700 , 8.49492e-07 , 293.127 , 594.272 , 342.439 , -2.32182 , -0.102456
1720 , 8.59492e-07 , 293.134 , 594.531 , 342.595 , -2.29194 , -0.101254
1740 , 8.69492e-07 , 293.143 , 594.797 , 342.753 , -2.26181 , -0.100055
1760 , 8.79492e-07 , 293.153 , 595.073 , 342.912 , -2.23167 , -0.0988677
1780 , 8.89492e-07 , 293.165 , 595.359 , 343.072 , -2.20161 , -0.0976975
1800 , 8.99492e-07 , 293.179 , 595.654 , 343.233 , -2.17154 , -0.0965392
1820 , 9.09492e-07 , 293.194 , 595.958 , 343.394 , -2.14121 , -0.0953841
1840 , 9.19492e-07 , 293.21 , 596.269 , 343.556 , -2.11018 , -0.0942143
1860 , 9.29492e-07 , 293.226 , 596.586 , 343.718 , -2.07788 , -0.0930075
1880 , 9.39491e-07 , 293.243 , 596.907 , 343.878 , -2.04366 , -0.091738
1900 , 9.49491e-07 , 293.26 , 597.23 , 344.036 , -2.00666 , -0.0903718
1920 , 9.59491e-07 , 293.276 , 597.552 , 344.192 , -1.96605 , -0.088876
1940 , 9.69491e-07 , 293.292 , 597.869 , 344.345 , -1.92094 , -0.0872166
1960 , 9.79491e-07 , 293.306 , 598.178 , 344.493 , -1.87048 , -0.0853592
1980 , 9.89491e-07 , 293.319 , 598.477 , 344.636 , -1.81382 , -0.0832702
2000 , 9.99491e-07 , 293.33 , 598.763 , 344.773 , -1.75019 , -0.0809189
2020 , 1.00949e-06 , 293.338 , 599.032 , 344.903 , -1.67892 , -0.0782798
2040 , 1.01949e-06 , 293.344 , 599.282 , 345.025 , -1.59952 , -0.0753328
2060 , 1.02949e-06 , 293.347 , 599.51 , 345.14 , -1.51165 , -0.0720652
2080 , 1.03949e-06 , 293.348 , 599.716 , 345.246 , -1.41509 , -0.0684662
2100 , 1.04949e-06 , 293.346 , 599.897 , 345.343 , -1.30987 , -0.0645381
2120 , 1.05949e-06 , 293.341 , 600.054 , 345.43 , -1.19621 , -0.0602889
2140 , 1.06949e-06 , 293.333 , 600.185 , 345.509 , -1.07447 , -0.0557326
2160 , 1.07949e-06 , 293.324 , 600.29 , 345.577 , -0.945175 , -0.0508891
2180 , 1.08949e-06 , 293.312 , 600.371 , 345.637 , -0.80903 , -0.0457858
2200 , 1.09949e-06 , 293.298 , 600.427 , 345.687 , -0.666846 , -0.0404547
2220 , 1.10949e-06 , 293.282 , 600.462 , 345.728 , -0.519522 , -0.0349298
2240 , 1.11949e-06 , 293.266 , 600.476 , 345.761 , -0.368076 , -0.0292515
2260 , 1.12949e-06 , 293.248 , 600.47 , 345.785 , -0.213478 , -0.0234586
2280 , 1.13949e-06 , 293.23 , 600.447 , 345.801 , -0.0567635 , -0.0175894
2300 , 1.14949e-06 , 293.211 , 600.409 , 345.81 , 0.101039 , -0.0116845
2320 , 1.15949e-06 , 293.193 , 600.358 , 345.811 , 0.258956 , -0.00578204
2340 , 1.16949e-06 , 293.174 , 600.295 , 345.806 , 0.416109 , 8.33724e-05
2360 , 1.17949e-06 , 293.156 , 600.222 , 345.795 , 0.571667 , 0.00587926
2380 , 1.18949e-06 , 293.139 , 600.142 , 345.777 , 0.724937 , 0.01158
2400 , 1.19949e-06 , 293.122 , 600.054 , 345.753 , 0.875358 , 0.0171631
2420 , 1.20949e-06 , 293.106 , 599.961 , 345.724 , 1.02249 , 0.0226117
2440 , 1.21949e-06 , 293.091 , 599.863 , 345.69 , 1.16598 , 0.0279129
2460 , 1.22949e-06 , 293.076 , 599.76 , 345.651 , 1.30563 , 0.0330576
2480 , 1.23949e-06 , 293.062 , 599.654 , 345.606 , 1.44128 , 0.0380422
2500 , 1.24949e-06 , 293.049 , 599.543 , 345.557 , 1.57295 , 0.0428664
2520 , 1.25949e-06 , 293.036 , 599.428 , 345.502 , 1.70067 , 0.0475319
2540 , 1.26949e-06 , 293.024 , 599.309 , 345.443 , 1.82454 , 0.0520431
2560 , 1.27949e-06 , 293.012 , 599.184 , 345.379 , 1.94472 , 0.056406
2580 , 1.28949e-06 , 293 , 599.055 , 345.309 , 2.06132 , 0.0606267
2600 , 1.29949e-06 , 292.988 , 598.919 , 345.235 , 2.1745 , 0.0647104
2620 , 1.30949e-06 , 292.976 , 598.777 , 345.156 , 2.28435 , 0.0686618
2640 , 1.31949e-06 , 292.965 , 598.628 , 345.072 , 2.39096 , 0.0724848
2660 , 1.32949e-06 , 292.953 , 598.472 , 344.983 , 2.49433 , 0.076179
2680 , 1.33949e-06 , 292.94 , 598.309 , 344.889 , 2.59443 , 0.0797444
2700 , 1.34949e-06 , 292.928 , 598.139 , 344.792 , 2.69117 , 0.0831777
2720 , 1.35949e-06 , 292.916 , 597.962 , 344.69 , 2.78437 , 0.086472
2740 , 1.36949e-06 , 292.904 , 597.779 , 344.584 , 2.87381 , 0.0896185
2760 , 1.37949e-06 , 292.891 , 597.591 , 344.476 , 2.95924 , 0.0926088
2780 , 1.38949e-06 , 292.879 , 597.398 , 344.364 , 3.04036 , 0.0954304
2800 , 1.39949e-06 , 292.867 , 597.201 , 344.249 , 3.11679 , 0.0980691
2820 , 1.40949e-06 , 292.856 , 597.002 , 344.132 , 3.18818 , 0.100512
2840 , 1.41949e-06 , 292.845 , 596.801 , 344.014 , 3.25417 , 0.102745
2860 , 1.42949e-06 , 292.836 , 596.601 , 343.894 , 3.31439 , 0.104753
2880 , 1.43949e-06 , 292.827 , 596.401 , 343.774 , 3.36859 , 0.106528
2900 , 1.44949e-06 , 292.818 , 596.203 , 343.653 , 3.41656 , 0.108064
2920 , 1.45949e-06 , 292.811 , 596.008 , 343.532 , 3.45799 , 0.109343
2940 , 1.46949e-06 , 292.805 , 595.817 , 343.411 , 3.4926 , 0.110347
2960 , 1.47949e-06 , 292.799 , 595.631 , 343.291 , 3.52044 , 0.111088
2980 , 1.48949e-06 , 292.795 , 595.45 , 343.171 , 3.54153 , 0.111569
3000 , 1.49949e-06 , 292.791 , 595.273 , 343.052 , 3.5561 , 0.111804
3020 , 1.50949e-06 , 292.787 , 595.101 , 342.934 , 3.56435 , 0.111802
3040 , 1.51949e-06 , 292.784 , 594.933 , 342.817 , 3.56646 , 0.111565
3060 , 1.52949e-06 , 292.782 , 594.77 , 342.701 , 3.56285 , 0.111104
3080 , 1.53949e-06 , 292.78 , 594.609 , 342.585 , 3.55397 , 0.110437
3100 , 1.54949e-06 , 292.777 , 594.451 , 342.47 , 3.54023 , 0.109585
3120 , 1.55948e-06 , 292.774 , 594.294 , 342.355 , 3.52214 , 0.108567
3140 , 1.56948e-06 , 292.771 , 594.137 , 342.241 , 3.50036 , 0.107409
3160 , 1.57948e-06 , 292.767 , 593.979 , 342.127 , 3.47553 , 0.106138
3180 , 1.58948e-06 , 292.762 , 593.818 , 342.012 , 3.44828 , 0.104778
3200 , 1.59948e-06 , 292.755 , 593.652 , 341.898 , 3.41934 , 0.103357
3220 , 1.60948e-06 , 292.748 , 593.481 , 341.782 , 3.38943 , 0.101904
3240 , 1.61948e-06 , 292.738 , 593.303 , 341.666 , 3.35923 , 0.100446
3260 , 1.62948e-06 , 292.727 , 593.116 , 341.548 , 3.32934 , 0.0990075
3280 , 1.63948e-06 , 292.713 , 592.92 , 341.429 , 3.30037 , 0.0976111
3300 , 1.64948e-06 , 292.698 , 592.713 , 341.308 , 3.27283 , 0.0962781
3320 , 1.65948e-06 , 292.681 , 592.494 , 341.185 , 3.24727 , 0.0950304
3340 , 1.66948e-06 , 292.661 , 592.263 , 341.061 , 3.22415 , 0.0938854
3360 , 1.67948e-06 , 292.639 , 592.02 , 340.934 , 3.20384 , 0.0928588
3380 , 1.68948e-06 , 292.615 , 591.763 , 340.805 , 3.18665 , 0.0919617
3400 , 1.69948e-06 , 292.588 , 591.493 , 340.674 , 3.17275 , 0.0912011
3420 , 1.70948e-06 , 292.56 , 591.21 , 340.542 , 3.16228 , 0.0905821
3440 , 1.71948e-06 , 292.53 , 590.914 , 340.407 , 3.1554 , 0.0901115
3460 , 1.72948e-06 , 292.497 , 590.606 , 340.27 , 3.15221 , 0.0897926
3480 , 1.73948e-06 , 292.463 , 590.285 , 340.131 , 3.15279 , 0.0896299
3500 , 1.74948e-06 , 292.427 , 589.952 , 339.99 , 3.15715 , 0.0896227
3520 , 1.75948e-06 , 292.39 , 589.608 , 339.848 , 3.16525 , 0.0897697
3540 , 1.76948e-06 , 292.351 , 589.253 , 339.704 , 3.17704 , 0.0900698
3560 , 1.77948e-06 , 292.311 , 588.888 , 339.558 , 3.19243 , 0.0905176
3580 , 1.78948e-06 , 292.269 , 588.514 , 339.411 , 3.21124 , 0.0911071
3600 , 1.79948e-06 , 292.227 , 588.132 , 339.262 , 3.23334 , 0.0918335
3620 , 1.80948e-06 , 292.184 , 587.743 , 339.112 , 3.25852 , 0.0926872
3640 , 1.81948e-06 , 292.14 , 587.348 , 338.962 , 3.28653 , 0.0936591
3660 , 1.82948e-06 , 292.096 , 586.947 , 338.81 , 3.3171 , 0.0947383
3680 , 1.83948e-06 , 292.052 , 586.543 , 338.658 , 3.34992 , 0.0959119
3700 , 1.84948e-06 , 292.008 , 586.137 , 338.506 , 3.38463 , 0.0971668
3720 , 1.85948e-06 , 291.964 , 585.729 , 338.354 , 3.42079 , 0.0984842
3740 , 1.86948e-06 , 291.921 , 585.322 , 338.202 , 3.45803 , 0.0998503
3760 , 1.87948e-06 , 291.878 , 584.916 , 338.051 , 3.49579 , 0.101242
3780 , 1.88948e-06 , 291.837 , 584.515 , 337.901 , 3.53347 , 0.102636
3800 , 1.89948e-06 , 291.797 , 584.119 , 337.753 , 3.57047 , 0.104008
3820 , 1.90948e-06 , 291.758 , 583.732 , 337.607 , 3.60608 , 0.105331
3840 , 1.91948e-06 , 291.722 , 583.354 , 337.464 , 3.63959 , 0.106576
3860 , 1.92948e-06 , 291.688 , 582.988 , 337.323 , 3.67021 , 0.107712
3880 , 1.93948e-06 , 291.657 , 582.637 , 337.187 , 3.69712 , 0.108707
3900 , 1.94948e-06 , 291.629 , 582.303 , 337.055 , 3.7195 , 0.109528
3920 , 1.95948e-06 , 291.604 , 581.989 , 336.929 , 3.73647 , 0.110139
3940 , 1.96948e-06 , 291.583 , 581.696 , 336.808 , 3.74714 , 0.110505
3960 , 1.97948e-06 , 291.565 , 581.428 , 336.694 , 3.7506 , 0.110592
3980 , 1.98948e-06 , 291.552 , 581.187 , 336.587 , 3.74602 , 0.110366
4000 , 1.99948e-06 , 291.544 , 580.975 , 336.489 , 3.73259 , 0.109793
4020 , 2.00948e-06 , 291.54 , 580.795 , 336.399 , 3.70954 , 0.108845
4040 , 2.01948e-06 , 291.542 , 580.649 , 336.319 , 3.67613 , 0.107491
4060 , 2.02948e-06 , 291.548 , 580.538 , 336.249 , 3.63172 , 0.105707
4080 , 2.03948e-06 , 291.56 , 580.464 , 336.19 , 3.5759 , 0.103476
4100 , 2.04948e-06 , 291.577 , 580.429 , 336.143 , 3.50832 , 0.100783
4120 , 2.05948e-06 , 291.599 , 580.433 , 336.107 , 3.42873 , 0.0976196
4140 , 2.06948e-06 , 291.626 , 580.477 , 336.083 , 3.337 , 0.0939784
4160 , 2.07948e-06 , 291.658 , 580.56 , 336.071 , 3.2331 , 0.0898599
4180 , 2.08948e-06 , 291.694 , 580.684 , 336.072 , 3.11721 , 0.0852693
4200 , 2.09948e-06 , 291.736 , 580.847 , 336.085 , 2.9896 , 0.0802183
4220 , 2.10948e-06 , 291.781 , 581.048 , 336.112 , 2.8507 , 0.0747219
4240 , 2.11948e-06 , 291.83 , 581.287 , 336.151 , 2.70108 , 0.0688035
4260 , 2.12948e-06 , 291.883 , 581.561 , 336.202 , 2.54136 , 0.062487
4280 , 2.13948e-06 , 291.938 , 581.87 , 336.266 , 2.37233 , 0.0558041
4300 , 2.14948e-06 , 291.997 , 582.21 , 336.342 , 2.19481 , 0.0487862
4320 , 2.15948e-06 , 292.057 , 582.579 , 336.43 , 2.00977 , 0.0414707
4340 , 2.16948e-06 , 292.119 , 582.976 , 336.529 , 1.81817 , 0.0338955
4360 , 2.17948e-06 , 292.182 , 583.397 , 336.64 , 1.62107 , 0.0261016
4380 , 2.18948e-06 , 292.246 , 583.839 , 336.76 , 1.41953 , 0.0181316
4400 , 2.19948e-06 , 292.311 , 584.3 , 336.891 , 1.2146 , 0.0100268
4420 , 2.20948e-06 , 292.375 , 584.776 , 337.032 , 1.00737 , 0.00182811
4440 , 2.21948e-06 , 292.438 , 585.265 , 337.181 , 0.798861 , -0.00642253
4460 , 2.22948e-06 , 292.5 , 585.765 , 337.339 , 0.590108 , -0.0146858
4480 , 2.23948e-06 , 292.561 , 586.271 , 337.504 , 0.38214 , -0.0229202
4500 , 2.24948e-06 , 292.62 , 586.782 , 337.677 , 0.175918 , -0.0310887
4520 , 2.25948e-06 , 292.677 , 587.295 , 337.856 , -0.0276087 , -0.0391534
4540 , 2.26948e-06 , 292.731 , 587.808 , 338.041 , -0.227472 , -0.0470768
4560 , 2.27948e-06 , 292.783 , 588.317 , 338.232 , -0.422777 , -0.0548229
4580 , 2.28948e-06 , 292.831 , 588.821 , 338.427 , -0.612598 , -0.0623559
4600 , 2.29948e-06 , 292.876 , 589.317 , 338.626 , -0.796046 , -0.0696406
4620 , 2.30948e-06 , 292.918 , 589.803 , 338.827 , -0.972227 , -0.0766419
4640 , 2.31948e-06 , 292.955 , 590.276 , 339.032 , -1.14016 , -0.0833208
4660 , 2.32948e-06 , 292.989 , 590.734 , 339.237 , -1.29888 , -0.0896394
4680 , 2.33948e-06 , 293.018 , 591.173 , 339.444 , -1.44741 , -0.0955582
4700 , 2.34948e-06 , 293.042 , 591.593 , 339.649 , -1.58477 , -0.10104
4720 , 2.35948e-06 , 293.06 , 591.989 , 339.854 , -1.70993 , -0.106044
4740 , 2.36948e-06 , 293.074 , 592.359 , 340.055 , -1.82189 , -0.110528
4760 , 2.37948e-06 , 293.082 , 592.702 , 340.254 , -1.91961 , -0.114454
4780 , 2.38948e-06 , 293.084 , 593.013 , 340.447 , -2.00208 , -0.117781
4800 , 2.39948e-06 , 293.08 , 593.29 , 340.635 , -2.06837 , -0.120473
4820 , 2.40948e-06 , 293.071 , 593.533 , 340.817 , -2.11758 , -0.122492
4840 , 2.41948e-06 , 293.055 , 593.737 , 340.99 , -2.14886 , -0.123806
4860 , 2.42948e-06 , 293.032 , 593.902 , 341.155 , -2.16147 , -0.124386
4880 , 2.43948e-06 , 293.004 , 594.025 , 341.311 , -2.15483 , -0.124207
4900 , 2.44948e-06 , 292.969 , 594.106 , 341.456 , -2.12838 , -0.123249
4920 , 2.45948e-06 , 292.929 , 594.144 , 341.591 , -2.08183 , -0.121497
4940 , 2.46948e-06 , 292.882 , 594.137 , 341.713 , -2.015 , -0.118947
4960 , 2.47948e-06 , 292.83 , 594.087 , 341.823 , -1.92792 , -0.115599
4980 , 2.48948e-06 , 292.773 , 593.993 , 341.921 , -1.82081 , -0.11146
5000 , 2.49948e-06 , 292.711 , 593.857 , 342.006 , -1.69406 , -0.106546
5020 , 2.50948e-06 , 292.645 , 593.68 , 342.078 , -1.54821 , -0.100878
5040 , 2.51947e-06 , 292.574 , 593.463 , 342.136 , -1.38402 , -0.0944844
5060 , 2.52947e-06 , 292.501 , 593.21 , 342.182 , -1.20232 , -0.0873985
5080 , 2.53947e-06 , 292.425 , 592.923 , 342.215 , -1.00416 , -0.0796613
5100 , 2.54947e-06 , 292.347 , 592.604 , 342.234 , -0.790658 , -0.071315
5120 , 2.55947e-06 , 292.267 , 592.257 , 342.242 , -0.563079 , -0.0624113
5140 , 2.56947e-06 , 292.187 , 591.884 , 342.237 , -0.322726 , -0.0529998
5160 , 2.57947e-06 , 292.106 , 591.49 , 342.22 , -0.0709614 , -0.0431338
5180 , 2.58947e-06 , 292.026 , 591.077 , 342.192 , 0.190774 , -0.03287
5200 , 2.59947e-06 , 291.946 , 590.649 , 342.153 , 0.46107 , -0.0222635
5220 , 2.60947e-06 , 291.867 , 590.208 , 342.103 , 0.738472 , -0.0113711
5240 , 2.61947e-06 , 291.79 , 589.757 , 342.043 , 1.02157 , -0.00024767
5260 , 2.62947e-06 , 291.716 , 589.301 , 341.973 , 1.30901 , 0.0110517
5280 , 2.63947e-06 , 291.644 , 588.84 , 341.894 , 1.59945 , 0.0224759
5300 , 2.64947e-06 , 291.574 , 588.378 , 341.805 , 1.89161 , 0.0339752
5320 , 2.65947e-06 , 291.508 , 587.916 , 341.708 , 2.18428 , 0.0455018
5340 , 2.66947e-06 , 291.444 , 587.457 , 341.602 , 2.47627 , 0.0570086
5360 , 2.67947e-06 , 291.384 , 587.001 , 341.488 , 2.76643 , 0.0684509
5380 , 2.68947e-06 , 291.328 , 586.552 , 341.366 , 3.05363 , 0.079785
5400 , 2.69947e-06 , 291.276 , 586.11 , 341.236 , 3.33681 , 0.0909678
5420 , 2.70947e-06 , 291.227 , 585.675 , 341.1 , 3.61498 , 0.101961
5440 , 2.71947e-06 , 291.182 , 585.249 , 340.957 , 3.88718 , 0.112726
5460 , 2.72947e-06 , 291.141 , 584.834 , 340.807 , 4.15236 , 0.123224
5480 , 2.73947e-06 , 291.104 , 584.429 , 340.651 , 4.40965 , 0.133419
5500 , 2.74947e-06 , 291.071 , 584.035 , 340.489 , 4.65809 , 0.143273
5520 , 2.75947e-06 , 291.042 , 583.653 , 340.322 , 4.89676 , 0.152751
5540 , 2.76947e-06 , 291.017 , 583.284 , 340.15 , 5.12473 , 0.161816
5560 , 2.77947e-06 , 290.996 , 582.927 , 339.974 , 5.34115 , 0.170435
5580 , 2.78947e-06 , 290.978 , 582.584 , 339.794 , 5.54515 , 0.178572
5600 , 2.79947e-06 , 290.964 , 582.255 , 339.611 , 5.7359 , 0.186195
5620 , 2.80947e-06 , 290.954 , 581.94 , 339.425 , 5.91261 , 0.193274
5640 , 2.81947e-06 , 290.948 , 581.639 , 339.236 , 6.07455 , 0.19978
5660 , 2.82947e-06 , 290.945 , 581.352 , 339.045 , 6.22108 , 0.205687
5680 , 2.83947e-06 , 290.945 , 581.08 , 338.854 , 6.35164 , 0.210973
5700 , 2.84947e-06 , 290.948 , 580.822 , 338.661 , 6.4658 , 0.215622
5720 , 2.85947e-06 , 290.954 , 580.578 , 338.468 , 6.56325 , 0.21962
5740 , 2.86947e-06 , 290.963 , 580.349 , 338.275 , 6.64378 , 0.222961
5760 , 2.87947e-06 , 290.974 , 580.133 , 338.083 , 6.70738 , 0.225644
5780 , 2.88947e-06 , 290.988 , 579.93 , 337.892 , 6.75384 , 0.227658
5800 , 2.89947e-06 , 291.004 , 579.741 , 337.702 , 6.78353 , 0.229019
5820 , 2.90947e-06 , 291.021 , 579.565 , 337.515 , 6.79666 , 0.229736
5840 , 2.91947e-06 , 291.04 , 579.4 , 337.329 , 6.79344 , 0.229817
5860 , 2.92947e-06 , 291.06 , 579.242 , 337.146 , 6.77438 , 0.229275
5880 , 2.93947e-06 , 291.08 , 579.092 , 336.965 , 6.74087 , 0.228178
5900 , 2.94947e-06 , 291.101 , 578.95 , 336.788 , 6.69344 , 0.226543
5920 , 2.95947e-06 , 291.122 , 578.814 , 336.613 , 6.63269 , 0.224388
5940 , 2.96947e-06 , 291.142 , 578.682 , 336.442 , 6.55952 , 0.22175
5960 , 2.97947e-06 , 291.162 , 578.554 , 336.274 , 6.47471 , 0.218661
5980 , 2.98947e-06 , 291.182 , 578.428 , 336.109 , 6.3791 , 0.215151
6000 , 2.99947e-06 , 291.2 , 578.303 , 335.947 , 6.27363 , 0.211261
6020 , 3.00947e-06 , 291.217 , 578.178 , 335.789 , 6.15912 , 0.207021
6040 , 3.01947e-06 , 291.232 , 578.051 , 335.635 , 6.03644 , 0.202465
6060 , 3.02947e-06 , 291.246 , 577.922 , 335.485 , 5.90635 , 0.197622
6080 , 3.03947e-06 , 291.258 , 577.791 , 335.339 , 5.76956 , 0.192522
6100 , 3.04947e-06 , 291.269 , 577.656 , 335.197 , 5.62685 , 0.187194
6120 , 3.05947e-06 , 291.278 , 577.519 , 335.059 , 5.47883 , 0.181663
6140 , 3.06947e-06 , 291.284 , 577.378 , 334.926 , 5.32611 , 0.175952
