Step , TotalTime , T , P , Ux , Uy , Uz
780 , 3.89497e-07 , 226.164 , 1446.8 , 528.585 , 38.7328 , 1.2091
800 , 3.99497e-07 , 226.064 , 1445.25 , 528.472 , 38.9044 , 1.18801
820 , 4.09497e-07 , 225.964 , 1443.28 , 528.265 , 39.0874 , 1.16822
840 , 4.19497e-07 , 225.874 , 1441.1 , 527.992 , 39.2591 , 1.14854
860 , 4.29497e-07 , 225.8 , 1438.94 , 527.679 , 39.4031 , 1.1284
880 , 4.39497e-07 , 225.739 , 1436.87 , 527.337 , 39.5138 , 1.10807
900 , 4.49497e-07 , 225.689 , 1434.92 , 526.972 , 39.5935 , 1.08843
920 , 4.59497e-07 , 225.647 , 1433.11 , 526.592 , 39.643 , 1.07054
940 , 4.69496e-07 , 225.616 , 1431.5 , 526.212 , 39.6569 , 1.05526
960 , 4.79496e-07 , 225.597 , 1430.17 , 525.85 , 39.626 , 1.04322
980 , 4.89496e-07 , 225.589 , 1429.22 , 525.522 , 39.5434 , 1.03503
1000 , 4.99496e-07 , 225.591 , 1428.68 , 525.244 , 39.4075 , 1.03127
1020 , 5.09496e-07 , 225.604 , 1428.62 , 525.032 , 39.2184 , 1.03244
1040 , 5.19496e-07 , 225.629 , 1429.12 , 524.911 , 38.9754 , 1.03889
1060 , 5.29496e-07 , 225.665 , 1430.23 , 524.898 , 38.6802 , 1.05098
1080 , 5.39496e-07 , 225.705 , 1431.91 , 524.998 , 38.3446 , 1.06938
1100 , 5.49496e-07 , 225.737 , 1433.96 , 525.191 , 37.9938 , 1.09515
1120 , 5.59496e-07 , 225.75 , 1436.1 , 525.449 , 37.6586 , 1.12938
1140 , 5.69495e-07 , 225.738 , 1438.11 , 525.74 , 37.3637 , 1.17258
1160 , 5.79495e-07 , 225.702 , 1439.85 , 526.042 , 37.1212 , 1.22431
1180 , 5.89495e-07 , 225.642 , 1441.24 , 526.334 , 36.9348 , 1.28328
1200 , 5.99495e-07 , 225.558 , 1442.18 , 526.592 , 36.8073 , 1.34766
1220 , 6.09495e-07 , 225.451 , 1442.56 , 526.791 , 36.7433 , 1.41527
1240 , 6.19495e-07 , 225.327 , 1442.3 , 526.911 , 36.7453 , 1.4836
1260 , 6.29495e-07 , 225.197 , 1441.43 , 526.951 , 36.8064 , 1.54982
1280 , 6.39495e-07 , 225.073 , 1440.16 , 526.925 , 36.909 , 1.61099
1300 , 6.49495e-07 , 224.97 , 1438.73 , 526.859 , 37.0308 , 1.66461
1320 , 6.59494e-07 , 224.889 , 1437.32 , 526.765 , 37.1553 , 1.7092
1340 , 6.69494e-07 , 224.828 , 1435.94 , 526.64 , 37.2795 , 1.74467
1360 , 6.79494e-07 , 224.775 , 1434.45 , 526.456 , 37.4135 , 1.77228
1380 , 6.89494e-07 , 224.725 , 1432.66 , 526.186 , 37.5695 , 1.794
1400 , 6.99494e-07 , 224.685 , 1430.55 , 525.827 , 37.7426 , 1.81156
1420 , 7.09494e-07 , 224.674 , 1428.46 , 525.423 , 37.8991 , 1.82568
1440 , 7.19494e-07 , 224.716 , 1426.97 , 525.055 , 37.9857 , 1.83613
1460 , 7.29494e-07 , 224.819 , 1426.61 , 524.802 , 37.9583 , 1.84266
1480 , 7.39494e-07 , 224.969 , 1427.53 , 524.698 , 37.813 , 1.84601
1500 , 7.49493e-07 , 225.134 , 1429.4 , 524.716 , 37.5919 , 1.84808
1520 , 7.59493e-07 , 225.285 , 1431.64 , 524.797 , 37.3583 , 1.8509
1540 , 7.69493e-07 , 225.406 , 1433.71 , 524.889 , 37.163 , 1.85546
1560 , 7.79493e-07 , 225.495 , 1435.34 , 524.967 , 37.028 , 1.86121
1580 , 7.89493e-07 , 225.558 , 1436.48 , 525.027 , 36.9518 , 1.86656
1600 , 7.99493e-07 , 225.603 , 1437.17 , 525.074 , 36.9242 , 1.86972
1620 , 8.09493e-07 , 225.634 , 1437.48 , 525.117 , 36.9356 , 1.86935
1640 , 8.19493e-07 , 225.658 , 1437.52 , 525.164 , 36.979 , 1.86478
1660 , 8.29493e-07 , 225.682 , 1437.39 , 525.229 , 37.0467 , 1.85603
1680 , 8.39493e-07 , 225.712 , 1437.24 , 525.326 , 37.1291 , 1.84369
1700 , 8.49492e-07 , 225.751 , 1437.21 , 525.464 , 37.2181 , 1.82893
1720 , 8.59492e-07 , 225.795 , 1437.3 , 525.634 , 37.3134 , 1.81363
1740 , 8.69492e-07 , 225.834 , 1437.38 , 525.808 , 37.4235 , 1.80016
1760 , 8.79492e-07 , 225.863 , 1437.29 , 525.956 , 37.5593 , 1.79095
1780 , 8.89492e-07 , 225.881 , 1436.92 , 526.058 , 37.7236 , 1.78794
1800 , 8.99492e-07 , 225.894 , 1436.31 , 526.113 , 37.9065 , 1.79218
1820 , 9.09492e-07 , 225.91 , 1435.61 , 526.14 , 38.0883 , 1.80388
1840 , 9.19492e-07 , 225.937 , 1435.03 , 526.167 , 38.2472 , 1.82258
1860 , 9.29492e-07 , 225.979 , 1434.74 , 526.22 , 38.3672 , 1.84745
1880 , 9.39491e-07 , 226.032 , 1434.79 , 526.309 , 38.444 , 1.87745
1900 , 9.49491e-07 , 226.085 , 1435.1 , 526.426 , 38.4871 , 1.91144
1920 , 9.59491e-07 , 226.125 , 1435.44 , 526.543 , 38.5166 , 1.94817
1940 , 9.69491e-07 , 226.14 , 1435.53 , 526.625 , 38.5545 , 1.9861
1960 , 9.79491e-07 , 226.127 , 1435.16 , 526.643 , 38.6164 , 2.02323
1980 , 9.89491e-07 , 226.086 , 1434.25 , 526.583 , 38.7057 , 2.05715
2000 , 9.99491e-07 , 226.026 , 1432.87 , 526.446 , 38.8154 , 2.08533
2020 , 1.00949e-06 , 225.954 , 1431.19 , 526.248 , 38.9313 , 2.10544
2040 , 1.01949e-06 , 225.881 , 1429.41 , 526.011 , 39.0374 , 2.11569
2060 , 1.02949e-06 , 225.815 , 1427.73 , 525.762 , 39.1189 , 2.11498
2080 , 1.03949e-06 , 225.761 , 1426.29 , 525.523 , 39.1658 , 2.10309
2100 , 1.04949e-06 , 225.717 , 1425.14 , 525.309 , 39.1772 , 2.08075
2120 , 1.05949e-06 , 225.68 , 1424.24 , 525.116 , 39.1618 , 2.04958
2140 , 1.06949e-06 , 225.646 , 1423.48 , 524.938 , 39.1311 , 2.01174
2160 , 1.07949e-06 , 225.614 , 1422.81 , 524.767 , 39.0917 , 1.96946
2180 , 1.08949e-06 , 225.588 , 1422.24 , 524.608 , 39.042 , 1.92483
2200 , 1.09949e-06 , 225.571 , 1421.83 , 524.466 , 38.9762 , 1.87978
2220 , 1.10949e-06 , 225.562 , 1421.62 , 524.347 , 38.8916 , 1.83622
2240 , 1.11949e-06 , 225.559 , 1421.58 , 524.247 , 38.7912 , 1.79603
2260 , 1.12949e-06 , 225.558 , 1421.63 , 524.161 , 38.6827 , 1.76089
2280 , 1.13949e-06 , 225.56 , 1421.7 , 524.086 , 38.5728 , 1.73195
2300 , 1.14949e-06 , 225.563 , 1421.78 , 524.023 , 38.4645 , 1.70966
2320 , 1.15949e-06 , 225.566 , 1421.84 , 523.974 , 38.3585 , 1.69381
2340 , 1.16949e-06 , 225.568 , 1421.86 , 523.932 , 38.2582 , 1.68376
2360 , 1.17949e-06 , 225.562 , 1421.79 , 523.886 , 38.1709 , 1.67863
2380 , 1.18949e-06 , 225.548 , 1421.55 , 523.818 , 38.105 , 1.67723
2400 , 1.19949e-06 , 225.524 , 1421.1 , 523.718 , 38.0639 , 1.67812
2420 , 1.20949e-06 , 225.495 , 1420.46 , 523.582 , 38.0439 , 1.67956
2440 , 1.21949e-06 , 225.47 , 1419.7 , 523.42 , 38.0338 , 1.6797
2460 , 1.22949e-06 , 225.459 , 1418.97 , 523.254 , 38.0173 , 1.67682
2480 , 1.23949e-06 , 225.47 , 1418.46 , 523.112 , 37.9785 , 1.6695
2500 , 1.24949e-06 , 225.507 , 1418.27 , 523.018 , 37.9087 , 1.65702
2520 , 1.25949e-06 , 225.562 , 1418.42 , 522.976 , 37.8132 , 1.63948
2540 , 1.26949e-06 , 225.627 , 1418.77 , 522.972 , 37.7116 , 1.61779
2560 , 1.27949e-06 , 225.687 , 1419.09 , 522.974 , 37.6297 , 1.59328
2580 , 1.28949e-06 , 225.74 , 1419.22 , 522.957 , 37.586 , 1.56704
2600 , 1.29949e-06 , 225.785 , 1419.1 , 522.912 , 37.583 , 1.53954
2620 , 1.30949e-06 , 225.832 , 1418.81 , 522.846 , 37.6078 , 1.51065
2640 , 1.31949e-06 , 225.885 , 1418.48 , 522.78 , 37.6413 , 1.47997
2660 , 1.32949e-06 , 225.952 , 1418.29 , 522.734 , 37.6674 , 1.44726
2680 , 1.33949e-06 , 226.032 , 1418.34 , 522.73 , 37.6775 , 1.41267
2700 , 1.34949e-06 , 226.123 , 1418.7 , 522.777 , 37.6717 , 1.37683
2720 , 1.35949e-06 , 226.22 , 1419.33 , 522.88 , 37.6575 , 1.34076
2740 , 1.36949e-06 , 226.314 , 1420.13 , 523.027 , 37.6478 , 1.30573
2760 , 1.37949e-06 , 226.397 , 1420.95 , 523.205 , 37.6555 , 1.273
2780 , 1.38949e-06 , 226.467 , 1421.67 , 523.399 , 37.6872 , 1.24342
2800 , 1.39949e-06 , 226.525 , 1422.27 , 523.606 , 37.7393 , 1.21721
2820 , 1.40949e-06 , 226.575 , 1422.79 , 523.833 , 37.7997 , 1.19402
2840 , 1.41949e-06 , 226.621 , 1423.37 , 524.092 , 37.8532 , 1.17318
2860 , 1.42949e-06 , 226.666 , 1424.11 , 524.393 , 37.8891 , 1.15409
2880 , 1.43949e-06 , 226.707 , 1425.06 , 524.741 , 37.9049 , 1.1365
2900 , 1.44949e-06 , 226.741 , 1426.22 , 525.13 , 37.906 , 1.12056
2920 , 1.45949e-06 , 226.764 , 1427.53 , 525.549 , 37.9013 , 1.10663
2940 , 1.46949e-06 , 226.775 , 1428.94 , 525.99 , 37.8962 , 1.09498
2960 , 1.47949e-06 , 226.776 , 1430.43 , 526.449 , 37.8895 , 1.08547
2980 , 1.48949e-06 , 226.77 , 1432.01 , 526.927 , 37.8741 , 1.07754
3000 , 1.49949e-06 , 226.757 , 1433.7 , 527.426 , 37.8432 , 1.07033
3020 , 1.50949e-06 , 226.735 , 1435.46 , 527.936 , 37.7969 , 1.06305
3040 , 1.51949e-06 , 226.697 , 1437.15 , 528.438 , 37.7445 , 1.05512
3060 , 1.52949e-06 , 226.637 , 1438.64 , 528.909 , 37.6991 , 1.04617
3080 , 1.53949e-06 , 226.557 , 1439.82 , 529.332 , 37.6683 , 1.03587
3100 , 1.54949e-06 , 226.461 , 1440.7 , 529.709 , 37.6494 , 1.02378
3120 , 1.55948e-06 , 226.354 , 1441.38 , 530.047 , 37.6328 , 1.00965
3140 , 1.56948e-06 , 226.239 , 1441.89 , 530.347 , 37.613 , 0.993735
3160 , 1.57948e-06 , 226.112 , 1442.22 , 530.604 , 37.594 , 0.977021
3180 , 1.58948e-06 , 225.972 , 1442.34 , 530.804 , 37.584 , 0.960866
3200 , 1.59948e-06 , 225.822 , 1442.27 , 530.947 , 37.5858 , 0.946457
3220 , 1.60948e-06 , 225.671 , 1442.16 , 531.041 , 37.5907 , 0.934447
3240 , 1.61948e-06 , 225.523 , 1442.18 , 531.103 , 37.584 , 0.925005
3260 , 1.62948e-06 , 225.382 , 1442.42 , 531.142 , 37.5555 , 0.918153
3280 , 1.63948e-06 , 225.245 , 1442.82 , 531.154 , 37.5064 , 0.914041
3300 , 1.64948e-06 , 225.109 , 1443.25 , 531.132 , 37.447 , 0.912923
3320 , 1.65948e-06 , 224.977 , 1443.61 , 531.076 , 37.3865 , 0.914929
3340 , 1.66948e-06 , 224.856 , 1443.92 , 531.002 , 37.3249 , 0.919943
3360 , 1.67948e-06 , 224.755 , 1444.29 , 530.938 , 37.2543 , 0.927861
3380 , 1.68948e-06 , 224.677 , 1444.86 , 530.909 , 37.1684 , 0.939064
3400 , 1.69948e-06 , 224.619 , 1445.64 , 530.925 , 37.0699 , 0.954747
3420 , 1.70948e-06 , 224.575 , 1446.57 , 530.98 , 36.9718 , 0.976794
3440 , 1.71948e-06 , 224.537 , 1447.49 , 531.059 , 36.8904 , 1.00726
3460 , 1.72948e-06 , 224.499 , 1448.27 , 531.145 , 36.8394 , 1.04779
3480 , 1.73948e-06 , 224.459 , 1448.79 , 531.223 , 36.8264 , 1.09917
3500 , 1.74948e-06 , 224.415 , 1449.01 , 531.28 , 36.8548 , 1.16124
3520 , 1.75948e-06 , 224.367 , 1448.9 , 531.302 , 36.9265 , 1.23296
3540 , 1.76948e-06 , 224.317 , 1448.47 , 531.282 , 37.0417 , 1.31266
3560 , 1.77948e-06 , 224.266 , 1447.76 , 531.214 , 37.1964 , 1.39818
3580 , 1.78948e-06 , 224.221 , 1446.87 , 531.1 , 37.3811 , 1.48729
3600 , 1.79948e-06 , 224.185 , 1445.86 , 530.943 , 37.5838 , 1.57804
3620 , 1.80948e-06 , 224.16 , 1444.77 , 530.744 , 37.7942 , 1.66919
3640 , 1.81948e-06 , 224.146 , 1443.59 , 530.501 , 38.0057 , 1.76022
3660 , 1.82948e-06 , 224.144 , 1442.31 , 530.213 , 38.2125 , 1.85107
3680 , 1.83948e-06 , 224.157 , 1440.96 , 529.888 , 38.4054 , 1.94175
3700 , 1.84948e-06 , 224.189 , 1439.69 , 529.546 , 38.5703 , 2.03197
3720 , 1.85948e-06 , 224.246 , 1438.67 , 529.214 , 38.6912 , 2.12097
3740 , 1.86948e-06 , 224.325 , 1438.02 , 528.913 , 38.7592 , 2.20778
3760 , 1.87948e-06 , 224.417 , 1437.74 , 528.649 , 38.7803 , 2.29137
3780 , 1.88948e-06 , 224.508 , 1437.63 , 528.406 , 38.7762 , 2.37079
3800 , 1.89948e-06 , 224.586 , 1437.46 , 528.159 , 38.774 , 2.44492
3820 , 1.90948e-06 , 224.648 , 1437.06 , 527.892 , 38.7916 , 2.51207
3840 , 1.91948e-06 , 224.697 , 1436.4 , 527.609 , 38.8291 , 2.57002
3860 , 1.92948e-06 , 224.743 , 1435.62 , 527.33 , 38.8722 , 2.61629
3880 , 1.93948e-06 , 224.793 , 1434.92 , 527.08 , 38.9027 , 2.64877
3900 , 1.94948e-06 , 224.846 , 1434.42 , 526.875 , 38.9099 , 2.66617
3920 , 1.95948e-06 , 224.9 , 1434.11 , 526.712 , 38.8955 , 2.66821
3940 , 1.96948e-06 , 224.946 , 1433.88 , 526.572 , 38.8713 , 2.65544
3960 , 1.97948e-06 , 224.978 , 1433.57 , 526.434 , 38.8509 , 2.62883
3980 , 1.98948e-06 , 224.995 , 1433.09 , 526.28 , 38.8431 , 2.58944
4000 , 1.99948e-06 , 225.002 , 1432.39 , 526.106 , 38.8481 , 2.53818
4020 , 2.00948e-06 , 225.005 , 1431.59 , 525.923 , 38.856 , 2.47574
4040 , 2.01948e-06 , 225.015 , 1430.87 , 525.754 , 38.8486 , 2.4026
4060 , 2.02948e-06 , 225.039 , 1430.46 , 525.633 , 38.8052 , 2.31926
4080 , 2.03948e-06 , 225.079 , 1430.52 , 525.582 , 38.7121 , 2.22665
4100 , 2.04948e-06 , 225.126 , 1431.09 , 525.608 , 38.5707 , 2.12639
4120 , 2.05948e-06 , 225.169 , 1432.02 , 525.693 , 38.399 , 2.02097
4140 , 2.06948e-06 , 225.191 , 1433.03 , 525.801 , 38.2249 , 1.91334
4160 , 2.07948e-06 , 225.184 , 1433.83 , 525.89 , 38.0754 , 1.80653
4180 , 2.08948e-06 , 225.144 , 1434.17 , 525.927 , 37.9683 , 1.70314
4200 , 2.09948e-06 , 225.074 , 1433.93 , 525.891 , 37.9095 , 1.60513
4220 , 2.10948e-06 , 224.982 , 1433.07 , 525.775 , 37.8953 , 1.51383
4240 , 2.11948e-06 , 224.881 , 1431.72 , 525.588 , 37.915 , 1.42996
4260 , 2.12948e-06 , 224.782 , 1430.06 , 525.349 , 37.9551 , 1.35381
4280 , 2.13948e-06 , 224.694 , 1428.31 , 525.081 , 38.0026 , 1.28538
4300 , 2.14948e-06 , 224.622 , 1426.64 , 524.801 , 38.0496 , 1.22465
4320 , 2.15948e-06 , 224.565 , 1425.1 , 524.512 , 38.0956 , 1.17169
4340 , 2.16948e-06 , 224.522 , 1423.68 , 524.214 , 38.1444 , 1.12659
4360 , 2.17948e-06 , 224.494 , 1422.34 , 523.906 , 38.197 , 1.08925
4380 , 2.18948e-06 , 224.484 , 1421.14 , 523.595 , 38.2474 , 1.05924
4400 , 2.19948e-06 , 224.495 , 1420.15 , 523.294 , 38.2847 , 1.03597
4420 , 2.20948e-06 , 224.528 , 1419.45 , 523.017 , 38.2995 , 1.019
4440 , 2.21948e-06 , 224.583 , 1419.08 , 522.775 , 38.2882 , 1.00834
4460 , 2.22948e-06 , 224.657 , 1419.07 , 522.575 , 38.2514 , 1.00445
4480 , 2.23948e-06 , 224.749 , 1419.4 , 522.426 , 38.1912 , 1.00808
4500 , 2.24948e-06 , 224.855 , 1420.09 , 522.34 , 38.1094 , 1.02021
4520 , 2.25948e-06 , 224.97 , 1421.07 , 522.318 , 38.0108 , 1.042
4540 , 2.26948e-06 , 225.086 , 1422.23 , 522.356 , 37.9066 , 1.07477
4560 , 2.27948e-06 , 225.194 , 1423.4 , 522.437 , 37.8116 , 1.11963
4580 , 2.28948e-06 , 225.292 , 1424.44 , 522.553 , 37.7363 , 1.17704
4600 , 2.29948e-06 , 225.384 , 1425.38 , 522.706 , 37.6778 , 1.2463
4620 , 2.30948e-06 , 225.479 , 1426.41 , 522.918 , 37.6192 , 1.32554
4640 , 2.31948e-06 , 225.584 , 1427.76 , 523.214 , 37.5403 , 1.41217
4660 , 2.32948e-06 , 225.698 , 1429.58 , 523.607 , 37.43 , 1.50351
4680 , 2.33948e-06 , 225.816 , 1431.87 , 524.091 , 37.2944 , 1.59727
4700 , 2.34948e-06 , 225.925 , 1434.46 , 524.639 , 37.1541 , 1.69162
4720 , 2.35948e-06 , 226.017 , 1437.12 , 525.22 , 37.032 , 1.78488
4740 , 2.36948e-06 , 226.093 , 1439.68 , 525.813 , 36.941 , 1.87527
4760 , 2.37948e-06 , 226.155 , 1442.09 , 526.414 , 36.8787 , 1.96078
4780 , 2.38948e-06 , 226.209 , 1444.4 , 527.029 , 36.8331 , 2.03959
4800 , 2.39948e-06 , 226.257 , 1446.63 , 527.662 , 36.7942 , 2.11038
4820 , 2.40948e-06 , 226.295 , 1448.77 , 528.306 , 36.7604 , 2.1726
4840 , 2.41948e-06 , 226.316 , 1450.72 , 528.945 , 36.7377 , 2.22615
4860 , 2.42948e-06 , 226.319 , 1452.4 , 529.563 , 36.7317 , 2.27102
4880 , 2.43948e-06 , 226.305 , 1453.8 , 530.149 , 36.7433 , 2.30691
4900 , 2.44948e-06 , 226.275 , 1454.97 , 530.7 , 36.7705 , 2.33332
4920 , 2.45948e-06 , 226.228 , 1455.94 , 531.206 , 36.814 , 2.3498
4940 , 2.46948e-06 , 226.162 , 1456.69 , 531.652 , 36.8803 , 2.35624
4960 , 2.47948e-06 , 226.076 , 1457.18 , 532.016 , 36.9768 , 2.35278
4980 , 2.48948e-06 , 225.972 , 1457.38 , 532.286 , 37.1044 , 2.33963
5000 , 2.49948e-06 , 225.855 , 1457.28 , 532.457 , 37.2557 , 2.31713
5020 , 2.50948e-06 , 225.73 , 1456.87 , 532.528 , 37.4219 , 2.28593
5040 , 2.51947e-06 , 225.596 , 1456.06 , 532.49 , 37.6006 , 2.24723
5060 , 2.52947e-06 , 225.455 , 1454.78 , 532.336 , 37.7946 , 2.2027
5080 , 2.53947e-06 , 225.314 , 1453.04 , 532.066 , 38.0024 , 2.15399
5100 , 2.54947e-06 , 225.185 , 1450.98 , 531.704 , 38.2099 , 2.10231
5120 , 2.55947e-06 , 225.08 , 1448.89 , 531.288 , 38.3939 , 2.04849
5140 , 2.56947e-06 , 225.004 , 1446.97 , 530.85 , 38.5367 , 1.99344
5160 , 2.57947e-06 , 224.954 , 1445.28 , 530.399 , 38.6382 , 1.93856
5180 , 2.58947e-06 , 224.918 , 1443.69 , 529.927 , 38.7144 , 1.88563
5200 , 2.59947e-06 , 224.891 , 1442.05 , 529.42 , 38.7841 , 1.83628
5220 , 2.60947e-06 , 224.874 , 1440.31 , 528.879 , 38.8539 , 1.79137
5240 , 2.61947e-06 , 224.873 , 1438.57 , 528.323 , 38.9148 , 1.75098
5260 , 2.62947e-06 , 224.895 , 1436.99 , 527.784 , 38.9485 , 1.71467
5280 , 2.63947e-06 , 224.943 , 1435.76 , 527.295 , 38.9382 , 1.68205
5300 , 2.64947e-06 , 225.015 , 1434.97 , 526.878 , 38.8771 , 1.65315
5320 , 2.65947e-06 , 225.103 , 1434.58 , 526.542 , 38.7703 , 1.62853
5340 , 2.66947e-06 , 225.196 , 1434.47 , 526.28 , 38.6328 , 1.60915
5360 , 2.67947e-06 , 225.283 , 1434.48 , 526.075 , 38.4832 , 1.59605
5380 , 2.68947e-06 , 225.359 , 1434.45 , 525.912 , 38.3373 , 1.59003
5400 , 2.69947e-06 , 225.419 , 1434.34 , 525.78 , 38.2032 , 1.59131
5420 , 2.70947e-06 , 225.464 , 1434.12 , 525.671 , 38.0813 , 1.59957
5440 , 2.71947e-06 , 225.495 , 1433.85 , 525.586 , 37.968 , 1.61402
5460 , 2.72947e-06 , 225.513 , 1433.57 , 525.522 , 37.8584 , 1.63361
5480 , 2.73947e-06 , 225.522 , 1433.35 , 525.487 , 37.7472 , 1.65709
5500 , 2.74947e-06 , 225.524 , 1433.28 , 525.49 , 37.6287 , 1.68307
5520 , 2.75947e-06 , 225.524 , 1433.48 , 525.541 , 37.4975 , 1.71019
5540 , 2.76947e-06 , 225.521 , 1433.99 , 525.646 , 37.3523 , 1.73732
5560 , 2.77947e-06 , 225.514 , 1434.77 , 525.799 , 37.1983 , 1.76376
5580 , 2.78947e-06 , 225.498 , 1435.75 , 525.983 , 37.0464 , 1.78928
5600 , 2.79947e-06 , 225.47 , 1436.79 , 526.178 , 36.9093 , 1.81399
5620 , 2.80947e-06 , 225.431 , 1437.77 , 526.366 , 36.7967 , 1.83819
5640 , 2.81947e-06 , 225.382 , 1438.65 , 526.532 , 36.7133 , 1.86222
5660 , 2.82947e-06 , 225.326 , 1439.38 , 526.668 , 36.6594 , 1.88635
5680 , 2.83947e-06 , 225.266 , 1439.94 , 526.768 , 36.6334 , 1.91079
5700 , 2.84947e-06 , 225.205 , 1440.28 , 526.827 , 36.6341 , 1.93554
5720 , 2.85947e-06 , 225.145 , 1440.35 , 526.841 , 36.6614 , 1.96042
5740 , 2.86947e-06 , 225.086 , 1440.09 , 526.809 , 36.7163 , 1.98496
5760 , 2.87947e-06 , 225.028 , 1439.45 , 526.724 , 36.8019 , 2.00851
5780 , 2.88947e-06 , 224.97 , 1438.35 , 526.579 , 36.9218 , 2.03033
5800 , 2.89947e-06 , 224.912 , 1436.81 , 526.369 , 37.0774 , 2.04963
5820 , 2.90947e-06 , 224.858 , 1434.88 , 526.095 , 37.2646 , 2.06558
5840 , 2.91947e-06 , 224.815 , 1432.7 , 525.767 , 37.4722 , 2.07737
5860 , 2.92947e-06 , 224.791 , 1430.48 , 525.405 , 37.6828 , 2.08431
5880 , 2.93947e-06 , 224.795 , 1428.47 , 525.037 , 37.8744 , 2.08579
5900 , 2.94947e-06 , 224.834 , 1426.91 , 524.698 , 38.0246 , 2.08139
5920 , 2.95947e-06 , 224.912 , 1426.01 , 524.422 , 38.1153 , 2.07091
5940 , 2.96947e-06 , 225.026 , 1425.89 , 524.239 , 38.139 , 2.05454
5960 , 2.97947e-06 , 225.167 , 1426.53 , 524.157 , 38.1028 , 2.03288
5980 , 2.98947e-06 , 225.321 , 1427.79 , 524.175 , 38.0256 , 2.0068
6000 , 2.99947e-06 , 225.479 , 1429.47 , 524.283 , 37.9279 , 1.97704
6020 , 3.00947e-06 , 225.634 , 1431.43 , 524.477 , 37.8219 , 1.94386
6040 , 3.01947e-06 , 225.784 , 1433.59 , 524.757 , 37.7116 , 1.90705
6060 , 3.02947e-06 , 225.92 , 1435.86 , 525.115 , 37.6004 , 1.86637
6080 , 3.03947e-06 , 226.034 , 1438.09 , 525.528 , 37.4995 , 1.82194
6100 , 3.04947e-06 , 226.114 , 1440.04 , 525.958 , 37.4275 , 1.77431
