Step , TotalTime , T , P , Ux , Uy , Uz
101100 , 5.04973e-05 , 292.201 , 583.983 , 338.191 , 1.38124 , 0.0542931
101120 , 5.05073e-05 , 292.201 , 583.983 , 338.191 , 1.38123 , 0.054293
101140 , 5.05172e-05 , 292.201 , 583.983 , 338.191 , 1.38123 , 0.0542929
101160 , 5.05272e-05 , 292.201 , 583.983 , 338.191 , 1.38123 , 0.054293
101180 , 5.05372e-05 , 292.201 , 583.983 , 338.191 , 1.38124 , 0.054293
101200 , 5.05471e-05 , 292.201 , 583.983 , 338.191 , 1.38125 , 0.0542932
101220 , 5.05571e-05 , 292.201 , 583.983 , 338.191 , 1.38127 , 0.0542938
101240 , 5.05671e-05 , 292.201 , 583.983 , 338.191 , 1.38129 , 0.0542954
101260 , 5.0577e-05 , 292.201 , 583.983 , 338.191 , 1.38132 , 0.0542969
101280 , 5.0587e-05 , 292.201 , 583.983 , 338.191 , 1.38135 , 0.0542994
101300 , 5.0597e-05 , 292.201 , 583.983 , 338.191 , 1.38139 , 0.0543011
101320 , 5.06069e-05 , 292.201 , 583.983 , 338.191 , 1.38143 , 0.0543027
101340 , 5.06169e-05 , 292.201 , 583.983 , 338.191 , 1.38148 , 0.054305
101360 , 5.06269e-05 , 292.201 , 583.983 , 338.191 , 1.38154 , 0.0543075
101380 , 5.06369e-05 , 292.201 , 583.983 , 338.191 , 1.3816 , 0.0543101
101400 , 5.06468e-05 , 292.201 , 583.983 , 338.191 , 1.38166 , 0.0543128
101420 , 5.06568e-05 , 292.201 , 583.983 , 338.191 , 1.38173 , 0.0543152
101440 , 5.06668e-05 , 292.201 , 583.983 , 338.191 , 1.38182 , 0.0543188
101460 , 5.06767e-05 , 292.201 , 583.983 , 338.191 , 1.3819 , 0.0543223
101480 , 5.06867e-05 , 292.201 , 583.983 , 338.191 , 1.38197 , 0.0543256
101500 , 5.06967e-05 , 292.201 , 583.983 , 338.191 , 1.38205 , 0.0543287
101520 , 5.07066e-05 , 292.201 , 583.983 , 338.191 , 1.38212 , 0.0543317
101540 , 5.07166e-05 , 292.201 , 583.983 , 338.191 , 1.38219 , 0.0543346
101560 , 5.07266e-05 , 292.201 , 583.983 , 338.191 , 1.38226 , 0.0543374
101580 , 5.07365e-05 , 292.201 , 583.983 , 338.191 , 1.38233 , 0.0543408
101600 , 5.07465e-05 , 292.201 , 583.983 , 338.191 , 1.3824 , 0.0543431
101620 , 5.07565e-05 , 292.201 , 583.982 , 338.191 , 1.38248 , 0.0543467
101640 , 5.07664e-05 , 292.201 , 583.982 , 338.191 , 1.38256 , 0.0543494
101660 , 5.07764e-05 , 292.201 , 583.982 , 338.191 , 1.38263 , 0.0543517
101680 , 5.07864e-05 , 292.201 , 583.982 , 338.191 , 1.38269 , 0.0543539
101700 , 5.07963e-05 , 292.201 , 583.982 , 338.191 , 1.38274 , 0.054356
101720 , 5.08063e-05 , 292.201 , 583.982 , 338.191 , 1.3828 , 0.0543578
101740 , 5.08163e-05 , 292.201 , 583.982 , 338.191 , 1.38285 , 0.0543569
101760 , 5.08262e-05 , 292.201 , 583.982 , 338.191 , 1.38289 , 0.0543576
101780 , 5.08362e-05 , 292.201 , 583.982 , 338.191 , 1.38294 , 0.0543603
101800 , 5.08462e-05 , 292.201 , 583.982 , 338.191 , 1.38298 , 0.054361
101820 , 5.08561e-05 , 292.201 , 583.982 , 338.191 , 1.38302 , 0.0543628
101840 , 5.08661e-05 , 292.201 , 583.982 , 338.191 , 1.38306 , 0.054363
101860 , 5.08761e-05 , 292.201 , 583.982 , 338.191 , 1.3831 , 0.054364
101880 , 5.08861e-05 , 292.201 , 583.982 , 338.191 , 1.38313 , 0.0543655
101900 , 5.0896e-05 , 292.201 , 583.982 , 338.191 , 1.38316 , 0.0543653
101920 , 5.0906e-05 , 292.201 , 583.982 , 338.191 , 1.38319 , 0.0543666
101940 , 5.0916e-05 , 292.201 , 583.982 , 338.191 , 1.38322 , 0.0543676
101960 , 5.09259e-05 , 292.201 , 583.982 , 338.191 , 1.38325 , 0.0543682
101980 , 5.09359e-05 , 292.201 , 583.982 , 338.191 , 1.38327 , 0.0543684
102000 , 5.09459e-05 , 292.201 , 583.982 , 338.191 , 1.38329 , 0.0543684
102020 , 5.09558e-05 , 292.201 , 583.982 , 338.191 , 1.38331 , 0.0543694
102040 , 5.09658e-05 , 292.201 , 583.982 , 338.191 , 1.38333 , 0.0543693
102060 , 5.09758e-05 , 292.201 , 583.982 , 338.191 , 1.38335 , 0.0543689
102080 , 5.09857e-05 , 292.201 , 583.982 , 338.191 , 1.38337 , 0.0543686
102100 , 5.09957e-05 , 292.201 , 583.982 , 338.191 , 1.38339 , 0.0543701
102120 , 5.10057e-05 , 292.201 , 583.982 , 338.191 , 1.3834 , 0.0543717
102140 , 5.10156e-05 , 292.201 , 583.982 , 338.191 , 1.38341 , 0.0543716
102160 , 5.10256e-05 , 292.201 , 583.982 , 338.191 , 1.38342 , 0.0543717
102180 , 5.10356e-05 , 292.201 , 583.982 , 338.191 , 1.38343 , 0.0543728
102200 , 5.10455e-05 , 292.201 , 583.982 , 338.191 , 1.38344 , 0.0543726
102220 , 5.10555e-05 , 292.201 , 583.982 , 338.191 , 1.38345 , 0.0543723
102240 , 5.10655e-05 , 292.201 , 583.982 , 338.191 , 1.38345 , 0.0543723
102260 , 5.10754e-05 , 292.201 , 583.982 , 338.191 , 1.38346 , 0.054372
102280 , 5.10854e-05 , 292.201 , 583.982 , 338.191 , 1.38347 , 0.0543724
102300 , 5.10954e-05 , 292.201 , 583.982 , 338.191 , 1.38347 , 0.0543722
102320 , 5.11054e-05 , 292.201 , 583.982 , 338.191 , 1.38348 , 0.0543721
102340 , 5.11153e-05 , 292.201 , 583.982 , 338.191 , 1.38348 , 0.0543721
102360 , 5.11253e-05 , 292.201 , 583.982 , 338.191 , 1.38348 , 0.054372
102380 , 5.11353e-05 , 292.201 , 583.982 , 338.191 , 1.38348 , 0.054372
102400 , 5.11452e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.0543718
102420 , 5.11552e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.0543717
102440 , 5.11652e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.0543717
102460 , 5.11751e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.0543717
102480 , 5.11851e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.0543717
102500 , 5.11951e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.0543718
102520 , 5.1205e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543718
102540 , 5.1215e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543717
102560 , 5.1225e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543718
102580 , 5.12349e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543718
102600 , 5.12449e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543718
102620 , 5.12549e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543719
102640 , 5.12648e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.054372
102660 , 5.12748e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543719
102680 , 5.12848e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543719
102700 , 5.12947e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543719
102720 , 5.13047e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543719
102740 , 5.13147e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.054372
102760 , 5.13246e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543721
102780 , 5.13346e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.0543719
102800 , 5.13446e-05 , 292.201 , 583.982 , 338.191 , 1.3835 , 0.054372
102820 , 5.13546e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.054372
102840 , 5.13645e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.054372
102860 , 5.13745e-05 , 292.201 , 583.982 , 338.191 , 1.38349 , 0.054372
102880 , 5.13845e-05 , 292.201 , 583.982 , 338.191 , 1.38348 , 0.054372
102900 , 5.13944e-05 , 292.201 , 583.982 , 338.191 , 1.38348 , 0.0543719
102920 , 5.14044e-05 , 292.201 , 583.982 , 338.191 , 1.38347 , 0.0543718
102940 , 5.14144e-05 , 292.201 , 583.982 , 338.191 , 1.38347 , 0.0543717
102960 , 5.14243e-05 , 292.201 , 583.982 , 338.191 , 1.38346 , 0.0543717
102980 , 5.14343e-05 , 292.201 , 583.982 , 338.191 , 1.38345 , 0.0543716
103000 , 5.14443e-05 , 292.201 , 583.982 , 338.191 , 1.38344 , 0.0543713
103020 , 5.14542e-05 , 292.201 , 583.982 , 338.191 , 1.38343 , 0.0543712
103040 , 5.14642e-05 , 292.201 , 583.982 , 338.191 , 1.38342 , 0.054371
103060 , 5.14742e-05 , 292.201 , 583.982 , 338.191 , 1.38341 , 0.0543709
103080 , 5.14841e-05 , 292.201 , 583.982 , 338.191 , 1.3834 , 0.0543708
103100 , 5.14941e-05 , 292.201 , 583.982 , 338.191 , 1.38338 , 0.0543706
103120 , 5.15041e-05 , 292.201 , 583.982 , 338.191 , 1.38337 , 0.0543704
103140 , 5.1514e-05 , 292.201 , 583.982 , 338.191 , 1.38336 , 0.0543701
103160 , 5.1524e-05 , 292.201 , 583.982 , 338.191 , 1.38335 , 0.0543696
103180 , 5.1534e-05 , 292.201 , 583.982 , 338.191 , 1.38333 , 0.0543691
103200 , 5.15439e-05 , 292.201 , 583.982 , 338.191 , 1.38332 , 0.0543686
103220 , 5.15539e-05 , 292.201 , 583.982 , 338.191 , 1.38331 , 0.0543683
103240 , 5.15639e-05 , 292.201 , 583.982 , 338.191 , 1.38329 , 0.0543681
103260 , 5.15739e-05 , 292.201 , 583.982 , 338.191 , 1.38328 , 0.0543676
103280 , 5.15838e-05 , 292.201 , 583.982 , 338.191 , 1.38327 , 0.0543672
103300 , 5.15938e-05 , 292.201 , 583.982 , 338.191 , 1.38325 , 0.0543667
103320 , 5.16038e-05 , 292.201 , 583.982 , 338.191 , 1.38324 , 0.0543662
103340 , 5.16137e-05 , 292.201 , 583.982 , 338.191 , 1.38322 , 0.0543656
103360 , 5.16237e-05 , 292.201 , 583.982 , 338.191 , 1.38321 , 0.054365
103380 , 5.16337e-05 , 292.201 , 583.982 , 338.191 , 1.38319 , 0.0543645
103400 , 5.16436e-05 , 292.201 , 583.982 , 338.191 , 1.38318 , 0.0543641
103420 , 5.16536e-05 , 292.201 , 583.982 , 338.191 , 1.38316 , 0.0543634
103440 , 5.16636e-05 , 292.201 , 583.982 , 338.191 , 1.38315 , 0.0543629
103460 , 5.16735e-05 , 292.201 , 583.982 , 338.191 , 1.38314 , 0.0543624
103480 , 5.16835e-05 , 292.201 , 583.982 , 338.191 , 1.38313 , 0.054362
103500 , 5.16935e-05 , 292.201 , 583.982 , 338.191 , 1.38312 , 0.0543617
103520 , 5.17034e-05 , 292.201 , 583.982 , 338.191 , 1.38311 , 0.0543613
103540 , 5.17134e-05 , 292.201 , 583.982 , 338.191 , 1.3831 , 0.0543609
103560 , 5.17234e-05 , 292.201 , 583.982 , 338.191 , 1.38308 , 0.0543605
103580 , 5.17333e-05 , 292.201 , 583.982 , 338.191 , 1.38308 , 0.0543604
103600 , 5.17433e-05 , 292.201 , 583.982 , 338.191 , 1.38307 , 0.0543603
103620 , 5.17533e-05 , 292.201 , 583.982 , 338.191 , 1.38306 , 0.0543601
103640 , 5.17632e-05 , 292.201 , 583.982 , 338.191 , 1.38306 , 0.0543599
103660 , 5.17732e-05 , 292.201 , 583.982 , 338.191 , 1.38305 , 0.0543595
103680 , 5.17832e-05 , 292.201 , 583.982 , 338.191 , 1.38305 , 0.0543591
103700 , 5.17931e-05 , 292.201 , 583.982 , 338.191 , 1.38304 , 0.0543588
103720 , 5.18031e-05 , 292.201 , 583.982 , 338.191 , 1.38303 , 0.0543583
103740 , 5.18131e-05 , 292.201 , 583.982 , 338.191 , 1.38303 , 0.054358
103760 , 5.18231e-05 , 292.201 , 583.982 , 338.191 , 1.38303 , 0.0543579
103780 , 5.1833e-05 , 292.201 , 583.982 , 338.191 , 1.38302 , 0.0543578
103800 , 5.1843e-05 , 292.201 , 583.982 , 338.191 , 1.38302 , 0.0543576
103820 , 5.1853e-05 , 292.201 , 583.982 , 338.191 , 1.38301 , 0.0543574
103840 , 5.18629e-05 , 292.201 , 583.982 , 338.191 , 1.38301 , 0.0543574
103860 , 5.18729e-05 , 292.201 , 583.982 , 338.191 , 1.38301 , 0.0543571
103880 , 5.18829e-05 , 292.201 , 583.982 , 338.191 , 1.38301 , 0.0543568
103900 , 5.18928e-05 , 292.201 , 583.982 , 338.191 , 1.38301 , 0.0543567
103920 , 5.19028e-05 , 292.201 , 583.982 , 338.191 , 1.383 , 0.0543565
103940 , 5.19128e-05 , 292.201 , 583.982 , 338.191 , 1.383 , 0.0543562
103960 , 5.19227e-05 , 292.201 , 583.982 , 338.191 , 1.383 , 0.0543561
103980 , 5.19327e-05 , 292.201 , 583.982 , 338.191 , 1.383 , 0.0543559
104000 , 5.19427e-05 , 292.201 , 583.982 , 338.191 , 1.38299 , 0.0543556
104020 , 5.19526e-05 , 292.201 , 583.982 , 338.191 , 1.38299 , 0.0543552
104040 , 5.19626e-05 , 292.201 , 583.982 , 338.191 , 1.38298 , 0.0543547
104060 , 5.19726e-05 , 292.201 , 583.982 , 338.191 , 1.38297 , 0.0543542
104080 , 5.19825e-05 , 292.201 , 583.982 , 338.191 , 1.38296 , 0.0543535
104100 , 5.19925e-05 , 292.201 , 583.982 , 338.191 , 1.38296 , 0.0543527
104120 , 5.20025e-05 , 292.201 , 583.982 , 338.191 , 1.38294 , 0.0543522
104140 , 5.20124e-05 , 292.201 , 583.982 , 338.191 , 1.38293 , 0.0543516
104160 , 5.20224e-05 , 292.201 , 583.982 , 338.191 , 1.38292 , 0.0543507
104180 , 5.20324e-05 , 292.201 , 583.982 , 338.191 , 1.3829 , 0.0543498
104200 , 5.20423e-05 , 292.201 , 583.982 , 338.191 , 1.38288 , 0.0543487
104220 , 5.20523e-05 , 292.201 , 583.982 , 338.191 , 1.38286 , 0.0543476
104240 , 5.20623e-05 , 292.201 , 583.982 , 338.191 , 1.38284 , 0.0543466
104260 , 5.20723e-05 , 292.201 , 583.982 , 338.191 , 1.38282 , 0.0543457
104280 , 5.20822e-05 , 292.201 , 583.982 , 338.191 , 1.3828 , 0.0543447
104300 , 5.20922e-05 , 292.201 , 583.982 , 338.191 , 1.38278 , 0.0543436
104320 , 5.21022e-05 , 292.201 , 583.982 , 338.191 , 1.38276 , 0.0543426
104340 , 5.21121e-05 , 292.201 , 583.982 , 338.191 , 1.38273 , 0.0543416
104360 , 5.21221e-05 , 292.201 , 583.982 , 338.191 , 1.38271 , 0.0543407
104380 , 5.21321e-05 , 292.201 , 583.982 , 338.191 , 1.38268 , 0.0543397
104400 , 5.2142e-05 , 292.201 , 583.982 , 338.191 , 1.38266 , 0.0543388
104420 , 5.2152e-05 , 292.201 , 583.982 , 338.191 , 1.38263 , 0.0543379
104440 , 5.2162e-05 , 292.201 , 583.982 , 338.191 , 1.3826 , 0.054337
104460 , 5.21719e-05 , 292.201 , 583.982 , 338.191 , 1.38258 , 0.0543361
104480 , 5.21819e-05 , 292.201 , 583.982 , 338.191 , 1.38255 , 0.0543352
104500 , 5.21919e-05 , 292.201 , 583.982 , 338.191 , 1.38252 , 0.0543343
104520 , 5.22018e-05 , 292.201 , 583.982 , 338.191 , 1.38249 , 0.0543334
104540 , 5.22118e-05 , 292.201 , 583.982 , 338.191 , 1.38247 , 0.0543324
104560 , 5.22218e-05 , 292.201 , 583.982 , 338.191 , 1.38244 , 0.0543314
104580 , 5.22317e-05 , 292.201 , 583.982 , 338.191 , 1.38241 , 0.0543305
104600 , 5.22417e-05 , 292.201 , 583.982 , 338.191 , 1.38238 , 0.0543296
104620 , 5.22517e-05 , 292.201 , 583.982 , 338.191 , 1.38236 , 0.0543285
104640 , 5.22616e-05 , 292.201 , 583.982 , 338.191 , 1.38233 , 0.0543275
104660 , 5.22716e-05 , 292.201 , 583.982 , 338.191 , 1.38231 , 0.0543267
104680 , 5.22816e-05 , 292.201 , 583.982 , 338.191 , 1.38228 , 0.0543259
104700 , 5.22916e-05 , 292.201 , 583.982 , 338.191 , 1.38226 , 0.054325
104720 , 5.23015e-05 , 292.201 , 583.982 , 338.191 , 1.38224 , 0.0543242
104740 , 5.23115e-05 , 292.201 , 583.982 , 338.191 , 1.38222 , 0.0543233
104760 , 5.23215e-05 , 292.201 , 583.982 , 338.191 , 1.3822 , 0.0543225
104780 , 5.23314e-05 , 292.201 , 583.982 , 338.191 , 1.38218 , 0.0543216
104800 , 5.23414e-05 , 292.201 , 583.982 , 338.191 , 1.38216 , 0.0543206
104820 , 5.23514e-05 , 292.201 , 583.982 , 338.191 , 1.38214 , 0.0543198
104840 , 5.23613e-05 , 292.201 , 583.982 , 338.191 , 1.38212 , 0.0543189
104860 , 5.23713e-05 , 292.201 , 583.982 , 338.191 , 1.3821 , 0.054318
104880 , 5.23813e-05 , 292.201 , 583.982 , 338.191 , 1.38208 , 0.0543171
104900 , 5.23912e-05 , 292.201 , 583.982 , 338.191 , 1.38207 , 0.0543163
104920 , 5.24012e-05 , 292.201 , 583.982 , 338.191 , 1.38205 , 0.0543155
104940 , 5.24112e-05 , 292.201 , 583.982 , 338.191 , 1.38203 , 0.0543145
104960 , 5.24211e-05 , 292.201 , 583.982 , 338.191 , 1.38202 , 0.0543136
104980 , 5.24311e-05 , 292.201 , 583.982 , 338.191 , 1.382 , 0.0543127
105000 , 5.24411e-05 , 292.201 , 583.982 , 338.191 , 1.38199 , 0.0543117
105020 , 5.2451e-05 , 292.201 , 583.982 , 338.191 , 1.38198 , 0.0543109
105040 , 5.2461e-05 , 292.201 , 583.982 , 338.191 , 1.38197 , 0.0543101
105060 , 5.2471e-05 , 292.201 , 583.982 , 338.191 , 1.38195 , 0.0543096
105080 , 5.24809e-05 , 292.201 , 583.982 , 338.191 , 1.38194 , 0.054309
105100 , 5.24909e-05 , 292.201 , 583.982 , 338.191 , 1.38193 , 0.0543084
105120 , 5.25009e-05 , 292.201 , 583.982 , 338.191 , 1.38191 , 0.0543078
105140 , 5.25108e-05 , 292.201 , 583.982 , 338.191 , 1.3819 , 0.0543072
105160 , 5.25208e-05 , 292.201 , 583.982 , 338.191 , 1.38188 , 0.0543062
105180 , 5.25308e-05 , 292.201 , 583.982 , 338.191 , 1.38187 , 0.0543054
105200 , 5.25408e-05 , 292.201 , 583.982 , 338.191 , 1.38186 , 0.0543047
105220 , 5.25507e-05 , 292.201 , 583.982 , 338.191 , 1.38184 , 0.0543041
105240 , 5.25607e-05 , 292.201 , 583.982 , 338.191 , 1.38183 , 0.0543036
105260 , 5.25707e-05 , 292.201 , 583.982 , 338.191 , 1.38182 , 0.0543035
105280 , 5.25806e-05 , 292.201 , 583.982 , 338.191 , 1.3818 , 0.0543038
105300 , 5.25906e-05 , 292.201 , 583.982 , 338.191 , 1.38179 , 0.0543043
105320 , 5.26006e-05 , 292.201 , 583.982 , 338.191 , 1.38178 , 0.0543046
105340 , 5.26105e-05 , 292.201 , 583.982 , 338.191 , 1.38176 , 0.0543047
105360 , 5.26205e-05 , 292.201 , 583.982 , 338.191 , 1.38175 , 0.0543045
105380 , 5.26305e-05 , 292.201 , 583.982 , 338.191 , 1.38174 , 0.0543021
105400 , 5.26404e-05 , 292.201 , 583.982 , 338.191 , 1.38172 , 0.0543009
105420 , 5.26504e-05 , 292.201 , 583.982 , 338.191 , 1.38171 , 0.0543001
105440 , 5.26604e-05 , 292.201 , 583.982 , 338.191 , 1.3817 , 0.0542993
105460 , 5.26703e-05 , 292.201 , 583.982 , 338.191 , 1.38168 , 0.0542986
105480 , 5.26803e-05 , 292.201 , 583.982 , 338.191 , 1.38167 , 0.0542982
105500 , 5.26903e-05 , 292.201 , 583.982 , 338.191 , 1.38166 , 0.0542986
105520 , 5.27002e-05 , 292.201 , 583.982 , 338.191 , 1.38165 , 0.054299
105540 , 5.27102e-05 , 292.201 , 583.982 , 338.191 , 1.38163 , 0.0542992
105560 , 5.27202e-05 , 292.201 , 583.982 , 338.191 , 1.38162 , 0.0542992
105580 , 5.27301e-05 , 292.201 , 583.982 , 338.191 , 1.38161 , 0.0542974
105600 , 5.27401e-05 , 292.201 , 583.982 , 338.191 , 1.3816 , 0.0542958
105620 , 5.27501e-05 , 292.201 , 583.982 , 338.191 , 1.38159 , 0.0542961
105640 , 5.276e-05 , 292.201 , 583.982 , 338.191 , 1.38159 , 0.0542965
105660 , 5.277e-05 , 292.201 , 583.982 , 338.191 , 1.38158 , 0.0542966
105680 , 5.278e-05 , 292.201 , 583.982 , 338.191 , 1.38157 , 0.0542966
105700 , 5.279e-05 , 292.201 , 583.982 , 338.191 , 1.38157 , 0.0542966
105720 , 5.27999e-05 , 292.201 , 583.982 , 338.191 , 1.38156 , 0.0542966
105740 , 5.28099e-05 , 292.201 , 583.982 , 338.191 , 1.38156 , 0.0542966
105760 , 5.28199e-05 , 292.201 , 583.982 , 338.191 , 1.38156 , 0.0542966
105780 , 5.28298e-05 , 292.201 , 583.982 , 338.191 , 1.38157 , 0.0542966
105800 , 5.28398e-05 , 292.201 , 583.982 , 338.191 , 1.38157 , 0.0542966
105820 , 5.28498e-05 , 292.201 , 583.982 , 338.191 , 1.38158 , 0.0542967
105840 , 5.28597e-05 , 292.201 , 583.982 , 338.191 , 1.38159 , 0.0542969
105860 , 5.28697e-05 , 292.201 , 583.982 , 338.191 , 1.38161 , 0.0542973
105880 , 5.28797e-05 , 292.201 , 583.982 , 338.191 , 1.38162 , 0.0542977
105900 , 5.28896e-05 , 292.201 , 583.982 , 338.191 , 1.38164 , 0.0542983
105920 , 5.28996e-05 , 292.201 , 583.982 , 338.191 , 1.38166 , 0.0542991
105940 , 5.29096e-05 , 292.201 , 583.982 , 338.191 , 1.38169 , 0.0543001
105960 , 5.29195e-05 , 292.201 , 583.982 , 338.191 , 1.38171 , 0.0543012
105980 , 5.29295e-05 , 292.201 , 583.982 , 338.191 , 1.38174 , 0.0543025
106000 , 5.29395e-05 , 292.201 , 583.982 , 338.191 , 1.38178 , 0.0543039
106020 , 5.29494e-05 , 292.201 , 583.982 , 338.191 , 1.38181 , 0.0543054
106040 , 5.29594e-05 , 292.201 , 583.982 , 338.191 , 1.38185 , 0.0543069
106060 , 5.29694e-05 , 292.201 , 583.982 , 338.191 , 1.38189 , 0.0543084
