Step , TotalTime , T , P , Ux , Uy , Uz
103960 , 5.19227e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
103980 , 5.19327e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104000 , 5.19427e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104020 , 5.19526e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104040 , 5.19626e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104060 , 5.19726e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104080 , 5.19825e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104100 , 5.19925e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104120 , 5.20025e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104140 , 5.20124e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104160 , 5.20224e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104180 , 5.20324e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104200 , 5.20423e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104220 , 5.20523e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104240 , 5.20623e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104260 , 5.20723e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104280 , 5.20822e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104300 , 5.20922e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104320 , 5.21022e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104340 , 5.21121e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104360 , 5.21221e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104380 , 5.21321e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104400 , 5.2142e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104420 , 5.2152e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104440 , 5.2162e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104460 , 5.21719e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104480 , 5.21819e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104500 , 5.21919e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104520 , 5.22018e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104540 , 5.22118e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104560 , 5.22218e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104580 , 5.22317e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104600 , 5.22417e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104620 , 5.22517e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104640 , 5.22616e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104660 , 5.22716e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.4896
104680 , 5.22816e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104700 , 5.22916e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104720 , 5.23015e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104740 , 5.23115e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104760 , 5.23215e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104780 , 5.23314e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104800 , 5.23414e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104820 , 5.23514e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104840 , 5.23613e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104860 , 5.23713e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104880 , 5.23813e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104900 , 5.23912e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104920 , 5.24012e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104940 , 5.24112e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104960 , 5.24211e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
104980 , 5.24311e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105000 , 5.24411e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105020 , 5.2451e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105040 , 5.2461e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105060 , 5.2471e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105080 , 5.24809e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105100 , 5.24909e-05 , 225.275 , 1437.5 , 527.001 , 37.9127 , 1.48961
105120 , 5.25009e-05 , 225.275 , 1437.5 , 527.001 , 37.9128 , 1.48961
105140 , 5.25108e-05 , 225.275 , 1437.5 , 527 , 37.9128 , 1.48961
105160 , 5.25208e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105180 , 5.25308e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105200 , 5.25408e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105220 , 5.25507e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105240 , 5.25607e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105260 , 5.25707e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105280 , 5.25806e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105300 , 5.25906e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105320 , 5.26006e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105340 , 5.26105e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105360 , 5.26205e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105380 , 5.26305e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105400 , 5.26404e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105420 , 5.26504e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105440 , 5.26604e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105460 , 5.26703e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105480 , 5.26803e-05 , 225.275 , 1437.5 , 527 , 37.9129 , 1.48961
105500 , 5.26903e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105520 , 5.27002e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105540 , 5.27102e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105560 , 5.27202e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105580 , 5.27301e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105600 , 5.27401e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105620 , 5.27501e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105640 , 5.276e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105660 , 5.277e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105680 , 5.278e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105700 , 5.279e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105720 , 5.27999e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105740 , 5.28099e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105760 , 5.28199e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105780 , 5.28298e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105800 , 5.28398e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105820 , 5.28498e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105840 , 5.28597e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105860 , 5.28697e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48961
105880 , 5.28797e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
105900 , 5.28896e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
105920 , 5.28996e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
105940 , 5.29096e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
105960 , 5.29195e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
105980 , 5.29295e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
106000 , 5.29395e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
106020 , 5.29494e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
106040 , 5.29594e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
106060 , 5.29694e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
106080 , 5.29793e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
106100 , 5.29893e-05 , 225.275 , 1437.5 , 527 , 37.913 , 1.48962
