x_over_L,P_over_Pt,Mach,ro,u,P
3.39078277e-01,8.35335612e-01,5.12545407e-01,1.21663415e+00,1.74215363e+02,1.00401492e+05
3.39080602e-01,8.34956288e-01,5.13363302e-01,1.21623957e+00,1.74482040e+02,1.00355898e+05
3.42916250e-01,8.34137022e-01,5.14531314e-01,1.21538913e+00,1.74854340e+02,1.00257430e+05
3.42919976e-01,8.33776176e-01,5.15313864e-01,1.21501374e+00,1.75109451e+02,1.00214062e+05
3.42923671e-01,8.33443344e-01,5.16051412e-01,1.21466684e+00,1.75350098e+02,1.00174055e+05
3.46761376e-01,8.32799077e-01,5.16745508e-01,1.21399665e+00,1.75566513e+02,1.00096617e+05
3.46766382e-01,8.32463682e-01,5.17482340e-01,1.21364725e+00,1.75806747e+02,1.00056305e+05
3.46771449e-01,8.32154393e-01,5.18176198e-01,1.21332514e+00,1.76033127e+02,1.00019133e+05
3.50620002e-01,8.31019044e-01,5.19873381e-01,1.21214187e+00,1.76575287e+02,9.98826719e+04
3.50626230e-01,8.30739677e-01,5.20512938e-01,1.21185088e+00,1.76784027e+02,9.98490938e+04
3.50632429e-01,8.30484152e-01,5.21114051e-01,1.21158433e+00,1.76980438e+02,9.98183828e+04
3.54480773e-01,8.29443395e-01,5.22489071e-01,1.21049881e+00,1.77415680e+02,9.96932891e+04
3.54488134e-01,8.29198658e-01,5.23065686e-01,1.21024430e+00,1.77603943e+02,9.96638750e+04
3.54495436e-01,8.28977346e-01,5.23605287e-01,1.21001387e+00,1.77780365e+02,9.96372734e+04
3.58357221e-01,8.27525496e-01,5.25841773e-01,1.20849848e+00,1.78495102e+02,9.94627734e+04
3.58365536e-01,8.27343225e-01,5.26311338e-01,1.20830905e+00,1.78648834e+02,9.94408672e+04
3.58373880e-01,8.27180982e-01,5.26749015e-01,1.20814013e+00,1.78792358e+02,9.94213672e+04
3.62242818e-01,8.25578630e-01,5.29236019e-01,1.20646667e+00,1.79586868e+02,9.92287734e+04
3.62251997e-01,8.25459599e-01,5.29597521e-01,1.20634270e+00,1.79705795e+02,9.92144688e+04
3.62261206e-01,8.25357139e-01,5.29931903e-01,1.20623612e+00,1.79816040e+02,9.92021484e+04
3.66127253e-01,8.23680639e-01,5.32382905e-01,1.20448482e+00,1.80595306e+02,9.90006484e+04
3.66137266e-01,8.23610425e-01,5.32658756e-01,1.20441151e+00,1.80686676e+02,9.89922109e+04
3.66147280e-01,8.23554397e-01,5.32911777e-01,1.20435297e+00,1.80770752e+02,9.89854766e+04
3.70029598e-01,8.21631789e-01,5.35934091e-01,1.20234358e+00,1.81735306e+02,9.87543906e+04
3.70040387e-01,8.21627676e-01,5.36096871e-01,1.20233977e+00,1.81790329e+02,9.87538984e+04
3.70051056e-01,8.21635246e-01,5.36241293e-01,1.20234752e+00,1.81839554e+02,9.87548047e+04
3.73929143e-01,8.19523931e-01,5.39422572e-01,1.20013905e+00,1.82851181e+02,9.85010391e+04
3.73940498e-01,8.19576025e-01,5.39486706e-01,1.20019364e+00,1.82874573e+02,9.85073047e+04
3.73951823e-01,8.19637597e-01,5.39537430e-01,1.20025837e+00,1.82893692e+02,9.85147031e+04
3.73963147e-01,8.19707215e-01,5.39574623e-01,1.20033121e+00,1.82908539e+02,9.85230703e+04
3.77847701e-01,8.17401946e-01,5.43079197e-01,1.19791901e+00,1.84022476e+02,9.82459922e+04
3.77859592e-01,8.17521572e-01,5.43028057e-01,1.19804382e+00,1.84009018e+02,9.82603672e+04
3.77871424e-01,8.17647099e-01,5.42968750e-01,1.19817603e+00,1.83992905e+02,9.82754609e+04
3.81774336e-01,8.15287888e-01,5.46711981e-01,1.19570625e+00,1.85184860e+02,9.79918984e+04
3.81786615e-01,8.15473497e-01,5.46548247e-01,1.19590008e+00,1.85135437e+02,9.80142031e+04
3.81798953e-01,8.15661490e-01,5.46380460e-01,1.19609761e+00,1.85084671e+02,9.80368047e+04
3.85696143e-01,8.12938750e-01,5.50583899e-01,1.19324398e+00,1.86419525e+02,9.77095469e+04
3.85708779e-01,8.13187659e-01,5.50310194e-01,1.19350541e+00,1.86334961e+02,9.77394609e+04
3.85721445e-01,8.13436985e-01,5.50036430e-01,1.19376683e+00,1.86250412e+02,9.77694297e+04
3.85734081e-01,8.13685954e-01,5.49763381e-01,1.19402850e+00,1.86166046e+02,9.77993594e+04
3.89637798e-01,8.10793042e-01,5.54247439e-01,1.19099402e+00,1.87589066e+02,9.74516484e+04
3.89650702e-01,8.11106622e-01,5.53863168e-01,1.19132364e+00,1.87469315e+02,9.74893359e+04
3.89663696e-01,8.11417997e-01,5.53482831e-01,1.19165027e+00,1.87350845e+02,9.75267656e+04
3.93586844e-01,8.08675110e-01,5.57852924e-01,1.18877149e+00,1.88738800e+02,9.71970859e+04
3.93599987e-01,8.09051037e-01,5.57361722e-01,1.18916702e+00,1.88585052e+02,9.72422734e+04
3.93613130e-01,8.09421718e-01,5.56878388e-01,1.18955600e+00,1.88433853e+02,9.72868281e+04
3.97542983e-01,8.06589365e-01,5.61390758e-01,1.18658125e+00,1.89865631e+02,9.69463984e+04
3.97556216e-01,8.07025671e-01,5.60796499e-01,1.18704045e+00,1.89679245e+02,9.69988359e+04
3.97569507e-01,8.07454586e-01,5.60213923e-01,1.18749058e+00,1.89496613e+02,9.70503906e+04
4.01492625e-01,8.04039359e-01,5.65560400e-01,1.18390083e+00,1.91189301e+02,9.66399062e+04
4.01505947e-01,8.04543376e-01,5.64852059e-01,1.18443096e+00,1.90966934e+02,9.67004844e+04
4.01519299e-01,8.05037320e-01,5.64159036e-01,1.18495095e+00,1.90749313e+02,9.67598516e+04
4.05462176e-01,8.01978528e-01,5.69035470e-01,1.18173265e+00,1.92293533e+02,9.63922031e+04
4.05475497e-01,8.02539885e-01,5.68229437e-01,1.18232346e+00,1.92040344e+02,9.64596797e+04
4.05488819e-01,8.03090334e-01,5.67442060e-01,1.18290341e+00,1.91792984e+02,9.65258359e+04
4.09438103e-01,7.99972117e-01,5.72411418e-01,1.17962015e+00,1.93365158e+02,9.61510469e+04
4.09451365e-01,8.00589740e-01,5.71512282e-01,1.18027091e+00,1.93082687e+02,9.62252812e+04
4.09464568e-01,8.01193118e-01,5.70635796e-01,1.18090701e+00,1.92807236e+02,9.62978047e+04
4.13407087e-01,7.97335029e-01,5.76701164e-01,1.17684209e+00,1.94722336e+02,9.58340859e+04
4.13420171e-01,7.98021913e-01,5.75685680e-01,1.17756557e+00,1.94403427e+02,9.59166484e+04
4.13433284e-01,7.98693001e-01,5.74698091e-01,1.17827344e+00,1.94093155e+02,9.59973047e+04
4.13446307e-01,7.99349189e-01,5.73735476e-01,1.17896533e+00,1.93790771e+02,9.60761797e+04
4.17395204e-01,7.95396447e-01,5.79950750e-01,1.17479789e+00,1.95751434e+02,9.56010859e+04
4.17408079e-01,7.96135902e-01,5.78848541e-01,1.17557740e+00,1.95405396e+02,9.56899609e+04
4.17420954e-01,7.96857834e-01,5.77777267e-01,1.17633939e+00,1.95068954e+02,9.57767344e+04
4.21388865e-01,7.93528855e-01,5.83078742e-01,1.17282689e+00,1.96741165e+02,9.53766172e+04
4.21401471e-01,7.94317782e-01,5.81895113e-01,1.17365944e+00,1.96369675e+02,9.54714375e+04
4.21414107e-01,7.95087814e-01,5.80744386e-01,1.17447233e+00,1.96008438e+02,9.55639922e+04
4.25387949e-01,7.91735947e-01,5.86079955e-01,1.17093313e+00,1.97689957e+02,9.51611172e+04
4.25400257e-01,7.92571545e-01,5.84819376e-01,1.17181611e+00,1.97294449e+02,9.52615547e+04
4.25412536e-01,7.93386757e-01,5.83593309e-01,1.17267716e+00,1.96909698e+02,9.53595312e+04
4.29380178e-01,7.89119780e-01,5.90319216e-01,1.16816854e+00,1.99025742e+02,9.48466719e+04
4.29392099e-01,7.90022016e-01,5.88948309e-01,1.16912186e+00,1.98595993e+02,9.49551172e+04
4.29404020e-01,7.90901184e-01,5.87615252e-01,1.17005146e+00,1.98177948e+02,9.50607891e+04
4.29415941e-01,7.91758478e-01,5.86318493e-01,1.17095745e+00,1.97771179e+02,9.51638281e+04
4.33389544e-01,7.87446201e-01,5.93119085e-01,1.16639876e+00,1.99909042e+02,9.46455234e+04
4.33401078e-01,7.88390398e-01,5.91678560e-01,1.16739714e+00,1.99457703e+02,9.47590078e+04
4.33412582e-01,7.89310217e-01,5.90277731e-01,1.16837001e+00,1.99018600e+02,9.48695625e+04
4.33424115e-01,7.90206373e-01,5.88914633e-01,1.16931760e+00,1.98591187e+02,9.49772734e+04
4.37403560e-01,7.85862982e-01,5.95770657e-01,1.16472304e+00,2.00745026e+02,9.44552266e+04
4.37414616e-01,7.86845565e-01,5.94265521e-01,1.16576290e+00,2.00273621e+02,9.45733281e+04
4.37425613e-01,7.87802398e-01,5.92801213e-01,1.16677511e+00,1.99814850e+02,9.46883359e+04
4.41421837e-01,7.84371376e-01,5.98269582e-01,1.16314459e+00,2.01532242e+02,9.42759453e+04
4.41432327e-01,7.85389483e-01,5.96704543e-01,1.16422272e+00,2.01042297e+02,9.43983203e+04
4.41442877e-01,7.86380827e-01,5.95181704e-01,1.16527164e+00,2.00565414e+02,9.45174688e+04
4.45444196e-01,7.82977343e-01,6.00612164e-01,1.16166663e+00,2.02270035e+02,9.41083984e+04
4.45454150e-01,7.84027517e-01,5.98991513e-01,1.16277969e+00,2.01762848e+02,9.42346172e+04
4.45464104e-01,7.85049736e-01,5.97414553e-01,1.16386235e+00,2.01269119e+02,9.43574844e+04
4.49470192e-01,7.81678081e-01,6.02794647e-01,1.16029167e+00,2.02956696e+02,9.39522344e+04
4.49479580e-01,7.82758117e-01,6.01123154e-01,1.16143656e+00,2.02433838e+02,9.40820469e+04
4.49489027e-01,7.83809125e-01,5.99496722e-01,1.16255045e+00,2.01924805e+02,9.42083672e+04
4.53490973e-01,7.79349089e-01,6.06580496e-01,1.15781713e+00,2.04144669e+02,9.36723047e+04
4.53499794e-01,7.80484438e-01,6.04814947e-01,1.15902197e+00,2.03592789e+02,9.38087656e+04
4.53508586e-01,7.81589448e-01,6.03096962e-01,1.16019475e+00,2.03055420e+02,9.39415781e+04
4.53517348e-01,7.82664597e-01,6.01424873e-01,1.16133559e+00,2.02532135e+02,9.40708047e+04
4.57524389e-01,7.78231978e-01,6.08479917e-01,1.15663195e+00,2.04741928e+02,9.35380391e+04
4.57532555e-01,7.79391706e-01,6.06671274e-01,1.15786278e+00,2.04176804e+02,9.36774297e+04
4.57540661e-01,7.80520201e-01,6.04911149e-01,1.15906036e+00,2.03626465e+02,9.38130625e+04
4.57548827e-01,7.81617463e-01,6.03198469e-01,1.16022480e+00,2.03090622e+02,9.39449453e+04
4.61560816e-01,7.77199686e-01,6.10214293e-01,1.15553284e+00,2.05286865e+02,9.34139609e+04
4.61568236e-01,7.78380692e-01,6.08366191e-01,1.15678751e+00,2.04709473e+02,9.35559141e+04
4.61575657e-01,7.79529572e-01,6.06567979e-01,1.15800655e+00,2.04147400e+02,9.36940000e+04
4.65599865e-01,7.76298463e-01,6.11759841e-01,1.15457582e+00,2.05772675e+02,9.33056406e+04
4.65606540e-01,7.77496755e-01,6.09877884e-01,1.15584862e+00,2.05184860e+02,9.34496641e+04
4.65613276e-01,7.78661966e-01,6.08046830e-01,1.15708578e+00,2.04612579e+02,9.35897188e+04
4.69641238e-01,7.75505245e-01,6.13128543e-01,1.15373290e+00,2.06202942e+02,9.32103047e+04
4.69647288e-01,7.76717007e-01,6.11217499e-01,1.15502012e+00,2.05606110e+02,9.33559453e+04
4.69653249e-01,7.77894616e-01,6.09358609e-01,1.15627098e+00,2.05025146e+02,9.34974844e+04
4.73684877e-01,7.74820447e-01,6.14320219e-01,1.15300488e+00,2.06577682e+02,9.31279922e+04
4.73690063e-01,7.76041448e-01,6.12385690e-01,1.15430212e+00,2.05973495e+02,9.32747500e+04
4.73695278e-01,7.77228415e-01,6.10503137e-01,1.15556335e+00,2.05385101e+02,9.34174141e+04
4.77730244e-01,7.74245322e-01,6.15332365e-01,1.15239346e+00,2.06896088e+02,9.30588672e+04
4.77734685e-01,7.75472403e-01,6.13379061e-01,1.15369749e+00,2.06285995e+02,9.32063516e+04
4.77739125e-01,7.76664495e-01,6.11478567e-01,1.15496433e+00,2.05691940e+02,9.33496328e+04
4.81777161e-01,7.73779929e-01,6.16164863e-01,1.15189838e+00,2.07158234e+02,9.30029297e+04
4.81780857e-01,7.75009453e-01,6.14197671e-01,1.15320492e+00,2.06543732e+02,9.31507109e+04
4.81784493e-01,7.76203334e-01,6.12283945e-01,1.15447402e+00,2.05945435e+02,9.32942109e+04
4.85825330e-01,7.73423195e-01,6.16819024e-01,1.15151918e+00,2.07364502e+02,9.29600547e+04
4.85828251e-01,7.74652421e-01,6.14842415e-01,1.15282536e+00,2.06746948e+02,9.31077969e+04
4.85831112e-01,7.75845289e-01,6.12919927e-01,1.15409338e+00,2.06145767e+02,9.32511719e+04
4.89874512e-01,7.73173630e-01,6.17296159e-01,1.15125370e+00,2.07515320e+02,9.29300547e+04
4.89876598e-01,7.74399996e-01,6.15314066e-01,1.15255713e+00,2.06895905e+02,9.30774609e+04
4.89878654e-01,7.75589466e-01,6.13387167e-01,1.15382135e+00,2.06293213e+02,9.32204219e+04
4.93924469e-01,7.73029447e-01,6.17597938e-01,1.15110004e+00,2.07611267e+02,9.29127266e+04
4.93925661e-01,7.74251223e-01,6.15614176e-01,1.15239930e+00,2.06991104e+02,9.30595781e+04
4.93926972e-01,7.75434911e-01,6.13686085e-01,1.15365720e+00,2.06387863e+02,9.32018516e+04
4.97974783e-01,7.72989511e-01,6.17725313e-01,1.15105760e+00,2.07652542e+02,9.29079297e+04
4.97975200e-01,7.74204493e-01,6.15743697e-01,1.15234959e+00,2.07032867e+02,9.30539609e+04
4.97975588e-01,7.75380790e-01,6.13818228e-01,1.15359998e+00,2.06430237e+02,9.31953438e+04
5.02024412e-01,7.75425792e-01,6.13783181e-01,1.15364778e+00,2.06420151e+02,9.32007500e+04
5.02024829e-01,7.74259448e-01,6.15702271e-01,1.15240777e+00,2.07021057e+02,9.30605625e+04
5.02025187e-01,7.73054183e-01,6.17677391e-01,1.15112627e+00,2.07638947e+02,9.29157031e+04
5.06073117e-01,7.75570095e-01,6.13580883e-01,1.15380108e+00,2.06357590e+02,9.32180938e+04
5.06074369e-01,7.74416745e-01,6.15488827e-01,1.15257466e+00,2.06955338e+02,9.30794688e+04
5.06075561e-01,7.73225248e-01,6.17452919e-01,1.15130770e+00,2.07570099e+02,9.29362656e+04
5.10121346e-01,7.75814533e-01,6.13209367e-01,1.15406048e+00,2.06241974e+02,9.32474766e+04
5.10123432e-01,7.74677813e-01,6.15102112e-01,1.15285206e+00,2.06835281e+02,9.31108516e+04
5.10125458e-01,7.73504734e-01,6.17049575e-01,1.15160418e+00,2.07445251e+02,9.29698516e+04
5.14168918e-01,7.76160538e-01,6.12667441e-01,1.15442765e+00,2.06072876e+02,9.32890625e+04
5.14171779e-01,7.75044799e-01,6.14540040e-01,1.15324163e+00,2.06660309e+02,9.31549609e+04
5.14174640e-01,7.73893356e-01,6.16466045e-01,1.15201700e+00,2.07264008e+02,9.30165625e+04
5.18215477e-01,7.76610494e-01,6.11953974e-01,1.15490532e+00,2.05849976e+02,9.33431484e+04
5.18219173e-01,7.75518835e-01,6.13801599e-01,1.15374506e+00,2.06430038e+02,9.32119375e+04
5.18222868e-01,7.74392366e-01,6.15702033e-01,1.15254712e+00,2.07026245e+02,9.30765391e+04
5.22260845e-01,7.77164340e-01,6.11069381e-01,1.15549374e+00,2.05573318e+02,9.34097109e+04
5.22265315e-01,7.76099384e-01,6.12887919e-01,1.15436184e+00,2.06144775e+02,9.32817109e+04
5.22269785e-01,7.74999619e-01,6.14758134e-01,1.15319264e+00,2.06732010e+02,9.31495312e+04
5.26304722e-01,7.77823150e-01,6.10014379e-01,1.15619326e+00,2.05243256e+02,9.34888984e+04
5.26309907e-01,7.76786745e-01,6.11799717e-01,1.15509212e+00,2.05804779e+02,9.33643281e+04
5.26315153e-01,7.75715888e-01,6.13636494e-01,1.15395367e+00,2.06382050e+02,9.32356172e+04
5.30346751e-01,7.78583288e-01,6.08790100e-01,1.15699911e+00,2.04860016e+02,9.35802578e+04
5.30352712e-01,7.77576685e-01,6.10538542e-01,1.15593016e+00,2.05410446e+02,9.34592734e+04
5.30358732e-01,7.76536524e-01,6.12337828e-01,1.15482497e+00,2.05976440e+02,9.33342578e+04
5.34386694e-01,7.79451191e-01,6.07400537e-01,1.15792179e+00,2.04424805e+02,9.36845781e+04
5.34393430e-01,7.78476477e-01,6.09108210e-01,1.15688670e+00,2.04962952e+02,9.35674219e+04
5.34400165e-01,7.77468801e-01,6.10865533e-01,1.15581739e+00,2.05516220e+02,9.34463047e+04
5.38424313e-01,7.80398130e-01,6.05858862e-01,1.15892029e+00,2.03941864e+02,9.37983906e+04
5.38431764e-01,7.79456377e-01,6.07522905e-01,1.15792084e+00,2.04466782e+02,9.36852031e+04
5.38439214e-01,7.78482497e-01,6.09235644e-01,1.15688717e+00,2.05006607e+02,9.35681484e+04
5.42451203e-01,7.82334685e-01,6.02572978e-01,1.16097486e+00,2.02907516e+02,9.40311562e+04
5.42459309e-01,7.81458676e-01,6.04143143e-01,1.16004562e+00,2.03403748e+02,9.39258594e+04
5.42467415e-01,7.80552387e-01,6.05759323e-01,1.15908408e+00,2.03914093e+02,9.38169297e+04
5.42475641e-01,7.79614329e-01,6.07423604e-01,1.15808916e+00,2.04439194e+02,9.37041875e+04
5.46482682e-01,7.83458114e-01,6.00745857e-01,1.16216612e+00,2.02333664e+02,9.41661797e+04
5.46491444e-01,7.82617927e-01,6.02266133e-01,1.16127539e+00,2.02814651e+02,9.40651953e+04
5.46500206e-01,7.81748593e-01,6.03831232e-01,1.16035366e+00,2.03309448e+02,9.39607109e+04
5.46509027e-01,7.80848444e-01,6.05443299e-01,1.15939927e+00,2.03818665e+02,9.38525156e+04
5.50510943e-01,7.84670234e-01,5.98769605e-01,1.16345048e+00,2.01712585e+02,9.43118672e+04
5.50520360e-01,7.83867359e-01,6.00236773e-01,1.16259992e+00,2.02177261e+02,9.42153672e+04
5.50529778e-01,7.83036470e-01,6.01747513e-01,1.16171896e+00,2.02655487e+02,9.41155000e+04
5.54535866e-01,7.85970032e-01,5.96646905e-01,1.16482723e+00,2.01044968e+02,9.44680938e+04
5.54545879e-01,7.85206318e-01,5.98056972e-01,1.16401803e+00,2.01492172e+02,9.43763047e+04
5.54555833e-01,7.84415305e-01,5.99509835e-01,1.16317964e+00,2.01952652e+02,9.42812266e+04
5.58557153e-01,7.87355483e-01,5.94380021e-01,1.16629314e+00,2.00331573e+02,9.46346172e+04
5.58567643e-01,7.86631525e-01,5.95730186e-01,1.16552651e+00,2.00760300e+02,9.45476016e+04
5.58578193e-01,7.85881996e-01,5.97122014e-01,1.16473305e+00,2.01201920e+02,9.44575156e+04
5.62574387e-01,7.88824081e-01,5.91973305e-01,1.16784632e+00,1.99573532e+02,9.48111328e+04
5.62585413e-01,7.88141608e-01,5.93260050e-01,1.16712379e+00,1.99982666e+02,9.47291016e+04
5.62596500e-01,7.87434757e-01,5.94586790e-01,1.16637635e+00,2.00404190e+02,9.46441484e+04
5.66575885e-01,7.90992320e-01,5.88245094e-01,1.17013919e+00,1.98394348e+02,9.50717422e+04
5.66587448e-01,7.90373325e-01,5.89429796e-01,1.16948414e+00,1.98771759e+02,9.49973438e+04
5.66598952e-01,7.89733469e-01,5.90650380e-01,1.16880751e+00,1.99160339e+02,9.49204375e+04
5.66610515e-01,7.89070725e-01,5.91908872e-01,1.16810691e+00,1.99560745e+02,9.48407812e+04
5.70584059e-01,7.92577267e-01,5.85636854e-01,1.17181337e+00,1.97571182e+02,9.52622422e+04
5.70595980e-01,7.92001069e-01,5.86753547e-01,1.17120409e+00,1.97927399e+02,9.51929844e+04
5.70607901e-01,7.91404903e-01,5.87904394e-01,1.17057407e+00,1.98294296e+02,9.51213281e+04
5.70619822e-01,7.90787458e-01,5.89091063e-01,1.16992176e+00,1.98672409e+02,9.50471172e+04
5.74587464e-01,7.94237018e-01,5.82902908e-01,1.17356610e+00,1.96707581e+02,9.54617266e+04
5.74599743e-01,7.93704927e-01,5.83948135e-01,1.17300355e+00,1.97041504e+02,9.53977734e+04
5.74612081e-01,7.93154240e-01,5.85025907e-01,1.17242217e+00,1.97385620e+02,9.53315859e+04
5.78585923e-01,7.95967996e-01,5.80046892e-01,1.17539263e+00,1.95804672e+02,9.56697812e+04
5.78598499e-01,7.95481324e-01,5.81017673e-01,1.17487860e+00,1.96115295e+02,9.56112891e+04
5.78611135e-01,7.94977844e-01,5.82018673e-01,1.17434752e+00,1.96435394e+02,9.55507734e+04
5.82579076e-01,7.97768354e-01,5.77074111e-01,1.17729163e+00,1.94863983e+02,9.58861719e+04
5.82591951e-01,7.97328830e-01,5.77966809e-01,1.17682755e+00,1.95150116e+02,9.58333438e+04
5.82604825e-01,7.96874225e-01,5.78887343e-01,1.17634869e+00,1.95444992e+02,9.57787031e+04
5.86553633e-01,8.00011218e-01,5.73200822e-01,1.17965627e+00,1.93633606e+02,9.61557500e+04
5.86566746e-01,7.99633563e-01,5.73988557e-01,1.17925775e+00,1.93886688e+02,9.61103594e+04
5.86579800e-01,7.99242914e-01,5.74799478e-01,1.17884541e+00,1.94147125e+02,9.60634062e+04
5.86592913e-01,7.98838258e-01,5.75635970e-01,1.17841959e+00,1.94415558e+02,9.60147656e+04
5.90535462e-01,8.01889360e-01,5.70092797e-01,1.18163407e+00,1.92648163e+02,9.63814844e+04
5.90548694e-01,8.01560700e-01,5.70797741e-01,1.18128777e+00,1.92875107e+02,9.63419844e+04
5.90561867e-01,8.01220357e-01,5.71523249e-01,1.18092883e+00,1.93108597e+02,9.63010781e+04
5.94511211e-01,8.03822577e-01,5.66888511e-01,1.18366873e+00,1.91631195e+02,9.66138438e+04
5.94524503e-01,8.03544343e-01,5.67507148e-01,1.18337584e+00,1.91830872e+02,9.65804062e+04
5.94537795e-01,8.03256214e-01,5.68143725e-01,1.18307221e+00,1.92036255e+02,9.65457734e+04
5.98480701e-01,8.05805564e-01,5.63595295e-01,1.18575358e+00,1.90585068e+02,9.68521875e+04
5.98494053e-01,8.05579484e-01,5.64124107e-01,1.18551588e+00,1.90756241e+02,9.68250156e+04
5.98507345e-01,8.05345416e-01,5.64667702e-01,1.18526971e+00,1.90932144e+02,9.67968828e+04
6.02430463e-01,8.07998896e-01,5.59797347e-01,1.18805790e+00,1.89374298e+02,9.71158125e+04
6.02443755e-01,8.07832420e-01,5.60221374e-01,1.18788326e+00,1.89512146e+02,9.70958047e+04
6.02456987e-01,8.07660758e-01,5.60656011e-01,1.18770278e+00,1.89653427e+02,9.70751719e+04
6.06386840e-01,8.10011268e-01,5.56444168e-01,1.19017112e+00,1.88306808e+02,9.73576875e+04
6.06400013e-01,8.09898436e-01,5.56773663e-01,1.19005263e+00,1.88414566e+02,9.73441250e+04
6.06413126e-01,8.09782803e-01,5.57110786e-01,1.18993080e+00,1.88524841e+02,9.73302266e+04
6.10336363e-01,8.12056422e-01,5.53028703e-01,1.19231641e+00,1.87218445e+02,9.76035000e+04
6.10349238e-01,8.11998904e-01,5.53260684e-01,1.19225597e+00,1.87295090e+02,9.75965859e+04
6.10362172e-01,8.11940134e-01,5.53496480e-01,1.19219494e+00,1.87372910e+02,9.75895234e+04
6.14265859e-01,8.14132452e-01,5.49428999e-01,1.19449306e+00,1.86067657e+02,9.78530234e+04
6.14278555e-01,8.14128995e-01,5.49560308e-01,1.19448936e+00,1.86112030e+02,9.78526094e+04
6.14291251e-01,8.14127803e-01,5.49691498e-01,1.19448781e+00,1.86156418e+02,9.78524609e+04
6.14303887e-01,8.14128041e-01,5.49822330e-01,1.19448853e+00,1.86200714e+02,9.78524922e+04
6.18201077e-01,8.16171467e-01,5.46016812e-01,1.19662881e+00,1.84978226e+02,9.80980938e+04
6.18213356e-01,8.16223085e-01,5.46048403e-01,1.19668281e+00,1.84990616e+02,9.81043047e+04
6.18225634e-01,8.16279411e-01,5.46076119e-01,1.19674194e+00,1.85001801e+02,9.81110703e+04
6.22128546e-01,8.18224609e-01,5.42574704e-01,1.19877791e+00,1.83878113e+02,9.83448672e+04
6.22140408e-01,8.18332016e-01,5.42504907e-01,1.19889057e+00,1.83857880e+02,9.83577812e+04
6.22152269e-01,8.18446696e-01,5.42425752e-01,1.19901061e+00,1.83834732e+02,9.83715625e+04
6.26036882e-01,8.20126832e-01,5.39275825e-01,1.20076895e+00,1.82820694e+02,9.85735078e+04
6.26048148e-01,8.20281744e-01,5.39115071e-01,1.20093048e+00,1.82771164e+02,9.85921250e+04
6.26059473e-01,8.20446312e-01,5.38941503e-01,1.20110261e+00,1.82717545e+02,9.86119062e+04
6.26070797e-01,8.20620000e-01,5.38754284e-01,1.20128405e+00,1.82659622e+02,9.86327812e+04
6.29948914e-01,8.22127640e-01,5.35911143e-01,1.20286047e+00,1.81743286e+02,9.88139844e+04
6.29959643e-01,8.22337151e-01,5.35650074e-01,1.20307934e+00,1.81661362e+02,9.88391719e+04
6.29970372e-01,8.22558761e-01,5.35371363e-01,1.20331037e+00,1.81573883e+02,9.88658047e+04
6.33852720e-01,8.24116170e-01,5.32553017e-01,1.20493817e+00,1.80666779e+02,9.90529922e+04
6.33862734e-01,8.24380040e-01,5.32191217e-01,1.20521379e+00,1.80552292e+02,9.90847109e+04
6.33872807e-01,8.24658453e-01,5.31806648e-01,1.20550370e+00,1.80430588e+02,9.91181719e+04
6.37738764e-01,8.25787902e-01,5.29651523e-01,1.20668435e+00,1.79734406e+02,9.92539219e+04
6.37748003e-01,8.26089740e-01,5.29214799e-01,1.20699871e+00,1.79595642e+02,9.92902031e+04
6.37757182e-01,8.26407671e-01,5.28752267e-01,1.20733023e+00,1.79448563e+02,9.93284141e+04
6.41626120e-01,8.27679336e-01,5.26440799e-01,1.20865762e+00,1.78703293e+02,9.94812656e+04
6.41634464e-01,8.28031659e-01,5.25908232e-01,1.20902407e+00,1.78533447e+02,9.95236094e+04
6.41642749e-01,8.28403175e-01,5.25345027e-01,1.20941150e+00,1.78353668e+02,9.95682656e+04
6.45504534e-01,8.29547524e-01,5.23275673e-01,1.21060443e+00,1.77686188e+02,9.97058047e+04
6.45511925e-01,8.29950929e-01,5.22648036e-01,1.21102440e+00,1.77485413e+02,9.97542891e+04
6.45519197e-01,8.30375850e-01,5.21984696e-01,1.21146727e+00,1.77273117e+02,9.98053672e+04
6.49367571e-01,8.30935657e-01,5.20846128e-01,1.21205068e+00,1.76903458e+02,9.98726484e+04
6.49373770e-01,8.31364393e-01,5.20163715e-01,1.21249616e+00,1.76684784e+02,9.99241797e+04
6.49379969e-01,8.31816614e-01,5.19442677e-01,1.21296680e+00,1.76453613e+02,9.99785312e+04
6.53228581e-01,8.32686603e-01,5.17891467e-01,1.21387315e+00,1.75952927e+02,1.00083102e+05
6.53233647e-01,8.33162546e-01,5.17123222e-01,1.21436799e+00,1.75706314e+02,1.00140305e+05
6.53238654e-01,8.33663166e-01,5.16313195e-01,1.21488929e+00,1.75446136e+02,1.00200477e+05
6.57076299e-01,8.33862007e-01,5.15816808e-01,1.21509576e+00,1.75283447e+02,1.00224375e+05
6.57079995e-01,8.34352612e-01,5.15010118e-01,1.21560562e+00,1.75024078e+02,1.00283344e+05
6.57083809e-01,8.34868848e-01,5.14160812e-01,1.21614170e+00,1.74750992e+02,1.00345391e+05
6.60919368e-01,8.35485816e-01,5.13109505e-01,1.21678591e+00,1.74411896e+02,1.00419547e+05
6.60921752e-01,8.36015165e-01,5.12233675e-01,1.21733606e+00,1.74129990e+02,1.00483172e+05
