x_over_L,P_over_Pt,Mach,ro,u,P
3.39251727e-01,2.18394786e-01,1.64999974e+00,4.00721103e-01,4.55772308e+02,2.18394785e+04
3.39252084e-01,2.18394741e-01,1.64999986e+00,4.00721133e-01,4.55772278e+02,2.18394746e+04
3.39252472e-01,2.18394771e-01,1.64999986e+00,4.00721014e-01,4.55772339e+02,2.18394766e+04
3.43199253e-01,2.18394771e-01,1.64999986e+00,4.00721133e-01,4.55772278e+02,2.18394766e+04
3.43199849e-01,2.18394592e-01,1.65000105e+00,4.00721043e-01,4.55772461e+02,2.18394590e+04
3.43200445e-01,2.18394727e-01,1.64999986e+00,4.00720924e-01,4.55772369e+02,2.18394727e+04
3.47148389e-01,2.18394741e-01,1.64999998e+00,4.00721103e-01,4.55772308e+02,2.18394746e+04
3.47149223e-01,2.18394741e-01,1.65000033e+00,4.00721133e-01,4.55772400e+02,2.18394746e+04
3.47150058e-01,2.18394712e-01,1.65000045e+00,4.00721073e-01,4.55772430e+02,2.18394707e+04
3.51099133e-01,2.18394727e-01,1.64999986e+00,4.00721043e-01,4.55772339e+02,2.18394727e+04
3.51100117e-01,2.18394741e-01,1.65000045e+00,4.00721103e-01,4.55772430e+02,2.18394746e+04
3.51101130e-01,2.18394741e-01,1.64999986e+00,4.00720984e-01,4.55772339e+02,2.18394746e+04
3.55051368e-01,2.18394741e-01,1.64999986e+00,4.00721043e-01,4.55772339e+02,2.18394746e+04
3.55052561e-01,2.18394682e-01,1.65000057e+00,4.00721073e-01,4.55772430e+02,2.18394688e+04
3.55053753e-01,2.18394682e-01,1.65000033e+00,4.00721014e-01,4.55772400e+02,2.18394688e+04
3.59005123e-01,2.18394727e-01,1.65000021e+00,4.00721073e-01,4.55772369e+02,2.18394727e+04
3.59006435e-01,2.18394741e-01,1.65000010e+00,4.00721043e-01,4.55772400e+02,2.18394746e+04
3.59007806e-01,2.18394786e-01,1.64999998e+00,4.00721073e-01,4.55772369e+02,2.18394785e+04
3.62958819e-01,2.18394771e-01,1.65000021e+00,4.00721222e-01,4.55772339e+02,2.18394766e+04
3.62960339e-01,2.18394741e-01,1.65000033e+00,4.00721133e-01,4.55772400e+02,2.18394746e+04
3.62961799e-01,2.18394712e-01,1.65000010e+00,4.00720954e-01,4.55772400e+02,2.18394707e+04
3.66915315e-01,2.18394831e-01,1.64999962e+00,4.00721222e-01,4.55772247e+02,2.18394824e+04
3.66916895e-01,2.18394831e-01,1.64999986e+00,4.00721163e-01,4.55772339e+02,2.18394824e+04
3.66918564e-01,2.18394727e-01,1.65000010e+00,4.00721043e-01,4.55772400e+02,2.18394727e+04
3.70873213e-01,2.18394846e-01,1.64999986e+00,4.00721282e-01,4.55772278e+02,2.18394844e+04
3.70874912e-01,2.18394831e-01,1.65000010e+00,4.00721222e-01,4.55772400e+02,2.18394824e+04
3.70876670e-01,2.18394831e-01,1.64999962e+00,4.00721103e-01,4.55772308e+02,2.18394824e+04
3.74832392e-01,2.18394846e-01,1.64999962e+00,4.00721192e-01,4.55772278e+02,2.18394844e+04
3.74834210e-01,2.18394801e-01,1.65000010e+00,4.00721222e-01,4.55772339e+02,2.18394805e+04
3.74836087e-01,2.18394786e-01,1.64999986e+00,4.00721133e-01,4.55772339e+02,2.18394785e+04
3.78792912e-01,2.18394831e-01,1.64999974e+00,4.00721192e-01,4.55772308e+02,2.18394824e+04
3.78794819e-01,2.18394831e-01,1.64999986e+00,4.00721222e-01,4.55772339e+02,2.18394824e+04
3.78796726e-01,2.18394861e-01,1.64999962e+00,4.00721103e-01,4.55772308e+02,2.18394863e+04
3.82754683e-01,2.18394831e-01,1.64999974e+00,4.00721192e-01,4.55772308e+02,2.18394824e+04
3.82756680e-01,2.18394771e-01,1.65000057e+00,4.00721192e-01,4.55772461e+02,2.18394766e+04
3.82758647e-01,2.18394831e-01,1.64999986e+00,4.00721133e-01,4.55772339e+02,2.18394824e+04
3.86717707e-01,2.18394771e-01,1.65000045e+00,4.00721312e-01,4.55772339e+02,2.18394766e+04
3.86719733e-01,2.18394846e-01,1.64999974e+00,4.00721192e-01,4.55772308e+02,2.18394844e+04
3.86721760e-01,2.18394831e-01,1.64999938e+00,4.00721103e-01,4.55772247e+02,2.18394824e+04
3.90679806e-01,2.18394667e-01,1.65000069e+00,4.00721192e-01,4.55772369e+02,2.18394668e+04
3.90681863e-01,2.18394786e-01,1.65000010e+00,4.00721163e-01,4.55772339e+02,2.18394785e+04
3.90683979e-01,2.18394786e-01,1.65000033e+00,4.00721192e-01,4.55772400e+02,2.18394785e+04
3.90686035e-01,2.18394846e-01,1.64999962e+00,4.00721133e-01,4.55772247e+02,2.18394844e+04
3.94645095e-01,2.18394399e-01,1.65000093e+00,4.00720447e-01,4.55772583e+02,2.18394395e+04
3.94647151e-01,2.18394622e-01,1.65000153e+00,4.00721461e-01,4.55772430e+02,2.18394629e+04
3.94649297e-01,2.18394727e-01,1.65000010e+00,4.00720894e-01,4.55772461e+02,2.18394727e+04
3.98611456e-01,2.18394876e-01,1.65000200e+00,4.00721967e-01,4.55772522e+02,2.18394883e+04
3.98613602e-01,2.18394428e-01,1.64999926e+00,4.00719643e-01,4.55772614e+02,2.18394434e+04
3.98615748e-01,2.18394428e-01,1.65000165e+00,4.00721014e-01,4.55772522e+02,2.18394434e+04
4.02578950e-01,2.18398139e-01,1.64998150e+00,4.00721490e-01,4.55770538e+02,2.18398145e+04
4.02581096e-01,2.18395412e-01,1.65000415e+00,4.00724471e-01,4.55772247e+02,2.18395410e+04
4.02583241e-01,2.18394667e-01,1.64999878e+00,4.00719970e-01,4.55772522e+02,2.18394668e+04
4.06547397e-01,2.18415901e-01,1.64993525e+00,4.00749058e-01,4.55760590e+02,2.18415898e+04
4.06549573e-01,2.18401000e-01,1.64995849e+00,4.00718153e-01,4.55769073e+02,2.18400996e+04
4.06551719e-01,2.18396470e-01,1.64999747e+00,4.00724292e-01,4.55771606e+02,2.18396465e+04
4.10516888e-01,2.18518883e-01,1.64945626e+00,4.00806904e-01,4.55702820e+02,2.18518887e+04
4.10519004e-01,2.18433633e-01,1.64989555e+00,4.00779903e-01,4.55750610e+02,2.18433633e+04
4.10521150e-01,2.18407184e-01,1.64994228e+00,4.00727838e-01,4.55765533e+02,2.18407188e+04
4.14487273e-01,2.19101459e-01,1.64745533e+00,4.01475459e-01,4.55376709e+02,2.19101465e+04
4.14489418e-01,2.18618020e-01,1.64899385e+00,4.00861770e-01,4.55647217e+02,2.18618027e+04
4.14491534e-01,2.18468502e-01,1.64973140e+00,4.00798410e-01,4.55731110e+02,2.18468496e+04
4.18458611e-01,2.22519740e-01,1.63705802e+00,4.05974209e-01,4.53485199e+02,2.22519746e+04
4.18460697e-01,2.19655842e-01,1.64575219e+00,4.02208269e-01,4.55065948e+02,2.19655840e+04
4.18462753e-01,2.18817011e-01,1.64830911e+00,4.01089042e-01,4.55536133e+02,2.18817012e+04
4.22430784e-01,2.41189957e-01,1.58264637e+00,4.30086941e-01,4.43454834e+02,2.41189961e+04
4.22432810e-01,2.25900218e-01,1.62690258e+00,4.10379171e-01,4.51638794e+02,2.25900215e+04
4.22434896e-01,2.20799536e-01,1.64227843e+00,4.03717607e-01,4.54434235e+02,2.20799531e+04
4.26403791e-01,2.81565070e-01,1.47416627e+00,4.79403168e-01,4.22716736e+02,2.81565059e+04
4.26405787e-01,2.53796279e-01,1.54681790e+00,4.45674837e-01,4.36753906e+02,2.53796289e+04
4.26407784e-01,2.32355118e-01,1.60798037e+00,4.18762207e-01,4.48164154e+02,2.32355117e+04
4.30375665e-01,3.11256379e-01,1.40044272e+00,5.14826357e-01,4.07434814e+02,3.11256387e+04
4.30377573e-01,3.07693899e-01,1.41078711e+00,5.11733115e-01,4.09320190e+02,3.07693887e+04
4.30379480e-01,2.91825384e-01,1.44879913e+00,4.92278516e-01,4.17376770e+02,2.91825371e+04
4.30381417e-01,2.68552959e-01,1.50770831e+00,4.63736504e-01,4.29299774e+02,2.68552949e+04
4.34350222e-01,3.13930869e-01,1.39515924e+00,5.18009305e-01,4.06383484e+02,3.13930879e+04
4.34352070e-01,3.14162999e-01,1.39688444e+00,5.18216252e-01,4.06955078e+02,3.14163008e+04
4.34353918e-01,3.08308750e-01,1.40829754e+00,5.11607051e-01,4.09056335e+02,3.08308750e+04
4.34355825e-01,3.01667958e-01,1.42453539e+00,5.04452646e-01,4.12184509e+02,3.01667969e+04
4.38325495e-01,3.13293576e-01,1.39753377e+00,5.17715335e-01,4.06777191e+02,3.13293574e+04
4.38327223e-01,3.14033270e-01,1.39781678e+00,5.19176483e-01,4.06765930e+02,3.14033262e+04
4.38329071e-01,3.12856436e-01,1.39679372e+00,5.16466320e-01,4.06768982e+02,3.12856445e+04
4.42301422e-01,3.10520321e-01,1.40362918e+00,5.14209151e-01,4.08123444e+02,3.10520312e+04
4.42303091e-01,3.12468946e-01,1.40086913e+00,5.17115176e-01,4.07447235e+02,3.12468945e+04
4.42304850e-01,3.12997311e-01,1.39838433e+00,5.17449617e-01,4.06936707e+02,3.12997324e+04
4.46277976e-01,3.07099879e-01,1.41146195e+00,5.10105729e-01,4.09772583e+02,3.07099883e+04
4.46279615e-01,3.09175521e-01,1.40810776e+00,5.13090193e-01,4.08983337e+02,3.09175508e+04
4.46281165e-01,3.10907245e-01,1.40294898e+00,5.14706850e-01,4.07982330e+02,3.10907246e+04
4.50255066e-01,3.04151714e-01,1.41833639e+00,5.06611645e-01,4.11197815e+02,3.04151699e+04
4.50256586e-01,3.05818319e-01,1.41570151e+00,5.09052038e-01,4.10569214e+02,3.05818320e+04
4.50258106e-01,3.07513326e-01,1.41070092e+00,5.10613441e-01,4.09623444e+02,3.07513340e+04
4.54232693e-01,3.01568806e-01,1.42440963e+00,5.03547788e-01,4.12450439e+02,3.01568809e+04
4.54234123e-01,3.03045183e-01,1.42204881e+00,5.05716741e-01,4.11887451e+02,3.03045195e+04
4.54235554e-01,3.04386199e-01,1.41798186e+00,5.06917179e-01,4.11129547e+02,3.04386191e+04
4.58210826e-01,2.99101561e-01,1.43024504e+00,5.00614464e-01,4.13649109e+02,2.99101562e+04
4.58212167e-01,3.00535142e-01,1.42784047e+00,5.02692282e-01,4.13085785e+02,3.00535137e+04
4.58213478e-01,3.01723719e-01,1.42423058e+00,5.03768325e-01,4.12414185e+02,3.01723730e+04
4.62189406e-01,2.96641439e-01,1.43609333e+00,4.97681409e-01,4.14845978e+02,2.96641445e+04
4.62190628e-01,2.98058122e-01,1.43360388e+00,4.99703854e-01,4.14273682e+02,2.98058125e+04
4.62191820e-01,2.99230456e-01,1.43011904e+00,5.00811994e-01,4.13620209e+02,2.99230469e+04
4.66168404e-01,2.94168174e-01,1.44200623e+00,4.94724929e-01,4.16051544e+02,2.94168184e+04
4.66169506e-01,2.95570791e-01,1.43943644e+00,4.96699482e-01,4.15470703e+02,2.95570781e+04
4.66170579e-01,2.96780139e-01,1.43593788e+00,4.97897655e-01,4.14807922e+02,2.96780137e+04
4.70147759e-01,2.91693002e-01,1.44796085e+00,4.91759688e-01,4.17260590e+02,2.91693008e+04
4.70148712e-01,2.93090671e-01,1.44529665e+00,4.93698567e-01,4.16668915e+02,2.93090684e+04
4.70149666e-01,2.94344097e-01,1.44175816e+00,4.94991452e-01,4.15992279e+02,2.94344102e+04
4.74127412e-01,2.89239109e-01,1.45389760e+00,4.88811553e-01,4.18461609e+02,2.89239121e+04
4.74128246e-01,2.90640891e-01,1.45112824e+00,4.90728766e-01,4.17856720e+02,2.90640879e+04
4.74129081e-01,2.91924745e-01,1.44757223e+00,4.92095828e-01,4.17171753e+02,2.91924746e+04
4.78107363e-01,2.86817759e-01,1.45979214e+00,4.85894889e-01,4.19649658e+02,2.86817754e+04
4.78108078e-01,2.88225055e-01,1.45692170e+00,4.87794697e-01,4.19032349e+02,2.88225059e+04
4.78108793e-01,2.89525449e-01,1.45337212e+00,4.89215046e-01,4.18344757e+02,2.89525449e+04
4.82087523e-01,2.84427345e-01,1.46564758e+00,4.83008355e-01,4.20825348e+02,2.84427344e+04
4.82088089e-01,2.85837084e-01,1.46269047e+00,4.84889328e-01,4.20198425e+02,2.85837070e+04
4.82088715e-01,2.87145913e-01,1.45915806e+00,4.86349195e-01,4.19511230e+02,2.87145918e+04
4.86067861e-01,2.82061070e-01,1.47148037e+00,4.80143756e-01,4.21992218e+02,2.82061074e+04
4.86068338e-01,2.83469558e-01,1.46845174e+00,4.82003599e-01,4.21358521e+02,2.83469570e+04
4.86068815e-01,2.84783632e-01,1.46493590e+00,4.83495176e-01,4.20672485e+02,2.84783633e+04
4.90048379e-01,2.79712319e-01,1.47730660e+00,4.77293134e-01,4.23153442e+02,2.79712324e+04
4.90048736e-01,2.81117082e-01,1.47421849e+00,4.79131132e-01,4.22515106e+02,2.81117090e+04
4.90049034e-01,2.82435268e-01,1.47071505e+00,4.80649829e-01,4.21830139e+02,2.82435254e+04
4.94028956e-01,2.77376294e-01,1.48313880e+00,4.74451065e-01,4.24311493e+02,2.77376309e+04
4.94029164e-01,2.78776556e-01,1.47999763e+00,4.76267904e-01,4.23669769e+02,2.78776562e+04
4.94029403e-01,2.80098647e-01,1.47650123e+00,4.77810681e-01,4.22985413e+02,2.80098633e+04
4.98009652e-01,2.75051177e-01,1.48898208e+00,4.71614867e-01,4.25467621e+02,2.75051191e+04
4.98009682e-01,2.76447684e-01,1.48578990e+00,4.73413706e-01,4.24822479e+02,2.76447695e+04
4.98009801e-01,2.77775198e-01,1.48229146e+00,4.74979609e-01,4.24137695e+02,2.77775195e+04
5.01990199e-01,2.75467724e-01,1.48807871e+00,4.72160369e-01,4.25285431e+02,2.75467715e+04
5.01990318e-01,2.74132431e-01,1.49159038e+00,4.70570773e-01,4.25972260e+02,2.74132441e+04
5.01990378e-01,2.72737354e-01,1.49483526e+00,4.68785286e-01,4.26621399e+02,2.72737344e+04
5.05970597e-01,2.73180366e-01,1.49385309e+00,4.69358206e-01,4.26426758e+02,2.73180371e+04
5.05970776e-01,2.71835208e-01,1.49738789e+00,4.67744589e-01,4.27116974e+02,2.71835215e+04
5.05971014e-01,2.70438343e-01,1.50069070e+00,4.65966552e-01,4.27771576e+02,2.70438340e+04
5.09950936e-01,2.70914942e-01,1.49960983e+00,4.66575712e-01,4.27560608e+02,2.70914941e+04
5.09951293e-01,2.69559354e-01,1.50317264e+00,4.64938819e-01,4.28254730e+02,2.69559355e+04
5.09951651e-01,2.68158138e-01,1.50653768e+00,4.63163853e-01,4.28915955e+02,2.68158125e+04
5.13931215e-01,2.68670559e-01,1.50535119e+00,4.63812172e-01,4.28687469e+02,2.68670566e+04
5.13931692e-01,2.67306238e-01,1.50894165e+00,4.62155730e-01,4.29384979e+02,2.67306250e+04
5.13932168e-01,2.65899897e-01,1.51236832e+00,4.60380852e-01,4.30053070e+02,2.65899883e+04
5.17911255e-01,2.66444594e-01,1.51108348e+00,4.61064488e-01,4.29808594e+02,2.66444590e+04
5.17911911e-01,2.65074432e-01,1.51469779e+00,4.59393352e-01,4.30508362e+02,2.65074434e+04
5.17912507e-01,2.63664275e-01,1.51817989e+00,4.57618594e-01,4.31182465e+02,2.63664277e+04
5.21891177e-01,2.64233738e-01,1.51681519e+00,4.58328694e-01,4.30925598e+02,2.64233750e+04
5.21891892e-01,2.62860775e-01,1.52044773e+00,4.56647456e-01,4.31626282e+02,2.62860762e+04
5.21892607e-01,2.61448801e-01,1.52397871e+00,4.54873890e-01,4.32305481e+02,2.61448809e+04
5.25870919e-01,2.62036622e-01,1.52255046e+00,4.55603421e-01,4.32039276e+02,2.62036621e+04
5.25871754e-01,2.60661930e-01,1.52620113e+00,4.53914434e-01,4.32740570e+02,2.60661934e+04
5.25872588e-01,2.59249985e-01,1.52977467e+00,4.52142835e-01,4.33424072e+02,2.59249980e+04
5.29850304e-01,2.59852707e-01,1.52829051e+00,4.52888072e-01,4.33149750e+02,2.59852695e+04
5.29851258e-01,2.58476049e-01,1.53196228e+00,4.51191634e-01,4.33852112e+02,2.58476055e+04
5.29852211e-01,2.57064581e-01,1.53557444e+00,4.49421227e-01,4.34539490e+02,2.57064590e+04
5.33829391e-01,2.57682651e-01,1.53403378e+00,4.50183570e-01,4.34256866e+02,2.57682637e+04
5.33830464e-01,2.56302774e-01,1.53773153e+00,4.48478401e-01,4.34961090e+02,2.56302773e+04
5.33831656e-01,2.54890978e-01,1.54138458e+00,4.46707070e-01,4.35653107e+02,2.54890977e+04
5.37808180e-01,2.55527139e-01,1.53977835e+00,4.47490811e-01,4.35360168e+02,2.55527148e+04
5.37809372e-01,2.54142731e-01,1.54350817e+00,4.45775688e-01,4.36067383e+02,2.54142734e+04
5.37810624e-01,2.52729326e-01,1.54720283e+00,4.44000602e-01,4.36764465e+02,2.52729316e+04
5.41786492e-01,2.53386796e-01,1.54552317e+00,4.44810778e-01,4.36459412e+02,2.53386797e+04
5.41787863e-01,2.51997024e-01,1.54928768e+00,4.43084687e-01,4.37170105e+02,2.51997031e+04
5.41789174e-01,2.50580937e-01,1.55302680e+00,4.41303700e-01,4.37873047e+02,2.50580938e+04
5.45764446e-01,2.51262426e-01,1.55126500e+00,4.42144364e-01,4.37554077e+02,2.51262422e+04
5.45765877e-01,2.49866933e-01,1.55506718e+00,4.40406859e-01,4.38268799e+02,2.49866934e+04
5.45767248e-01,2.48447552e-01,1.55885160e+00,4.38618392e-01,4.38977997e+02,2.48447559e+04
5.49741924e-01,2.49154687e-01,1.55700314e+00,4.39492851e-01,4.38643921e+02,2.49154688e+04
5.49743354e-01,2.47753531e-01,1.56084347e+00,4.37743962e-01,4.39362762e+02,2.47753535e+04
5.49744904e-01,2.46330664e-01,1.56467319e+00,4.35946792e-01,4.40078522e+02,2.46330664e+04
5.53718865e-01,2.47064695e-01,1.56273329e+00,4.36857313e-01,4.39728302e+02,2.47064688e+04
5.53720415e-01,2.45658383e-01,1.56661236e+00,4.35097575e-01,4.40451447e+02,2.45658379e+04
5.53721964e-01,2.44232103e-01,1.57048583e+00,4.33291316e-01,4.41173523e+02,2.44232109e+04
5.57695210e-01,2.44992018e-01,1.56845677e+00,4.34237450e-01,4.40807434e+02,2.44992012e+04
5.57696879e-01,2.43581817e-01,1.57237232e+00,4.32468325e-01,4.41534515e+02,2.43581816e+04
5.57698548e-01,2.42152750e-01,1.57628703e+00,4.30653155e-01,4.42262604e+02,2.42152754e+04
5.61670959e-01,2.42936447e-01,1.57417452e+00,4.31633234e-01,4.41881470e+02,2.42936445e+04
5.61672747e-01,2.41523802e-01,1.57812190e+00,4.29855973e-01,4.42611847e+02,2.41523809e+04
5.61674476e-01,2.40092859e-01,1.58207524e+00,4.28032726e-01,4.43345490e+02,2.40092852e+04
5.65644205e-01,2.42304727e-01,1.57602406e+00,4.30838048e-01,4.42232605e+02,2.42304727e+04
5.65646112e-01,2.40897074e-01,1.57988787e+00,4.29043353e-01,4.42950745e+02,2.40897070e+04
5.65647900e-01,2.39483356e-01,1.58386493e+00,4.27259773e-01,4.43684021e+02,2.39483359e+04
5.65649748e-01,2.38051400e-01,1.58785367e+00,4.25428987e-01,4.44422791e+02,2.38051406e+04
5.69618642e-01,2.40280837e-01,1.58170080e+00,4.28263575e-01,4.43294525e+02,2.40280840e+04
5.69620550e-01,2.38873556e-01,1.58559787e+00,4.26467359e-01,4.44015594e+02,2.38873555e+04
5.69622457e-01,2.37459391e-01,1.58960342e+00,4.24678117e-01,4.44751678e+02,2.37459395e+04
5.69624305e-01,2.36027166e-01,1.59362507e+00,4.22840387e-01,4.45495087e+02,2.36027168e+04
5.73592246e-01,2.38272622e-01,1.58737481e+00,4.25703198e-01,4.44351929e+02,2.38272617e+04
5.73594272e-01,2.36865312e-01,1.59130621e+00,4.23904777e-01,4.45076172e+02,2.36865312e+04
5.73596179e-01,2.35450685e-01,1.59534001e+00,4.22109365e-01,4.45815063e+02,2.35450684e+04
5.77565134e-01,2.36281052e-01,1.59304225e+00,4.23158169e-01,4.45404327e+02,2.36281055e+04
5.77567160e-01,2.34872714e-01,1.59701145e+00,4.21356082e-01,4.46132324e+02,2.34872715e+04
5.77569187e-01,2.33457044e-01,1.60107541e+00,4.19553250e-01,4.46874664e+02,2.33457051e+04
5.81537247e-01,2.34305963e-01,1.59870493e+00,4.20628488e-01,4.46451874e+02,2.34305957e+04
5.81539333e-01,2.32895762e-01,1.60271335e+00,4.18821216e-01,4.47184082e+02,2.32895762e+04
5.81541359e-01,2.31477633e-01,1.60681283e+00,4.17009264e-01,4.47930847e+02,2.31477637e+04
5.85508525e-01,2.32346550e-01,1.60436392e+00,4.18113083e-01,4.47494934e+02,2.32346543e+04
5.85510552e-01,2.30933905e-01,1.60841298e+00,4.16299492e-01,4.48231628e+02,2.30933906e+04
5.85512698e-01,2.29512930e-01,1.61254907e+00,4.14477557e-01,4.48983093e+02,2.29512930e+04
5.89478910e-01,2.30402246e-01,1.61002028e+00,4.15611267e-01,4.48533691e+02,2.30402246e+04
5.89480937e-01,2.28986859e-01,1.61411154e+00,4.13790703e-01,4.49275238e+02,2.28986855e+04
5.89483082e-01,2.27562442e-01,1.61828709e+00,4.11957949e-01,4.50032074e+02,2.27562441e+04
5.93448281e-01,2.28472009e-01,1.61567712e+00,4.13121641e-01,4.49568756e+02,2.28472012e+04
5.93450487e-01,2.27053881e-01,1.61981046e+00,4.11293715e-01,4.50315216e+02,2.27053887e+04
5.93452632e-01,2.25626081e-01,1.62402546e+00,4.09450084e-01,4.51077332e+02,2.25626074e+04
5.97416759e-01,2.26555064e-01,1.62133706e+00,4.10643369e-01,4.50600647e+02,2.26555059e+04
5.97418904e-01,2.25134254e-01,1.62551236e+00,4.08807963e-01,4.51352020e+02,2.25134258e+04
5.97421110e-01,2.23703355e-01,1.62976658e+00,4.06953633e-01,4.52119476e+02,2.23703359e+04
6.01384223e-01,2.24650681e-01,1.62700176e+00,4.08175677e-01,4.51629578e+02,2.24650684e+04
6.01386368e-01,2.23227859e-01,1.63121688e+00,4.06333059e-01,4.52385651e+02,2.23227852e+04
6.01388574e-01,2.21794426e-01,1.63550889e+00,4.04468656e-01,4.53158142e+02,2.21794434e+04
6.05350733e-01,2.22759575e-01,1.63266873e+00,4.05719101e-01,4.52655273e+02,2.22759570e+04
6.05352819e-01,2.21334666e-01,1.63692403e+00,4.03869301e-01,4.53416016e+02,2.21334668e+04
6.05354965e-01,2.19899610e-01,1.64125168e+00,4.01995808e-01,4.54193207e+02,2.19899609e+04
6.09313965e-01,2.22295552e-01,1.63410962e+00,4.05110538e-01,4.52922394e+02,2.22295547e+04
6.09316051e-01,2.20881715e-01,1.63833845e+00,4.03274059e-01,4.53677643e+02,2.20881719e+04
6.09318078e-01,2.19455287e-01,1.64263213e+00,4.01417166e-01,4.54442932e+02,2.19455293e+04
6.09320223e-01,2.18018904e-01,1.64699483e+00,3.99535090e-01,4.55224731e+02,2.18018906e+04
6.13278210e-01,2.20434397e-01,1.63973761e+00,4.02685076e-01,4.53936707e+02,2.20434395e+04
6.13280237e-01,2.19018266e-01,1.64400637e+00,4.00841773e-01,4.54696045e+02,2.19018262e+04
6.13282323e-01,2.17590436e-01,1.64833879e+00,3.98978025e-01,4.55465973e+02,2.17590430e+04
6.17241383e-01,2.18588129e-01,1.64536250e+00,4.00273412e-01,4.54946686e+02,2.18588125e+04
6.17243350e-01,2.17170000e-01,1.64967120e+00,3.98423672e-01,4.55710175e+02,2.17170000e+04
6.17245257e-01,2.15741232e-01,1.65403950e+00,3.96552920e-01,4.56484375e+02,2.15741230e+04
6.21203244e-01,2.16757193e-01,1.65098131e+00,3.97876114e-01,4.55951843e+02,2.16757188e+04
6.21205151e-01,2.15337798e-01,1.65532780e+00,3.96020472e-01,4.56719269e+02,2.15337793e+04
6.21207058e-01,2.13907972e-01,1.65973449e+00,3.94142866e-01,4.57498108e+02,2.13907969e+04
6.25163853e-01,2.14941815e-01,1.65659475e+00,3.95493597e-01,4.56952454e+02,2.14941816e+04
6.25165761e-01,2.13521719e-01,1.66097724e+00,3.93632621e-01,4.57723480e+02,2.13521719e+04
6.25167608e-01,2.12091401e-01,1.66541958e+00,3.91748518e-01,4.58506561e+02,2.12091406e+04
6.29123390e-01,2.13142067e-01,1.66220152e+00,3.93126011e-01,4.57948242e+02,2.13142070e+04
6.29125059e-01,2.11721703e-01,1.66661966e+00,3.91260117e-01,4.58722870e+02,2.11721699e+04
6.29126847e-01,2.10290983e-01,1.67109752e+00,3.89369518e-01,4.59510193e+02,2.10290977e+04
6.33081496e-01,2.11357534e-01,1.66780210e+00,3.90772760e-01,4.58939301e+02,2.11357539e+04
6.33083045e-01,2.09937230e-01,1.67225480e+00,3.88902366e-01,4.59717377e+02,2.09937227e+04
6.33084714e-01,2.08506152e-01,1.67676854e+00,3.87005180e-01,4.60509064e+02,2.08506152e+04
6.37038171e-01,2.09587753e-01,1.67339885e+00,3.88433576e-01,4.59926086e+02,2.09587754e+04
6.37039721e-01,2.08167523e-01,1.67788577e+00,3.86558175e-01,4.60707703e+02,2.08167520e+04
6.37041152e-01,2.06736147e-01,1.68243456e+00,3.84654403e-01,4.61503540e+02,2.06736152e+04
6.40992165e-01,2.09242523e-01,1.67454708e+00,3.87974560e-01,4.60134430e+02,2.09242520e+04
6.40993536e-01,2.07832113e-01,1.67899251e+00,3.86107534e-01,4.60908752e+02,2.07832109e+04
6.40994847e-01,2.06411615e-01,1.68351507e+00,3.84226590e-01,4.61694183e+02,2.06411621e+04
6.44946218e-01,2.07501292e-01,1.68010032e+00,3.85665387e-01,4.61109772e+02,2.07501289e+04
6.44947410e-01,2.06090510e-01,1.68458307e+00,3.83794248e-01,4.61887512e+02,2.06090508e+04
6.44948602e-01,2.04669282e-01,1.68914330e+00,3.81907046e-01,4.62677124e+02,2.04669277e+04
6.48898900e-01,2.05773190e-01,1.68565404e+00,3.83368760e-01,4.62081421e+02,2.05773184e+04
6.48899853e-01,2.04361305e-01,1.69017601e+00,3.81492406e-01,4.62862854e+02,2.04361309e+04
6.48900867e-01,2.02938899e-01,1.69477499e+00,3.79597992e-01,4.63656921e+02,2.02938906e+04
6.52849972e-01,2.04058126e-01,1.69120705e+00,3.81083667e-01,4.63049683e+02,2.04058125e+04
6.52850807e-01,2.02644899e-01,1.69576943e+00,3.79201204e-01,4.63835327e+02,2.02644902e+04
6.52851522e-01,2.01220766e-01,1.70041037e+00,3.77299041e-01,4.64634338e+02,2.01220762e+04
6.56799495e-01,2.02357858e-01,1.69675422e+00,3.78813893e-01,4.64012878e+02,2.02357852e+04
6.56800151e-01,2.00942814e-01,1.70135891e+00,3.76924902e-01,4.64802856e+02,2.00942812e+04
6.56800687e-01,1.99516997e-01,1.70604050e+00,3.75014484e-01,4.65606781e+02,1.99516992e+04
6.60747528e-01,2.00668216e-01,1.70230591e+00,3.76550764e-01,4.64974518e+02,2.00668223e+04
6.60747886e-01,1.99251384e-01,1.70695269e+00,3.74654740e-01,4.65768982e+02,1.99251387e+04
6.60748303e-01,1.97823569e-01,1.71167850e+00,3.72736126e-01,4.66578278e+02,1.97823574e+04
6.64693773e-01,2.00331002e-01,1.70347548e+00,3.76104176e-01,4.65178833e+02,2.00330996e+04
6.64693892e-01,1.98921293e-01,1.70810080e+00,3.74212414e-01,4.65971191e+02,1.98921289e+04
6.64694011e-01,1.97501287e-01,1.71279776e+00,3.72307658e-01,4.66771210e+02,1.97501289e+04
6.64694130e-01,1.96071312e-01,1.71756613e+00,3.70378762e-01,4.67585938e+02,1.96071309e+04
6.68650806e-01,1.98852688e-01,1.70837677e+00,3.74116629e-01,4.66025757e+02,1.98852695e+04
6.68650806e-01,1.96030200e-01,1.71773601e+00,3.70320857e-01,4.67619751e+02,1.96030195e+04
