stage,L_c,M_K,n_axis,robust,hard_gate,single_peak,x_F,x_E,xF_minus_xE,theta_max_deg,min_mu_minus_theta_deg,min_sin_angle_interior,flip_interior,crossings
fine,39.05,3.06,600,False,True,True,94.14812289560943,39.4746047142746,54.673518181334835,16.700568161965094,0.8869645563209027,0.061313853160488534,0,0
fine,39.05,3.08,600,False,True,True,94.14812291020564,39.4746047142746,54.673518195931045,16.74840352053771,0.873131663812834,0.06146890653332187,0,0
fine,39.05,3.1,600,False,True,True,94.14812292502043,39.4746047142746,54.67351821074583,16.794564550160562,0.8565367726935685,0.061610059514951146,0,0
fine,39.1,2.5,600,False,True,True,94.15852788769882,39.5246047142746,54.63392317342422,15.89035937863317,0.9134219757404316,0.05832230379409541,0,0
fine,39.1,2.52,600,False,True,True,94.15852790157834,39.5246047142746,54.633923187303736,15.895412126389218,0.9258978758077373,0.05847792416201511,0,0
fine,39.1,2.54,600,False,True,True,94.15852791566455,39.5246047142746,54.63392320138995,15.905702716531623,0.9355313134663312,0.05849637397738279,0,0
fine,39.1,2.56,600,False,True,True,94.1585279299597,39.5246047142746,54.6339232156851,15.9144175460835,0.9459279529392032,0.058649582182891624,0,0
fine,39.1,2.58,600,False,True,True,94.15852794446744,39.5246047142746,54.633923230192835,15.921620443656,0.9571312345282708,0.0588104324732685,0,0
fine,39.1,2.6,600,False,True,True,94.1585279591907,39.5246047142746,54.633923244916105,15.936140951561649,0.9689378326773405,0.05882877547680362,0,0
fine,39.1,2.62,600,False,True,True,94.15852797413154,39.5246047142746,54.63392325985694,15.954254328171345,0.9767180377339695,0.0589932101130588,0,0
fine,39.1,2.64,600,False,True,True,94.15852798929541,39.5246047142746,54.633923275020805,15.97077597788349,0.9837144337834807,0.059015608400489514,0,0
fine,39.1,2.66,600,False,True,True,94.15852800468292,39.5246047142746,54.63392329040832,15.985791896065882,0.9913196772067637,0.05918380001019078,0,0
fine,39.1,2.68,600,False,True,True,94.15852802029902,39.5246047142746,54.633923306024414,16.007219202336465,0.9995464023903851,0.05921046248690586,0,0
fine,39.1,2.7,600,True,True,True,94.15852803614574,39.5246047142746,54.63392332187114,16.033041357695723,1.0032465401536836,0.059382265376553306,0,0
fine,39.1,2.72,600,True,True,True,94.15852805222828,39.5246047142746,54.633923337953675,16.057286814885956,1.0062545189425343,0.05941346144399432,0,0
fine,39.1,2.74,600,True,True,True,94.15852806854843,39.5246047142746,54.63392335427383,16.0800342576821,1.0099272708769662,0.05958803526611393,0,0
fine,39.1,2.76,600,True,True,True,94.15852808511104,39.5246047142746,54.63392337083644,16.105186722779933,1.0140565952352192,0.059624262578907385,0,0
fine,39.1,2.78,600,True,True,True,94.1585281019184,39.5246047142746,54.633923387643804,16.138363380231947,1.011948756408636,0.059767137041992345,0,0
fine,39.1,2.8,600,True,True,True,94.1585281189745,39.5246047142746,54.6339234046999,16.16996056993774,1.0104421499874296,0.05984285370180751,0,0
fine,39.1,2.82,600,True,True,True,94.15852813628373,39.5246047142746,54.63392342200913,16.200049816772108,1.009734797281819,0.059923233790732125,0,0
fine,39.1,2.84,600,True,True,True,94.15852815384912,39.5246047142746,54.63392343957452,16.228701971186673,1.0081477620043948,0.06007023902815719,0,0
fine,39.1,2.86,600,True,True,True,94.15852817167489,39.5246047142746,54.633923457400286,16.2666440132081,1.001489922259403,0.060158407042988006,0,0
fine,39.1,2.88,600,False,True,True,94.15852818976522,39.5246047142746,54.63392347549062,16.305236992109645,0.9954131376940871,0.06030653353812068,0,0
fine,39.1,2.9,600,False,True,True,94.15852820812376,39.5246047142746,54.63392349384915,16.34232556849658,0.9901139749391545,0.06036385540043619,0,0
fine,39.1,2.92,600,False,True,True,94.15852822675387,39.5246047142746,54.63392351247927,16.377973174566904,0.9839621673074982,0.06053101893392463,0,0
fine,39.1,2.94,600,False,True,True,94.15852824566123,39.5246047142746,54.63392353138663,16.41483559769834,0.9725497279920146,0.060616266066650645,0,0
fine,39.1,2.96,600,False,True,True,94.15852826484877,39.5246047142746,54.63392355057417,16.459986992900664,0.961777765710901,0.06079236224530553,0,0
fine,39.1,2.98,600,False,True,True,94.15852828432155,39.5246047142746,54.633923570046946,16.503655472251666,0.9519123080682764,0.060878607373254755,0,0
fine,39.1,3.0,600,False,True,True,94.15852830408397,39.5246047142746,54.63392358980937,16.545895383770766,0.9425335312592205,0.06098660532925835,0,0
fine,39.1,3.02,600,False,True,True,94.15852832413975,39.5246047142746,54.63392360986515,16.58647667891177,0.9269148440408702,0.06115102480238052,0,0
fine,39.1,3.04,600,False,True,True,94.15852834449474,39.5246047142746,54.63392363022014,16.63212561483802,0.91163091623368,0.06126677856387914,0,0
fine,39.1,3.06,600,False,True,True,94.15852836515238,39.5246047142746,54.633923650877776,16.68185785912411,0.8968602088385339,0.06141996114066371,0,0
fine,39.1,3.08,600,False,True,True,94.15852838611771,39.5246047142746,54.63392367184311,16.729914421576172,0.8828723744330905,0.061510202319906435,0,0
fine,39.1,3.1,600,False,True,True,94.15852840739599,39.5246047142746,54.63392369312139,16.77655111735995,0.8673607585673582,0.061637096643281514,0,0
fine,39.15,2.5,600,False,True,True,94.1689372758805,39.5746047142746,54.594332561605896,15.873687308505433,0.9209264887380465,0.05848589324193735,0,0
fine,39.15,2.52,600,False,True,True,94.16893729518131,39.5746047142746,54.59433258090671,15.876423707361994,0.9346543456472272,0.05849652700454381,0,0
fine,39.15,2.54,600,False,True,True,94.1689373147683,39.5746047142746,54.5943326004937,15.887354525490423,0.9439885858444973,0.05865413183359418,0,0
fine,39.15,2.56,600,False,True,True,94.16893733464418,39.5746047142746,54.594332620369585,15.896662434787773,0.9542539697335742,0.05866871456902619,0,0
fine,39.15,2.58,600,False,True,True,94.16893735481423,39.5746047142746,54.59433264053963,15.904440376538123,0.9651745516771469,0.05882978889150654,0,0
fine,39.15,2.6,600,False,True,True,94.16893737528262,39.5746047142746,54.594332661008025,15.916757471264964,0.9767123592045058,0.058848348141334716,0,0
fine,39.15,2.62,600,False,True,True,94.16893739605321,39.5746047142746,54.59433268177861,15.935492548651744,0.9856566550372444,0.05901305251160296,0,0
fine,39.15,2.64,600,False,True,True,94.1689374171304,39.5746047142746,54.594332702855795,15.952621245454026,0.9923475821365015,0.05903579704189889,0,0
fine,39.15,2.66,600,False,True,True,94.16893743851922,39.5746047142746,54.59433272424462,15.968229674504693,0.9996622242082509,0.059203959304541975,0,0
fine,39.15,2.68,600,True,True,True,94.16893746022345,39.5746047142746,54.59433274594885,15.987614526994292,1.007760854285059,0.059231054202635455,0,0
fine,39.15,2.7,600,True,True,True,94.1689374822479,39.5746047142746,54.5943327679733,16.014045537576894,1.0125122159470588,0.05940211815794573,0,0
fine,39.15,2.72,600,True,True,True,94.16893750459728,39.5746047142746,54.59433279032268,16.03887152113162,1.0152918741506105,0.05943452864933054,0,0
fine,39.15,2.74,600,True,True,True,94.16893752727597,39.5746047142746,54.59433281300137,16.062044101945784,1.0186598863672072,0.059608385732193736,0,0
fine,39.15,2.76,600,True,True,True,94.16893755028997,39.5746047142746,54.59433283601537,16.08511866621247,1.0225786197172124,0.05964637446317521,0,0
fine,39.15,2.78,600,True,True,True,94.16893757364298,39.5746047142746,54.59433285936838,16.11889272201351,1.0214940914514028,0.059823046690152974,0,0
fine,39.15,2.8,600,True,True,True,94.16893759734111,39.5746047142746,54.594332883066514,16.151076600258595,1.019737520089219,0.0598668426465229,0,0
fine,39.15,2.82,600,True,True,True,94.16893762138837,39.5746047142746,54.59433290711377,16.181741143772605,1.0188129070493148,0.06004627259002437,0,0
fine,39.15,2.84,600,True,True,True,94.16893764579086,39.5746047142746,54.59433293151626,16.21089644752816,1.0183629909921728,0.060096223266901325,0,0
fine,39.15,2.86,600,True,True,True,94.16893767055355,39.5746047142746,54.59433295627895,16.246887319528874,1.011359462945782,0.06025556969449663,0,0
fine,39.15,2.88,600,True,True,True,94.16893769568189,39.5746047142746,54.59433298140729,16.286048998765757,1.0049642977112079,0.060334747931931505,0,0
fine,39.15,2.9,600,False,True,True,94.16893772118136,39.5746047142746,54.594333006906766,16.3236975267152,0.9995012233808387,0.060427300813511255,0,0
fine,39.15,2.92,600,False,True,True,94.1689377470575,39.5746047142746,54.5943330327829,16.3598203553705,0.9944756197176733,0.060574783585052826,0,0
fine,39.15,2.94,600,False,True,True,94.16893777331637,39.5746047142746,54.59433305904177,16.39500278111445,0.982710497395916,0.06068212108634216,0,0
fine,39.15,2.96,600,False,True,True,94.16893779996381,39.5746047142746,54.594333085689215,16.440695701905575,0.9717786181632869,0.060830413719083404,0,0
fine,39.15,2.98,600,False,True,True,94.16893782700498,39.5746047142746,54.59433311273038,16.484899382711465,0.9615790907709321,0.06090304896108085,0,0
fine,39.15,3.0,600,False,True,True,94.16893785444705,39.5746047142746,54.59433314017245,16.52737877178841,0.9518800139484676,0.06109065322308278,0,0
fine,39.15,3.02,600,False,True,True,94.16893788229537,39.5746047142746,54.59433316802077,16.56844665424078,0.937527709329316,0.06117602963787124,0,0
fine,39.15,3.04,600,False,True,True,94.1689379105574,39.5746047142746,54.594333196282804,16.612948772957022,0.9218897591208458,0.061292994408106934,0,0
fine,39.15,3.06,600,False,True,True,94.16893793923825,39.5746047142746,54.59433322496365,16.66293576085912,0.906778716090321,0.061447293668320885,0,0
fine,39.15,3.08,600,False,True,True,94.16893796834482,39.5746047142746,54.59433325407022,16.71143839434413,0.8926357034059944,0.06158455402099165,0,0
fine,39.15,3.1,600,False,True,True,94.16893799788414,39.5746047142746,54.594333283609544,16.75857001439713,0.8782060372029912,0.06174713466357976,0,0
fine,39.2,2.5,600,False,True,True,94.17935052105909,39.624604714274604,54.55474580678449,15.856992572148828,0.9284905583591685,0.05850431373673945,0,0
fine,39.2,2.52,600,False,True,True,94.17935054716988,39.624604714274604,54.55474583289527,15.857391937335786,0.9425714359198587,0.058515255573874284,0,0
fine,39.2,2.54,600,False,True,True,94.179350573666,39.624604714274604,54.554745859391396,15.868950437843813,0.9526470687386157,0.05867303526317073,0,0
fine,39.2,2.56,600,False,True,True,94.17935060055248,39.624604714274604,54.55474588627788,15.87887026790501,0.9626132640323686,0.05883178450932922,0,0
fine,39.2,2.58,600,False,True,True,94.17935062783422,39.624604714274604,54.55474591355962,15.887244486445967,0.9732497316889808,0.05884916012151089,0,0
fine,39.2,2.6,600,False,True,True,94.17935065551812,39.624604714274604,54.55474594124352,15.897370291797879,0.9845170114230934,0.0590108779981725,0,0
fine,39.2,2.62,600,False,True,True,94.17935068360897,39.624604714274604,54.55474596933437,15.916724832119572,0.9946283799123302,0.0590325097909283,0,0
fine,39.2,2.64,600,True,True,True,94.17935071211274,39.624604714274604,54.55474599783813,15.934459028759532,1.0010121330747976,0.059197489482588544,0,0
fine,39.2,2.66,600,True,True,True,94.17935074103579,39.624604714274604,54.55474602676119,15.950658857287358,1.0081528801118922,0.059223239867985375,0,0
fine,39.2,2.68,600,True,True,True,94.17935077038376,39.624604714274604,54.55474605610916,15.967832662325716,1.0160036428388275,0.05939194717042871,0,0
fine,39.2,2.7,600,True,True,True,94.1793508001628,39.624604714274604,54.55474608588819,15.994770583952464,1.0219005834659503,0.059421878686648284,0,0
fine,39.2,2.72,600,True,True,True,94.17935083037965,39.624604714274604,54.55474611610504,16.020080939732352,1.0243595507505452,0.05959445163220117,0,0
fine,39.2,2.74,600,True,True,True,94.17935086104043,39.624604714274604,54.55474614676583,16.043843483554276,1.0274213139663775,0.05962870689472088,0,0
fine,39.2,2.76,600,True,True,True,94.17935089215234,39.624604714274604,54.55474617787774,16.066135607747814,1.0310481468638673,0.05970526925502417,0,0
fine,39.2,2.78,600,True,True,True,94.17935092372056,39.624604714274604,54.55474620944596,16.099433725298873,1.0310688412431024,0.05984381635318136,0,0
fine,39.2,2.8,600,True,True,True,94.17935095575275,39.624604714274604,54.55474624147815,16.132201240294926,1.0291601467622002,0.059927475206279356,0,0
fine,39.2,2.82,600,True,True,True,94.1793509882566,39.624604714274604,54.554746273982,16.16323810024394,1.0279175858907676,0.060067617526276575,0,0
fine,39.2,2.84,600,True,True,True,94.17935102123744,39.624604714274604,54.554746306962834,16.19279402691781,1.0272160938104058,0.060118851928298724,0,0
fine,39.2,2.86,600,True,True,True,94.17935105470383,39.624604714274604,54.554746340429226,16.22715225988324,1.0212561314065742,0.060300278351221454,0,0
fine,39.2,2.88,600,True,True,True,94.17935108866253,39.624604714274604,54.554746374387925,16.26688032521324,1.0147044742227773,0.06035791636175719,0,0
fine,39.2,2.9,600,True,True,True,94.17935112312036,39.624604714274604,54.55474640884575,16.304926981392097,1.0089144481468375,0.06052753094413257,0,0
fine,39.2,2.92,600,True,True,True,94.17935115808596,39.624604714274604,54.55474644381136,16.34140954646042,1.0036484668484558,0.06060636420035807,0,0
fine,39.2,2.94,600,False,True,True,94.17935119356649,39.624604714274604,54.554746479291886,16.37647592846193,0.9928963346704119,0.06078463186890876,0,0
fine,39.2,2.96,600,False,True,True,94.17935122957009,39.624604714274604,54.554746515295484,16.421400188533884,0.9818047614268661,0.060864570662141196,0,0
fine,39.2,2.98,600,False,True,True,94.17935126610412,39.624604714274604,54.55474655182952,16.46585410746653,0.9712706888282672,0.06097239252100526,0,0
fine,39.2,3.0,600,False,True,True,94.17935130317754,39.624604714274604,54.55474658890294,16.50884951359957,0.9612709865156387,0.061132753328644304,0,0
fine,39.2,3.02,600,False,True,True,94.17935134079788,39.624604714274604,54.554746626523276,16.550439550320913,0.9481646698043966,0.06124812060831326,0,0
fine,39.2,3.04,600,False,True,True,94.17935137897464,39.624604714274604,54.55474666470004,16.593578975488718,0.9321719843441172,0.061395845843123714,0,0
fine,39.2,3.06,600,False,True,True,94.17935141771588,39.624604714274604,54.554746703441275,16.643998559239627,0.9168622870240649,0.06148505995731004,0,0
fine,39.2,3.08,600,False,True,True,94.17935145702947,39.624604714274604,54.554746742754865,16.692997247862433,0.9024210639809958,0.06161125548915635,0,0
fine,39.2,3.1,600,False,True,True,94.17935149692646,39.624604714274604,54.554746782651854,16.740620845851403,0.8884435662101653,0.06177499177873464,0,0
fine,39.25,2.5,600,False,True,True,94.48055368456833,39.6746047142746,54.805948970293734,15.840275845752952,0.9362157571581281,0.058522735328557264,0,0
fine,39.25,2.52,600,False,True,True,94.4805536864154,39.6746047142746,54.805948972140804,15.839925957112657,0.9500341718745596,0.05867771414294198,0,0
fine,39.25,2.54,600,False,True,True,94.48055368828953,39.6746047142746,54.80594897401493,15.850533891371422,0.9613408121756712,0.05869171580501825,0,0
fine,39.25,2.56,600,False,True,True,94.48055369019166,39.6746047142746,54.805948975917055,15.861064245698955,0.9710060455467346,0.05884987171768525,0,0
fine,39.25,2.58,600,False,True,True,94.48055369212082,39.6746047142746,54.80594897784622,15.870033478063709,0.9813561600089689,0.05886775441402837,0,0
fine,39.25,2.6,600,False,True,True,94.48055369407946,39.6746047142746,54.80594897980486,15.877980030818023,0.992351636346626,0.05902940218890693,0,0
fine,39.25,2.62,600,True,True,True,94.48055369606676,39.6746047142746,54.80594898179216,15.897952603544594,1.0036323698076528,0.059051248865986714,0,0
fine,39.25,2.64,600,True,True,True,94.4805536980829,39.6746047142746,54.8059489838083,15.916290326758368,1.0097474943068019,0.05921657138347354,0,0
fine,39.25,2.66,600,True,True,True,94.48055370012898,39.6746047142746,54.80594898585438,15.933060100186069,1.0167131638699687,0.05924253614209757,0,0
fine,39.25,2.68,600,True,True,True,94.48055370220541,39.6746047142746,54.80594898793081,15.948268267502279,1.0242757826340576,0.059411512452131096,0,0
fine,39.25,2.7,600,True,True,True,94.4805537043122,39.6746047142746,54.8059489900376,15.975381615027759,1.0313198909042132,0.059441733302002524,0,0
fine,39.25,2.72,600,True,True,True,94.48055370644927,39.6746047142746,54.80594899217467,16.0012926979579,1.033456735413204,0.059614469039258836,0,0
fine,39.25,2.74,600,True,True,True,94.4805537086184,39.6746047142746,54.8059489943438,16.025643350445474,1.0362109330763118,0.05964901004413003,0,0
fine,39.25,2.76,600,True,True,True,94.48055371081982,39.6746047142746,54.80594899654522,16.048510307933004,1.0396663281669967,0.059825777271873874,0,0
fine,39.25,2.78,600,True,True,True,94.4805537130532,39.6746047142746,54.8059489987786,16.079783137794152,1.0407631741036276,0.05986471478610761,0,0
fine,39.25,2.8,600,True,True,True,94.48055371531932,39.6746047142746,54.805949001044716,16.112960470835166,1.0386109357956053,0.06004546281051415,0,0
fine,39.25,2.82,600,True,True,True,94.48055371761885,39.6746047142746,54.805949003344246,16.14457564776561,1.037050081203458,0.06008899432109445,0,0
fine,39.25,2.84,600,True,True,True,94.48055371995252,39.6746047142746,54.805949005677924,16.174699059067514,1.0360438898117492,0.060258227417188774,0,0
fine,39.25,2.86,600,True,True,True,94.4805537223201,39.6746047142746,54.805949008045495,16.207390442551148,1.0311805117813706,0.06032217540546205,0,0
fine,39.25,2.88,600,True,True,True,94.48055372472267,39.6746047142746,54.80594901044807,16.247460294535,1.024471261893225,0.06042348002281203,0,0
fine,39.25,2.9,600,True,True,True,94.48055372716063,39.6746047142746,54.805949012886025,16.285981408691352,1.0183538306838833,0.06056446763698115,0,0
fine,39.25,2.92,600,True,True,True,94.48055372963461,39.6746047142746,54.80594901536001,16.323015619507917,1.0127732969764234,0.060674246631526416,0,0
fine,39.25,2.94,600,True,True,True,94.48055373214505,39.6746047142746,54.805949017870454,16.358623891501974,1.0032841377731845,0.06081617477796607,0,0
fine,39.25,2.96,600,False,True,True,94.48055373469242,39.6746047142746,54.80594902041782,16.401837303445678,0.9918554373461177,0.060888793478268706,0,0
fine,39.25,2.98,600,False,True,True,94.48055373727722,39.6746047142746,54.80594902300262,16.44682423565705,0.9809862003560067,0.061077574170748966,0,0
fine,39.25,3.0,600,False,True,True,94.48055373990063,39.6746047142746,54.80594902562603,16.490346284652944,0.9708332185565082,0.06115752082762886,0,0
fine,39.25,3.02,600,False,True,True,94.48055374256282,39.6746047142746,54.80594902828822,16.532455851095015,0.9588250127933152,0.06127405342898023,0,0
fine,39.25,3.04,600,False,True,True,94.48055374526356,39.6746047142746,54.80594903098896,16.57418306737506,0.9424770865361277,0.06142768687873388,0,0
fine,39.25,3.06,600,False,True,True,94.48055374800516,39.6746047142746,54.80594903373056,16.62509934815063,0.9270065428367739,0.06156101226920968,0,0
fine,39.25,3.08,600,False,True,True,94.48055375078712,39.6746047142746,54.80594903651252,16.674591451408656,0.9122286127610881,0.06172274730126296,0,0
fine,39.25,3.1,600,False,True,True,94.4805537536098,39.6746047142746,54.8059490393352,16.722684675595637,0.8979277430977072,0.061806032046799984,0,0
fine,39.3,2.5,600,False,True,True,94.49107402774209,39.7246047142746,54.76646931346749,15.823537821566111,0.9439749769579285,0.058540276056836114,0,0
fine,39.3,2.52,600,False,True,True,94.49107403110374,39.7246047142746,54.76646931682914,15.823766383033782,0.9575294056216451,0.05869532337923751,0,0
fine,39.3,2.54,600,False,True,True,94.49107403451434,39.7246047142746,54.76646932023974,15.832105031059246,0.970069869305843,0.05870953296188639,0,0
fine,39.3,2.56,600,False,True,True,94.49107403797493,39.7246047142746,54.76646932370033,15.843244484132217,0.9794319500007571,0.05886795737471757,0,0
fine,39.3,2.58,600,False,True,True,94.49107404148683,39.7246047142746,54.76646932721223,15.852807422149532,0.9894946268947434,0.0590281669991893,0,0
fine,39.3,2.6,600,True,True,True,94.49107404504942,39.7246047142746,54.76646933077482,15.860884061633227,1.0003376510394275,0.05904797233532387,0,0
fine,39.3,2.62,600,True,True,True,94.49107404866494,39.7246047142746,54.766469334390344,15.878895061724368,1.0118776689589408,0.05921171452805882,0,0
fine,39.3,2.64,600,True,True,True,94.491074052333,39.7246047142746,54.76646933805841,15.897783172933176,1.018642729517173,0.05923556000644104,0,0
fine,39.3,2.66,600,True,True,True,94.49107405605498,39.7246047142746,54.766469341780386,15.91508126504931,1.0253036632498895,0.059403012606039175,0,0
fine,39.3,2.68,600,True,True,True,94.4910740598321,39.7246047142746,54.7664693455575,15.93087342371754,1.032576316274597,0.0594310233772353,0,0
fine,39.3,2.7,600,True,True,True,94.49107406366336,39.7246047142746,54.766469349388764,15.955997614149933,1.0404208953557277,0.05960224232127593,0,0
fine,39.3,2.72,600,True,True,True,94.49107406755148,39.7246047142746,54.76646935327688,15.982507187747002,1.0425838169875314,0.059634561372944955,0,0
fine,39.3,2.74,600,True,True,True,94.49107407149624,39.7246047142746,54.766469357221645,16.00744339188346,1.045030439872347,0.059714723100590124,0,0
fine,39.3,2.76,600,True,True,True,94.4910740754988,39.7246047142746,54.7664693612242,16.030883484190014,1.0483454214134893,0.0598462614392564,0,0
fine,39.3,2.78,600,True,True,True,94.49107407956048,39.7246047142746,54.76646936528588,16.059968051446166,1.0505767016386593,0.05989213902873795,0,0
fine,39.3,2.8,600,True,True,True,94.49107408368084,39.7246047142746,54.766469369406245,16.0937318848996,1.0480904327133893,0.0600665986500986,0,0
fine,39.3,2.82,600,True,True,True,94.4910740878622,39.7246047142746,54.766469373587604,16.125923336427164,1.046209648293808,0.060118343457278914,0,0
fine,39.3,2.84,600,True,True,True,94.49107409210521,39.7246047142746,54.76646937783061,16.156611857593603,1.0449466511071195,0.060295590367902045,0,0
fine,39.3,2.86,600,True,True,True,94.49107409640966,39.7246047142746,54.766469382135064,16.18734117600652,1.0412976289149538,0.06035361761210629,0,0
fine,39.3,2.88,600,True,True,True,94.49107410077718,39.7246047142746,54.766469386502585,16.227976607565303,1.0342651859957113,0.060525839232395504,0,0
fine,39.3,2.9,600,True,True,True,94.49107410520949,39.7246047142746,54.766469390934894,16.267055481554287,1.0278185604617016,0.06059818490832343,0,0
fine,39.3,2.92,600,True,True,True,94.49107410970593,39.7246047142746,54.766469395431336,16.304638199299717,1.0219795252978263,0.06069883191868723,0,0
fine,39.3,2.94,600,True,True,True,94.49107411426954,39.7246047142746,54.76646939999494,16.34078583724054,1.0137106732351417,0.060852304861542764,0,0
fine,39.3,2.96,600,True,True,True,94.49107411889945,39.7246047142746,54.76646940462485,16.382306258111438,1.001931699366428,0.06095997729768977,0,0
fine,39.3,2.98,600,False,True,True,94.49107412359734,39.7246047142746,54.766469409322745,16.427823311853967,0.9907258076720276,0.06110111256795803,0,0
fine,39.3,3.0,600,False,True,True,94.49107412836493,39.7246047142746,54.76646941409033,16.471868776000292,0.980419119312907,0.06123138947518311,0,0
fine,39.3,3.02,600,False,True,True,94.49107413320199,39.7246047142746,54.76646941892739,16.514482310949997,0.969509165970359,0.06137305830608727,0,0
fine,39.3,3.04,600,False,True,True,94.49107413811082,39.7246047142746,54.76646942383622,16.55542279276631,0.9528077604405809,0.061461881118546634,0,0
fine,39.3,3.06,600,False,True,True,94.49107414309186,39.7246047142746,54.76646942881727,16.606238581054484,0.9371737813097495,0.06158745653597322,0,0
fine,39.3,3.08,600,False,True,True,94.49107414814657,39.7246047142746,54.76646943387197,16.656220497632898,0.9220587035877984,0.06175031118843947,0,0
fine,39.3,3.1,600,False,True,True,94.49107415327575,39.7246047142746,54.76646943900115,16.70451005350514,0.9075971886496705,0.06188594635724283,0,0
fine,39.35,2.5,600,False,True,True,94.50159766168446,39.7746047142746,54.726992947409855,15.80641737975104,0.9517683302281867,0.058700646669430034,0,0
fine,39.35,2.52,600,False,True,True,94.50159766723087,39.7746047142746,54.726992952956266,15.80724613998701,0.965057671128134,0.05871290059665883,0,0
fine,39.35,2.54,600,False,True,True,94.5015976728586,39.7746047142746,54.72699295858399,15.813308591182457,0.9788338001242536,0.05886990552792564,0,0
fine,39.35,2.56,600,False,True,True,94.50159767856853,39.7746047142746,54.72699296429393,15.825076974545214,0.9878915772322274,0.05888601010817998,0,0
fine,39.35,2.58,600,False,True,True,94.50159768436127,39.7746047142746,54.72699297008667,15.835222614508858,0.9977295820227229,0.05904647341775291,0,0
fine,39.35,2.6,600,True,True,True,94.50159769023905,39.7746047142746,54.72699297596445,15.843837099287523,1.0083840292580728,0.059066530742294995,0,0
fine,39.35,2.62,600,True,True,True,94.50159769620288,39.7746047142746,54.72699298192828,15.859703917033196,1.019654210613074,0.0592305258353855,0,0
fine,39.35,2.64,600,True,True,True,94.50159770225372,39.7746047142746,54.726992987979116,15.879202164541528,1.0275698639342643,0.05925468615440418,0,0
fine,39.35,2.66,600,True,True,True,94.50159770839238,39.7746047142746,54.72699299411778,15.897096250922779,1.0339250749422597,0.05942231675054728,0,0
fine,39.35,2.68,600,True,True,True,94.50159771462074,39.7746047142746,54.72699300034614,15.91347022407598,1.0409062807978209,0.059450604603420734,0,0
fine,39.35,2.7,600,True,True,True,94.50159772093998,39.7746047142746,54.72699300666538,15.936618380064077,1.0484940321658693,0.059622031325381755,0,0
fine,39.35,2.72,600,True,True,True,94.50159772735155,39.7746047142746,54.72699301307695,15.963724480798113,1.0517407816034339,0.059654582120369684,0,0
fine,39.35,2.74,600,True,True,True,94.50159773385687,39.7746047142746,54.72699301958227,15.989207381525729,1.054042157129501,0.05982990528735814,0,0
fine,39.35,2.76,600,True,True,True,94.50159774045689,39.7746047142746,54.726993026182285,16.0130624615598,1.0570524164435653,0.05986687289596252,0,0
fine,39.35,2.78,600,True,True,True,94.50159774715289,39.7746047142746,54.72699303287828,16.040167879976003,1.0604197167621765,0.060046196842224245,0,0
fine,39.35,2.8,600,True,True,True,94.50159775394717,39.7746047142746,54.726993039672564,16.07451573579554,1.057597981088168,0.06008763982359008,0,0
fine,39.35,2.82,600,True,True,True,94.50159776083993,39.7746047142746,54.726993046565326,16.107280914566815,1.055396232641757,0.06018415406047333,0,0
fine,39.35,2.84,600,True,True,True,94.50159776783401,39.7746047142746,54.72699305355941,16.13853233581492,1.0539874516108492,0.060317182504160724,0,0
fine,39.35,2.86,600,True,True,True,94.50159777493005,39.7746047142746,54.726993060655445,16.168235609863206,1.0514619480452831,0.060421397466863716,0,0
fine,39.35,2.88,600,True,True,True,94.50159778212944,39.7746047142746,54.726993067854835,16.20851550182675,1.0440856061866337,0.06055574534360591,0,0
fine,39.35,2.9,600,True,True,True,94.50159778943446,39.7746047142746,54.726993075159854,16.24814852792144,1.0373093564541593,0.06066813194979934,0,0
fine,39.35,2.92,600,True,True,True,94.50159779684599,39.7746047142746,54.72699308257138,16.286277914071242,1.0313193255314816,0.06080357085559572,0,0
fine,39.35,2.94,600,True,True,True,94.5015978043663,39.7746047142746,54.726993090091696,16.32283877219154,1.0241624079659042,0.0608762130148034,0,0
fine,39.35,2.96,600,True,True,True,94.50159781199633,39.7746047142746,54.72699309772173,16.362807444843817,1.0120330141452072,0.06106101349387012,0,0
fine,39.35,2.98,600,True,True,True,94.50159781973854,39.7746047142746,54.72699310546393,16.408851110894332,1.0005800818461725,0.06114078155438509,0,0
fine,39.35,3.0,600,False,True,True,94.50159782759405,39.7746047142746,54.72699311331945,16.453387953564867,0.9900293099637544,0.06125699536390182,0,0
fine,39.35,3.02,600,False,True,True,94.50159783556478,39.7746047142746,54.72699312129018,16.49622934779526,0.979983492255061,0.061410046209798924,0,0
fine,39.35,3.04,600,False,True,True,94.50159784365258,39.7746047142746,54.72699312937797,16.537681240975136,0.9633495123981402,0.06153945306504326,0,0
fine,39.35,3.06,600,False,True,True,94.50159785185942,39.7746047142746,54.72699313758481,16.587415779134975,0.9473640805893793,0.06167986937955459,0,0
fine,39.35,3.08,600,False,True,True,94.50159786018662,39.7746047142746,54.72699314591202,16.637616252504806,0.931910602628745,0.06177793381979185,0,0
fine,39.35,3.1,600,False,True,True,94.50159786863601,39.7746047142746,54.72699315436141,16.686370404251782,0.9172944530165523,0.0619129358776612,0,0
fine,39.4,2.5,600,False,True,True,94.51208181568326,39.8246047142746,54.68747710140866,15.789230738760402,0.9595960250141911,0.05871802037815341,0,0
fine,39.4,2.52,600,False,True,True,94.51208182419714,39.8246047142746,54.68747710992254,15.790648048063279,0.972618081751399,0.05873050962773758,0,0
