x_m,r_m,x_over_rt,r_over_rt
# M4.2 isobutane nozzle [euler] inviscid design wall (AxisMachCFDWall)
# R=2, L_U=6, L_c=8 (r_t units), M_d=4.2; r_t=0.12575 m
# throat x=0.000000 m r=0.125750 m; exit x=3.094893 m r=0.499027 m
-8.173749999999999627e-01,4.999819999999999820e-01,-6.500000000000000000e+00,3.975999999999999979e+00
-8.152068965517240695e-01,4.999819999999999820e-01,-6.482758620689654805e+00,3.975999999999999979e+00
-8.130387931034482873e-01,4.999819999999999820e-01,-6.465517241379310498e+00,3.975999999999999979e+00
-8.108706896551723942e-01,4.999819999999999820e-01,-6.448275862068965303e+00,3.975999999999999979e+00
-8.087025862068966120e-01,4.999819999999999820e-01,-6.431034482758620996e+00,3.975999999999999979e+00
-8.065344827586207188e-01,4.999819999999999820e-01,-6.413793103448275801e+00,3.975999999999999979e+00
-8.043663793103448256e-01,4.999819999999999820e-01,-6.396551724137930606e+00,3.975999999999999979e+00
-8.021982758620689324e-01,4.999819999999999820e-01,-6.379310344827586299e+00,3.975999999999999979e+00
-8.000301724137930393e-01,4.999819999999999820e-01,-6.362068965517241104e+00,3.975999999999999979e+00
-7.978620689655172571e-01,4.999819999999999820e-01,-6.344827586206896797e+00,3.975999999999999979e+00
-7.956939655172413639e-01,4.999819999999999820e-01,-6.327586206896551602e+00,3.975999999999999979e+00
-7.935258620689655817e-01,4.999819999999999820e-01,-6.310344827586207295e+00,3.975999999999999979e+00
-7.913577586206896886e-01,4.999819999999999820e-01,-6.293103448275862100e+00,3.975999999999999979e+00
-7.891896551724137954e-01,4.999819999999999820e-01,-6.275862068965516904e+00,3.975999999999999979e+00
-7.870215517241380132e-01,4.999819999999999820e-01,-6.258620689655172598e+00,3.975999999999999979e+00
-7.848534482758620090e-01,4.999819999999999820e-01,-6.241379310344827402e+00,3.975999999999999979e+00
-7.826853448275862268e-01,4.999819999999999820e-01,-6.224137931034483096e+00,3.975999999999999979e+00
-7.805172413793103336e-01,4.999819999999999820e-01,-6.206896551724137900e+00,3.975999999999999979e+00
-7.783491379310344405e-01,4.999819999999999820e-01,-6.189655172413792705e+00,3.975999999999999979e+00
-7.761810344827586583e-01,4.999819999999999820e-01,-6.172413793103448398e+00,3.975999999999999979e+00
-7.740129310344827651e-01,4.999819999999999820e-01,-6.155172413793103203e+00,3.975999999999999979e+00
-7.718448275862069830e-01,4.999819999999999820e-01,-6.137931034482758896e+00,3.975999999999999979e+00
-7.696767241379309787e-01,4.999819999999999820e-01,-6.120689655172413701e+00,3.975999999999999979e+00
-7.675086206896551966e-01,4.999819999999999820e-01,-6.103448275862069394e+00,3.975999999999999979e+00
-7.653405172413793034e-01,4.999819999999999820e-01,-6.086206896551724199e+00,3.975999999999999979e+00
-7.631724137931034102e-01,4.999819999999999820e-01,-6.068965517241379004e+00,3.975999999999999979e+00
-7.610043103448276280e-01,4.999819999999999820e-01,-6.051724137931034697e+00,3.975999999999999979e+00
-7.588362068965517349e-01,4.999819999999999820e-01,-6.034482758620689502e+00,3.975999999999999979e+00
-7.566681034482759527e-01,4.999819999999999820e-01,-6.017241379310345195e+00,3.975999999999999979e+00
-7.544999999999999485e-01,4.999819999999999820e-01,-6.000000000000000000e+00,3.975999999999999979e+00
-7.507085427135677946e-01,4.999816708671445675e-01,-5.969849246231155426e+00,3.975997382641308864e+00
-7.469170854271357518e-01,4.999793839406415641e-01,-5.939698492462311741e+00,3.975979196347050326e+00
-7.431256281407034869e-01,4.999732279937297852e-01,-5.909547738693467167e+00,3.975930242494869038e+00
-7.393341708542714441e-01,4.999613422106022331e-01,-5.879396984924623482e+00,3.975835723344749439e+00
-7.355427135678391792e-01,4.999419157581913020e-01,-5.849246231155778908e+00,3.975681238633728132e+00
-7.317512562814070254e-01,4.999131873579540364e-01,-5.819095477386934334e+00,3.975452782170608490e+00
-7.279597989949748715e-01,4.998734448576577227e-01,-5.788944723618090649e+00,3.975136738430677497e+00
-7.241683417085427177e-01,4.998210248031650926e-01,-5.758793969849246075e+00,3.974719879150418134e+00
-7.203768844221105638e-01,4.997543120102201919e-01,-5.728643216080402389e+00,3.974189359922227993e+00
-7.165854271356784100e-01,4.996717391362330840e-01,-5.698492462311557816e+00,3.973532716789129893e+00
-7.127939698492461451e-01,4.995717862520658858e-01,-5.668341708542713242e+00,3.972737862839490042e+00
-7.090025125628141023e-01,4.994529804138177487e-01,-5.638190954773869557e+00,3.971793084801731766e+00
-7.052110552763819484e-01,4.993138952346108939e-01,-5.608040201005024983e+00,3.970687039639052784e+00
-7.014195979899497946e-01,4.991531504563747612e-01,-5.577889447236181297e+00,3.969408751144133163e+00
-6.976281407035176407e-01,4.989694115216328218e-01,-5.547738693467336724e+00,3.967947606533859251e+00
-6.938366834170853759e-01,4.987613891452872816e-01,-5.517587939698492150e+00,3.966293353044033854e+00
-6.900452261306533330e-01,4.985278388864043952e-01,-5.487437185929648464e+00,3.964436094524090404e+00
-6.862537688442210682e-01,4.982675607200000578e-01,-5.457286432160803891e+00,3.962366288031809791e+00
-6.824623115577890253e-01,4.979793986088255076e-01,-5.427135678391960205e+00,3.960074740428035867e+00
-6.786708542713567605e-01,4.976622400751521402e-01,-5.396984924623115631e+00,3.957552604971388721e+00
-6.748793969849246066e-01,4.973150157725571008e-01,-5.366834170854271058e+00,3.954791377912978856e+00
-6.710879396984924528e-01,4.969366990577092635e-01,-5.336683417085427372e+00,3.951782895091127124e+00
-6.672964824120602989e-01,4.965263055621536026e-01,-5.306532663316582799e+00,3.948519328526072236e+00
-6.635050251256281451e-01,4.960828927640975050e-01,-5.276381909547739113e+00,3.944993183014692040e+00
-6.597135678391959912e-01,4.956055595601957520e-01,-5.246231155778894539e+00,3.941197292725214574e+00
-6.559221105527638374e-01,4.950934458373359437e-01,-5.216080402010049966e+00,3.937124817791935794e+00
-6.521306532663316835e-01,4.945457320444240357e-01,-5.185929648241206280e+00,3.932769240909932851e+00
-6.483391959798995297e-01,4.939616387641696527e-01,-5.155778894472361706e+00,3.928124363929778706e+00
-6.445477386934672648e-01,4.933404262848714583e-01,-5.125628140703517133e+00,3.923184304452258075e+00
-6.407562814070352220e-01,4.926813941722025803e-01,-5.095477386934673447e+00,3.917943492423082041e+00
-6.369648241206029571e-01,4.919838808409960906e-01,-5.065326633165828873e+00,3.912396666727603112e+00
-6.331733668341709143e-01,4.912472631270304868e-01,-5.035175879396985188e+00,3.906538871785530720e+00
-6.293819095477386494e-01,4.904709558588147278e-01,-5.005025125628140614e+00,3.900365454145644062e+00
-6.255904522613066066e-01,4.896544114293741035e-01,-4.974874371859296929e+00,3.893872059080509818e+00
-6.217989949748743417e-01,4.887971193680352711e-01,-4.944723618090452355e+00,3.887054627181194988e+00
-6.180075376884421878e-01,4.878986059122118468e-01,-4.914572864321607781e+00,3.879909390951982839e+00
-6.142160804020100340e-01,4.869584335791899421e-01,-4.884422110552764096e+00,3.872432871405088850e+00
-6.104246231155778801e-01,4.859762007379130888e-01,-4.854271356783919522e+00,3.864621874655372658e+00
-6.066331658291457263e-01,4.849515411807681642e-01,-4.824120603015074948e+00,3.856473488515054893e+00
-6.028417085427135724e-01,4.838841236953706493e-01,-4.793969849246231263e+00,3.847985079088434457e+00
-5.990502512562814186e-01,4.827736516363496655e-01,-4.763819095477386689e+00,3.839154287366597806e+00
-5.952587939698492647e-01,4.816198624971340658e-01,-4.733668341708543004e+00,3.829979025822139782e+00
-5.914673366834171109e-01,4.804225274817371938e-01,-4.703517587939698430e+00,3.820457475003874226e+00
-5.876758793969849570e-01,4.791814510765426416e-01,-4.673366834170854744e+00,3.810588080131551703e+00
-5.838844221105528032e-01,4.778964706220895087e-01,-4.643216080402010171e+00,3.800369547690572780e+00
-5.800929648241205383e-01,4.765674558848581044e-01,-4.613065326633165597e+00,3.789800842026704419e+00
-5.763015075376884955e-01,4.751943086290547069e-01,-4.582914572864321912e+00,3.778881181940792811e+00
-5.725100502512562306e-01,4.737769621883977100e-01,-4.552763819095477338e+00,3.767610037283480651e+00
-5.687185929648240768e-01,4.723153810379024375e-01,-4.522613065326632764e+00,3.755987125549919980e+00
-5.649271356783920339e-01,4.708095603656672901e-01,-4.492462311557789079e+00,3.744012408474491238e+00
-5.611356783919597691e-01,4.692595256446578933e-01,-4.462311557788944505e+00,3.731686088625509878e+00
-5.573442211055277262e-01,4.676653322044939110e-01,-4.432160804020100819e+00,3.719008605999951644e+00
-5.535527638190954614e-01,4.660270648032335816e-01,-4.402010050251256246e+00,3.705980634618159630e+00
-5.497613065326634185e-01,4.643448371991594215e-01,-4.371859296482412560e+00,3.692603079118563780e+00
-5.459698492462311536e-01,4.626187917225633162e-01,-4.341708542713567986e+00,3.678877071352391948e+00
-5.421783919597989998e-01,4.608490988475323902e-01,-4.311557788944723413e+00,3.664803966978388949e+00
-5.383869346733668459e-01,4.590359567637343763e-01,-4.281407035175879727e+00,3.650385342057529847e+00
-5.345954773869346921e-01,4.571795909482024300e-01,-4.251256281407035154e+00,3.635622989647733228e+00
-5.308040201005024272e-01,4.552802537371211655e-01,-4.221105527638190580e+00,3.620518916398578035e+00
