Step , TotalTime , T , P , Ux , Uy , Uz
55920 , 2.79702e-05 , 232.197 , 644.258 , 428.282 , 6.32161 , 0.224997
55940 , 2.79802e-05 , 232.212 , 644.36 , 428.295 , 6.31267 , 0.224656
55960 , 2.79902e-05 , 232.226 , 644.464 , 428.308 , 6.3026 , 0.224271
55980 , 2.80002e-05 , 232.241 , 644.57 , 428.322 , 6.29143 , 0.223844
56000 , 2.80102e-05 , 232.255 , 644.675 , 428.336 , 6.27924 , 0.223376
56020 , 2.80202e-05 , 232.27 , 644.782 , 428.351 , 6.26603 , 0.222869
56040 , 2.80302e-05 , 232.285 , 644.891 , 428.366 , 6.25184 , 0.222324
56060 , 2.80402e-05 , 232.299 , 644.998 , 428.381 , 6.23677 , 0.221745
56080 , 2.80502e-05 , 232.313 , 645.106 , 428.397 , 6.2209 , 0.221135
56100 , 2.80602e-05 , 232.327 , 645.215 , 428.413 , 6.2043 , 0.220497
56120 , 2.80702e-05 , 232.341 , 645.324 , 428.429 , 6.18713 , 0.219837
56140 , 2.80802e-05 , 232.355 , 645.431 , 428.446 , 6.16937 , 0.219154
56160 , 2.80902e-05 , 232.368 , 645.536 , 428.463 , 6.15106 , 0.218449
56180 , 2.81002e-05 , 232.382 , 645.64 , 428.481 , 6.13225 , 0.217726
56200 , 2.81102e-05 , 232.395 , 645.742 , 428.499 , 6.11308 , 0.216989
56220 , 2.81203e-05 , 232.407 , 645.84 , 428.517 , 6.09365 , 0.216242
56240 , 2.81303e-05 , 232.419 , 645.938 , 428.536 , 6.07413 , 0.215492
56260 , 2.81403e-05 , 232.43 , 646.033 , 428.554 , 6.05463 , 0.214743
56280 , 2.81503e-05 , 232.441 , 646.124 , 428.572 , 6.03529 , 0.214001
56300 , 2.81603e-05 , 232.452 , 646.212 , 428.59 , 6.01622 , 0.213269
56320 , 2.81703e-05 , 232.462 , 646.296 , 428.608 , 5.99755 , 0.212554
56340 , 2.81803e-05 , 232.471 , 646.376 , 428.625 , 5.97935 , 0.211857
56360 , 2.81903e-05 , 232.479 , 646.452 , 428.642 , 5.96174 , 0.211184
56380 , 2.82003e-05 , 232.487 , 646.523 , 428.659 , 5.94476 , 0.210537
56400 , 2.82103e-05 , 232.494 , 646.588 , 428.675 , 5.92849 , 0.209917
56420 , 2.82203e-05 , 232.501 , 646.649 , 428.691 , 5.913 , 0.209329
56440 , 2.82303e-05 , 232.507 , 646.705 , 428.706 , 5.89835 , 0.208774
56460 , 2.82403e-05 , 232.512 , 646.755 , 428.721 , 5.88466 , 0.208257
56480 , 2.82503e-05 , 232.517 , 646.799 , 428.735 , 5.87196 , 0.20778
56500 , 2.82603e-05 , 232.52 , 646.837 , 428.749 , 5.86028 , 0.207343
56520 , 2.82703e-05 , 232.524 , 646.871 , 428.762 , 5.84959 , 0.206945
56540 , 2.82803e-05 , 232.526 , 646.898 , 428.774 , 5.83998 , 0.20659
56560 , 2.82903e-05 , 232.528 , 646.919 , 428.785 , 5.83143 , 0.206278
56580 , 2.83003e-05 , 232.529 , 646.935 , 428.796 , 5.8239 , 0.206006
56600 , 2.83103e-05 , 232.53 , 646.945 , 428.806 , 5.81734 , 0.205772
56620 , 2.83203e-05 , 232.53 , 646.95 , 428.816 , 5.81183 , 0.205581
56640 , 2.83303e-05 , 232.529 , 646.949 , 428.824 , 5.80772 , 0.205444
56660 , 2.83403e-05 , 232.529 , 646.943 , 428.832 , 5.80491 , 0.205359
56680 , 2.83504e-05 , 232.527 , 646.931 , 428.839 , 5.80311 , 0.205314
56700 , 2.83604e-05 , 232.525 , 646.913 , 428.845 , 5.80252 , 0.205317
56720 , 2.83704e-05 , 232.523 , 646.889 , 428.85 , 5.80327 , 0.205374
56740 , 2.83804e-05 , 232.519 , 646.859 , 428.854 , 5.80534 , 0.205483
56760 , 2.83904e-05 , 232.515 , 646.822 , 428.857 , 5.80873 , 0.205643
56780 , 2.84004e-05 , 232.511 , 646.779 , 428.86 , 5.81351 , 0.205859
56800 , 2.84104e-05 , 232.506 , 646.731 , 428.86 , 5.81966 , 0.206129
56820 , 2.84204e-05 , 232.5 , 646.676 , 428.86 , 5.82716 , 0.206453
56840 , 2.84304e-05 , 232.494 , 646.615 , 428.859 , 5.83601 , 0.20683
56860 , 2.84404e-05 , 232.488 , 646.549 , 428.857 , 5.84617 , 0.207259
56880 , 2.84504e-05 , 232.481 , 646.478 , 428.853 , 5.85762 , 0.207739
56900 , 2.84604e-05 , 232.473 , 646.401 , 428.849 , 5.87033 , 0.208269
56920 , 2.84704e-05 , 232.465 , 646.319 , 428.843 , 5.88425 , 0.208847
56940 , 2.84804e-05 , 232.457 , 646.233 , 428.836 , 5.89937 , 0.209473
56960 , 2.84904e-05 , 232.448 , 646.14 , 428.828 , 5.91566 , 0.210145
56980 , 2.85004e-05 , 232.44 , 646.045 , 428.82 , 5.93304 , 0.21086
57000 , 2.85104e-05 , 232.431 , 645.944 , 428.81 , 5.95145 , 0.211616
57020 , 2.85204e-05 , 232.421 , 645.839 , 428.799 , 5.97088 , 0.212412
57040 , 2.85304e-05 , 232.412 , 645.731 , 428.787 , 5.99126 , 0.213246
57060 , 2.85404e-05 , 232.402 , 645.62 , 428.774 , 6.01251 , 0.214115
57080 , 2.85504e-05 , 232.392 , 645.504 , 428.76 , 6.03456 , 0.215015
57100 , 2.85604e-05 , 232.382 , 645.386 , 428.745 , 6.05738 , 0.215946
57120 , 2.85705e-05 , 232.372 , 645.265 , 428.73 , 6.0809 , 0.216905
57140 , 2.85805e-05 , 232.361 , 645.143 , 428.713 , 6.10497 , 0.217885
57160 , 2.85905e-05 , 232.351 , 645.018 , 428.696 , 6.12955 , 0.218886
57180 , 2.86005e-05 , 232.341 , 644.891 , 428.678 , 6.15449 , 0.219902
57200 , 2.86105e-05 , 232.331 , 644.764 , 428.66 , 6.1797 , 0.220928
57220 , 2.86205e-05 , 232.321 , 644.637 , 428.641 , 6.20518 , 0.221966
57240 , 2.86305e-05 , 232.311 , 644.508 , 428.621 , 6.23079 , 0.223008
57260 , 2.86405e-05 , 232.301 , 644.378 , 428.602 , 6.25637 , 0.22405
57280 , 2.86505e-05 , 232.291 , 644.25 , 428.582 , 6.2819 , 0.22509
57300 , 2.86605e-05 , 232.283 , 644.126 , 428.56 , 6.30727 , 0.226124
57320 , 2.86705e-05 , 232.275 , 644.001 , 428.539 , 6.33244 , 0.22715
57340 , 2.86805e-05 , 232.267 , 643.878 , 428.519 , 6.35728 , 0.228164
57360 , 2.86905e-05 , 232.259 , 643.755 , 428.499 , 6.38168 , 0.22916
57380 , 2.87005e-05 , 232.251 , 643.635 , 428.478 , 6.40558 , 0.230137
57400 , 2.87105e-05 , 232.244 , 643.519 , 428.456 , 6.429 , 0.231096
57420 , 2.87205e-05 , 232.238 , 643.405 , 428.435 , 6.45186 , 0.232032
57440 , 2.87305e-05 , 232.232 , 643.294 , 428.413 , 6.47403 , 0.232942
57460 , 2.87405e-05 , 232.227 , 643.186 , 428.392 , 6.49552 , 0.233825
57480 , 2.87505e-05 , 232.222 , 643.081 , 428.372 , 6.51625 , 0.234678
57500 , 2.87605e-05 , 232.217 , 642.98 , 428.351 , 6.53624 , 0.235503
57520 , 2.87705e-05 , 232.213 , 642.883 , 428.331 , 6.55547 , 0.236298
57540 , 2.87805e-05 , 232.21 , 642.79 , 428.312 , 6.57391 , 0.237061
57560 , 2.87905e-05 , 232.207 , 642.701 , 428.292 , 6.59155 , 0.237794
57580 , 2.88006e-05 , 232.205 , 642.616 , 428.273 , 6.60839 , 0.238495
57600 , 2.88106e-05 , 232.203 , 642.536 , 428.255 , 6.62442 , 0.239165
57620 , 2.88206e-05 , 232.202 , 642.461 , 428.236 , 6.63967 , 0.239803
57640 , 2.88306e-05 , 232.201 , 642.389 , 428.219 , 6.65412 , 0.240411
57660 , 2.88406e-05 , 232.201 , 642.321 , 428.202 , 6.66783 , 0.240989
57680 , 2.88506e-05 , 232.202 , 642.259 , 428.185 , 6.6808 , 0.241539
57700 , 2.88606e-05 , 232.203 , 642.201 , 428.169 , 6.69304 , 0.24206
57720 , 2.88706e-05 , 232.204 , 642.148 , 428.153 , 6.7046 , 0.242553
57740 , 2.88806e-05 , 232.206 , 642.098 , 428.138 , 6.71551 , 0.243022
57760 , 2.88906e-05 , 232.208 , 642.052 , 428.123 , 6.72582 , 0.243467
57780 , 2.89006e-05 , 232.211 , 642.011 , 428.109 , 6.73558 , 0.24389
57800 , 2.89106e-05 , 232.214 , 641.974 , 428.095 , 6.74483 , 0.244294
57820 , 2.89206e-05 , 232.218 , 641.941 , 428.081 , 6.75365 , 0.24468
57840 , 2.89306e-05 , 232.222 , 641.911 , 428.069 , 6.76206 , 0.24505
57860 , 2.89406e-05 , 232.226 , 641.884 , 428.056 , 6.77014 , 0.245408
57880 , 2.89506e-05 , 232.231 , 641.862 , 428.044 , 6.77792 , 0.245753
57900 , 2.89606e-05 , 232.236 , 641.843 , 428.032 , 6.78549 , 0.24609
57920 , 2.89706e-05 , 232.242 , 641.828 , 428.021 , 6.79285 , 0.246419
57940 , 2.89806e-05 , 232.248 , 641.814 , 428.009 , 6.80006 , 0.246742
57960 , 2.89906e-05 , 232.254 , 641.804 , 427.999 , 6.80715 , 0.247059
57980 , 2.90006e-05 , 232.26 , 641.795 , 427.988 , 6.81418 , 0.247375
58000 , 2.90106e-05 , 232.267 , 641.79 , 427.978 , 6.82124 , 0.247691
58020 , 2.90207e-05 , 232.273 , 641.786 , 427.968 , 6.82847 , 0.248015
58040 , 2.90307e-05 , 232.28 , 641.785 , 427.957 , 6.83577 , 0.24834
58060 , 2.90407e-05 , 232.288 , 641.787 , 427.946 , 6.8432 , 0.248671
58080 , 2.90507e-05 , 232.295 , 641.788 , 427.936 , 6.85082 , 0.249009
58100 , 2.90607e-05 , 232.302 , 641.791 , 427.926 , 6.8587 , 0.249356
58120 , 2.90707e-05 , 232.31 , 641.795 , 427.916 , 6.86674 , 0.249711
58140 , 2.90807e-05 , 232.318 , 641.803 , 427.905 , 6.87498 , 0.250072
58160 , 2.90907e-05 , 232.326 , 641.811 , 427.894 , 6.88353 , 0.250446
58180 , 2.91007e-05 , 232.334 , 641.819 , 427.884 , 6.89241 , 0.250833
58200 , 2.91107e-05 , 232.342 , 641.827 , 427.873 , 6.90163 , 0.251232
58220 , 2.91207e-05 , 232.351 , 641.838 , 427.862 , 6.91121 , 0.251646
58240 , 2.91307e-05 , 232.359 , 641.847 , 427.85 , 6.92114 , 0.252073
58260 , 2.91407e-05 , 232.368 , 641.857 , 427.838 , 6.93138 , 0.252512
58280 , 2.91507e-05 , 232.376 , 641.868 , 427.826 , 6.94193 , 0.252963
58300 , 2.91607e-05 , 232.384 , 641.877 , 427.814 , 6.95284 , 0.253428
58320 , 2.91707e-05 , 232.392 , 641.886 , 427.802 , 6.96401 , 0.253903
58340 , 2.91807e-05 , 232.401 , 641.896 , 427.79 , 6.97543 , 0.254388
58360 , 2.91907e-05 , 232.409 , 641.906 , 427.777 , 6.98713 , 0.254883
58380 , 2.92007e-05 , 232.418 , 641.916 , 427.763 , 6.99911 , 0.255389
58400 , 2.92107e-05 , 232.426 , 641.926 , 427.75 , 7.01131 , 0.255903
58420 , 2.92207e-05 , 232.435 , 641.936 , 427.735 , 7.02361 , 0.256421
58440 , 2.92307e-05 , 232.443 , 641.945 , 427.721 , 7.03607 , 0.256945
58460 , 2.92407e-05 , 232.452 , 641.953 , 427.706 , 7.04864 , 0.257474
58480 , 2.92508e-05 , 232.46 , 641.962 , 427.691 , 7.06115 , 0.257999
58500 , 2.92608e-05 , 232.469 , 641.971 , 427.676 , 7.07352 , 0.258519
58520 , 2.92708e-05 , 232.478 , 641.981 , 427.659 , 7.08575 , 0.259033
58540 , 2.92808e-05 , 232.487 , 641.991 , 427.642 , 7.0978 , 0.259539
58560 , 2.92908e-05 , 232.496 , 642 , 427.626 , 7.10962 , 0.260036
58580 , 2.93008e-05 , 232.505 , 642.008 , 427.609 , 7.12107 , 0.260518
58600 , 2.93108e-05 , 232.514 , 642.016 , 427.592 , 7.13206 , 0.260982
58620 , 2.93208e-05 , 232.523 , 642.025 , 427.575 , 7.14259 , 0.261427
58640 , 2.93308e-05 , 232.532 , 642.034 , 427.558 , 7.1526 , 0.261851
58660 , 2.93408e-05 , 232.541 , 642.043 , 427.541 , 7.16184 , 0.262245
58680 , 2.93508e-05 , 232.55 , 642.052 , 427.524 , 7.17029 , 0.262608
58700 , 2.93608e-05 , 232.56 , 642.063 , 427.507 , 7.17797 , 0.262939
58720 , 2.93708e-05 , 232.569 , 642.075 , 427.489 , 7.18472 , 0.263234
58740 , 2.93808e-05 , 232.579 , 642.087 , 427.471 , 7.19049 , 0.26349
58760 , 2.93908e-05 , 232.59 , 642.101 , 427.454 , 7.19521 , 0.263705
58780 , 2.94008e-05 , 232.6 , 642.115 , 427.436 , 7.1987 , 0.263871
58800 , 2.94108e-05 , 232.61 , 642.132 , 427.418 , 7.20089 , 0.263985
58820 , 2.94208e-05 , 232.621 , 642.149 , 427.401 , 7.20188 , 0.264052
58840 , 2.94308e-05 , 232.631 , 642.169 , 427.384 , 7.20156 , 0.264067
58860 , 2.94408e-05 , 232.642 , 642.19 , 427.368 , 7.19977 , 0.264023
58880 , 2.94508e-05 , 232.653 , 642.215 , 427.352 , 7.19631 , 0.263914
58900 , 2.94608e-05 , 232.665 , 642.241 , 427.337 , 7.19115 , 0.263738
58920 , 2.94709e-05 , 232.676 , 642.27 , 427.323 , 7.18427 , 0.263494
58940 , 2.94809e-05 , 232.688 , 642.302 , 427.31 , 7.17561 , 0.263179
58960 , 2.94909e-05 , 232.7 , 642.337 , 427.297 , 7.16511 , 0.262791
58980 , 2.95009e-05 , 232.712 , 642.375 , 427.285 , 7.15267 , 0.262327
59000 , 2.95109e-05 , 232.724 , 642.416 , 427.275 , 7.13827 , 0.261785
59020 , 2.95209e-05 , 232.737 , 642.461 , 427.265 , 7.1219 , 0.261165
59040 , 2.95309e-05 , 232.75 , 642.51 , 427.257 , 7.10354 , 0.260466
59060 , 2.95409e-05 , 232.763 , 642.562 , 427.25 , 7.08316 , 0.259688
59080 , 2.95509e-05 , 232.776 , 642.617 , 427.244 , 7.06075 , 0.258828
59100 , 2.95609e-05 , 232.79 , 642.677 , 427.239 , 7.03632 , 0.257888
59120 , 2.95709e-05 , 232.803 , 642.741 , 427.236 , 7.00988 , 0.25687
59140 , 2.95809e-05 , 232.817 , 642.808 , 427.235 , 6.98149 , 0.255775
59160 , 2.95909e-05 , 232.831 , 642.879 , 427.235 , 6.9512 , 0.254605
59180 , 2.96009e-05 , 232.845 , 642.953 , 427.236 , 6.91917 , 0.253367
59200 , 2.96109e-05 , 232.859 , 643.031 , 427.239 , 6.88546 , 0.252063
59220 , 2.96209e-05 , 232.873 , 643.113 , 427.243 , 6.85002 , 0.25069
59240 , 2.96309e-05 , 232.887 , 643.198 , 427.249 , 6.81283 , 0.249248
59260 , 2.96409e-05 , 232.901 , 643.286 , 427.257 , 6.77403 , 0.247742
59280 , 2.96509e-05 , 232.915 , 643.378 , 427.266 , 6.73374 , 0.246177
59300 , 2.96609e-05 , 232.929 , 643.472 , 427.277 , 6.69204 , 0.244556
59320 , 2.96709e-05 , 232.943 , 643.569 , 427.289 , 6.64901 , 0.242883
59340 , 2.96809e-05 , 232.957 , 643.668 , 427.303 , 6.60478 , 0.241162
59360 , 2.96909e-05 , 232.97 , 643.769 , 427.319 , 6.55949 , 0.239399
59380 , 2.9701e-05 , 232.984 , 643.872 , 427.336 , 6.51325 , 0.237597
59400 , 2.9711e-05 , 232.997 , 643.977 , 427.354 , 6.4662 , 0.235764
59420 , 2.9721e-05 , 233.01 , 644.083 , 427.374 , 6.4185 , 0.233905
59440 , 2.9731e-05 , 233.022 , 644.189 , 427.396 , 6.37026 , 0.232025
59460 , 2.9741e-05 , 233.034 , 644.296 , 427.418 , 6.3217 , 0.230131
59480 , 2.9751e-05 , 233.046 , 644.403 , 427.442 , 6.27298 , 0.228231
59500 , 2.9761e-05 , 233.057 , 644.509 , 427.468 , 6.22425 , 0.22633
59520 , 2.9771e-05 , 233.068 , 644.614 , 427.494 , 6.17573 , 0.224436
59540 , 2.9781e-05 , 233.078 , 644.717 , 427.522 , 6.12756 , 0.222556
59560 , 2.9791e-05 , 233.087 , 644.819 , 427.551 , 6.07976 , 0.22069
59580 , 2.9801e-05 , 233.096 , 644.92 , 427.58 , 6.03241 , 0.218842
59600 , 2.9811e-05 , 233.105 , 645.02 , 427.61 , 5.98572 , 0.217017
59620 , 2.9821e-05 , 233.113 , 645.117 , 427.64 , 5.93986 , 0.215228
59640 , 2.9831e-05 , 233.12 , 645.213 , 427.671 , 5.89489 , 0.213473
59660 , 2.9841e-05 , 233.126 , 645.305 , 427.702 , 5.85098 , 0.211759
59680 , 2.9851e-05 , 233.132 , 645.394 , 427.734 , 5.80817 , 0.210088
59700 , 2.9861e-05 , 233.137 , 645.476 , 427.767 , 5.76658 , 0.208466
59720 , 2.9871e-05 , 233.141 , 645.556 , 427.801 , 5.72645 , 0.206898
59740 , 2.9881e-05 , 233.144 , 645.631 , 427.835 , 5.68784 , 0.20539
59760 , 2.9891e-05 , 233.146 , 645.704 , 427.868 , 5.65071 , 0.203939
59780 , 2.9901e-05 , 233.148 , 645.772 , 427.902 , 5.61509 , 0.202547
59800 , 2.9911e-05 , 233.15 , 645.835 , 427.936 , 5.58104 , 0.201217
59820 , 2.99211e-05 , 233.15 , 645.895 , 427.97 , 5.54864 , 0.199951
59840 , 2.99311e-05 , 233.15 , 645.95 , 428.005 , 5.51789 , 0.198749
59860 , 2.99411e-05 , 233.148 , 646.001 , 428.039 , 5.48876 , 0.197611
59880 , 2.99511e-05 , 233.147 , 646.048 , 428.074 , 5.46128 , 0.196538
59900 , 2.99611e-05 , 233.144 , 646.089 , 428.109 , 5.43544 , 0.195528
59920 , 2.99711e-05 , 233.141 , 646.127 , 428.143 , 5.41128 , 0.194584
59940 , 2.99811e-05 , 233.138 , 646.16 , 428.177 , 5.38884 , 0.193708
59960 , 2.99911e-05 , 233.133 , 646.19 , 428.211 , 5.36818 , 0.192901
59980 , 3.00011e-05 , 233.129 , 646.215 , 428.245 , 5.34923 , 0.192161
60000 , 3.00111e-05 , 233.123 , 646.235 , 428.279 , 5.33197 , 0.191487
60020 , 3.00211e-05 , 233.117 , 646.251 , 428.312 , 5.31638 , 0.190879
60040 , 3.00311e-05 , 233.11 , 646.264 , 428.345 , 5.3024 , 0.190334
60060 , 3.00411e-05 , 233.103 , 646.273 , 428.378 , 5.28999 , 0.18985
60080 , 3.00511e-05 , 233.096 , 646.277 , 428.41 , 5.27914 , 0.189427
60100 , 3.00611e-05 , 233.087 , 646.278 , 428.442 , 5.26982 , 0.189065
60120 , 3.00711e-05 , 233.079 , 646.275 , 428.473 , 5.26199 , 0.18876
60140 , 3.00811e-05 , 233.07 , 646.268 , 428.505 , 5.25553 , 0.18851
60160 , 3.00911e-05 , 233.06 , 646.258 , 428.535 , 5.25053 , 0.188316
60180 , 3.01011e-05 , 233.05 , 646.245 , 428.565 , 5.24708 , 0.188184
60200 , 3.01111e-05 , 233.041 , 646.229 , 428.595 , 5.2452 , 0.188113
60220 , 3.01211e-05 , 233.03 , 646.208 , 428.624 , 5.24471 , 0.188096
60240 , 3.01311e-05 , 233.019 , 646.185 , 428.652 , 5.24543 , 0.188126
60260 , 3.01411e-05 , 233.008 , 646.158 , 428.68 , 5.2476 , 0.188214
60280 , 3.01512e-05 , 232.996 , 646.128 , 428.708 , 5.25113 , 0.188355
60300 , 3.01612e-05 , 232.985 , 646.094 , 428.734 , 5.25584 , 0.188543
60320 , 3.01712e-05 , 232.972 , 646.056 , 428.76 , 5.26174 , 0.188777
60340 , 3.01812e-05 , 232.96 , 646.017 , 428.784 , 5.26878 , 0.189055
60360 , 3.01912e-05 , 232.947 , 645.973 , 428.809 , 5.27693 , 0.189377
60380 , 3.02012e-05 , 232.934 , 645.929 , 428.833 , 5.28609 , 0.189739
60400 , 3.02112e-05 , 232.921 , 645.881 , 428.856 , 5.29622 , 0.190139
60420 , 3.02212e-05 , 232.908 , 645.831 , 428.878 , 5.30722 , 0.190573
60440 , 3.02312e-05 , 232.894 , 645.778 , 428.9 , 5.31899 , 0.191037
60460 , 3.02412e-05 , 232.881 , 645.725 , 428.921 , 5.33149 , 0.19153
60480 , 3.02512e-05 , 232.867 , 645.67 , 428.942 , 5.34462 , 0.192048
60500 , 3.02612e-05 , 232.853 , 645.613 , 428.962 , 5.35833 , 0.192588
60520 , 3.02712e-05 , 232.84 , 645.556 , 428.981 , 5.37248 , 0.193145
60540 , 3.02812e-05 , 232.826 , 645.498 , 429 , 5.38707 , 0.193721
60560 , 3.02912e-05 , 232.812 , 645.439 , 429.017 , 5.40211 , 0.194313
60580 , 3.03012e-05 , 232.798 , 645.381 , 429.035 , 5.41748 , 0.194919
60600 , 3.03112e-05 , 232.785 , 645.321 , 429.053 , 5.43307 , 0.195533
60620 , 3.03212e-05 , 232.771 , 645.261 , 429.07 , 5.44886 , 0.196155
60640 , 3.03312e-05 , 232.758 , 645.201 , 429.086 , 5.46492 , 0.196788
60660 , 3.03412e-05 , 232.745 , 645.142 , 429.102 , 5.48111 , 0.197426
60680 , 3.03512e-05 , 232.732 , 645.083 , 429.117 , 5.49745 , 0.198071
60700 , 3.03612e-05 , 232.719 , 645.026 , 429.132 , 5.51396 , 0.198721
60720 , 3.03713e-05 , 232.706 , 644.968 , 429.147 , 5.53058 , 0.199376
60740 , 3.03813e-05 , 232.693 , 644.91 , 429.162 , 5.5473 , 0.200035
60760 , 3.03913e-05 , 232.681 , 644.853 , 429.176 , 5.56413 , 0.200699
60780 , 3.04013e-05 , 232.669 , 644.798 , 429.189 , 5.58109 , 0.201368
60800 , 3.04113e-05 , 232.656 , 644.745 , 429.201 , 5.5982 , 0.202043
60820 , 3.04213e-05 , 232.645 , 644.692 , 429.214 , 5.61553 , 0.202726
60840 , 3.04313e-05 , 232.633 , 644.639 , 429.226 , 5.63308 , 0.203419
60860 , 3.04413e-05 , 232.621 , 644.587 , 429.238 , 5.65086 , 0.20412
60880 , 3.04513e-05 , 232.61 , 644.537 , 429.25 , 5.66891 , 0.204833
60900 , 3.04613e-05 , 232.599 , 644.487 , 429.261 , 5.68719 , 0.205554
60920 , 3.04713e-05 , 232.588 , 644.437 , 429.272 , 5.70567 , 0.206284
60940 , 3.04813e-05 , 232.577 , 644.389 , 429.283 , 5.72434 , 0.207021
60960 , 3.04913e-05 , 232.567 , 644.342 , 429.293 , 5.74324 , 0.207767
60980 , 3.05013e-05 , 232.557 , 644.298 , 429.303 , 5.76237 , 0.208523
61000 , 3.05113e-05 , 232.547 , 644.254 , 429.311 , 5.78178 , 0.20929
61020 , 3.05213e-05 , 232.537 , 644.21 , 429.32 , 5.80158 , 0.210072
61040 , 3.05313e-05 , 232.527 , 644.167 , 429.328 , 5.8218 , 0.210871
61060 , 3.05412e-05 , 232.518 , 644.126 , 429.336 , 5.84241 , 0.211686
61080 , 3.05512e-05 , 232.509 , 644.086 , 429.344 , 5.86336 , 0.212514
61100 , 3.05612e-05 , 232.5 , 644.047 , 429.351 , 5.88466 , 0.213356
61120 , 3.05711e-05 , 232.492 , 644.009 , 429.358 , 5.90642 , 0.214217
61140 , 3.05811e-05 , 232.483 , 643.973 , 429.364 , 5.92866 , 0.215096
61160 , 3.05911e-05 , 232.475 , 643.937 , 429.37 , 5.95137 , 0.215995
61180 , 3.0601e-05 , 232.467 , 643.902 , 429.375 , 5.97455 , 0.216912
61200 , 3.0611e-05 , 232.46 , 643.871 , 429.379 , 5.99816 , 0.217846
61220 , 3.0621e-05 , 232.453 , 643.839 , 429.382 , 6.02214 , 0.218795
61240 , 3.0631e-05 , 232.446 , 643.808 , 429.386 , 6.04662 , 0.219764
61260 , 3.06409e-05 , 232.439 , 643.779 , 429.389 , 6.07165 , 0.220755
61280 , 3.06509e-05 , 232.432 , 643.751 , 429.391 , 6.0972 , 0.221767
61300 , 3.06609e-05 , 232.426 , 643.724 , 429.393 , 6.12322 , 0.222797
61320 , 3.06708e-05 , 232.42 , 643.7 , 429.393 , 6.14973 , 0.223847
61340 , 3.06808e-05 , 232.415 , 643.678 , 429.392 , 6.17667 , 0.224914
61360 , 3.06908e-05 , 232.41 , 643.657 , 429.391 , 6.2041 , 0.226001
61380 , 3.07007e-05 , 232.405 , 643.637 , 429.389 , 6.23195 , 0.227104
61400 , 3.07107e-05 , 232.4 , 643.619 , 429.387 , 6.26015 , 0.228222
61420 , 3.07207e-05 , 232.396 , 643.602 , 429.384 , 6.28866 , 0.229352
61440 , 3.07306e-05 , 232.392 , 643.586 , 429.381 , 6.31739 , 0.230491
61460 , 3.07406e-05 , 232.388 , 643.572 , 429.378 , 6.34633 , 0.231639
61480 , 3.07506e-05 , 232.385 , 643.561 , 429.374 , 6.37543 , 0.232793
61500 , 3.07605e-05 , 232.382 , 643.551 , 429.369 , 6.4047 , 0.233955
61520 , 3.07705e-05 , 232.38 , 643.545 , 429.363 , 6.43405 , 0.235119
61540 , 3.07805e-05 , 232.378 , 643.54 , 429.358 , 6.4633 , 0.23628
61560 , 3.07904e-05 , 232.377 , 643.537 , 429.351 , 6.49237 , 0.237435
61580 , 3.08004e-05 , 232.376 , 643.538 , 429.345 , 6.52126 , 0.238583
61600 , 3.08104e-05 , 232.376 , 643.54 , 429.338 , 6.54988 , 0.23972
61620 , 3.08203e-05 , 232.376 , 643.547 , 429.331 , 6.57821 , 0.240847
61640 , 3.08303e-05 , 232.377 , 643.556 , 429.322 , 6.6061 , 0.241956
61660 , 3.08403e-05 , 232.378 , 643.567 , 429.314 , 6.6335 , 0.243047
61680 , 3.08502e-05 , 232.38 , 643.583 , 429.304 , 6.66033 , 0.244116
61700 , 3.08602e-05 , 232.382 , 643.599 , 429.295 , 6.68654 , 0.24516
61720 , 3.08702e-05 , 232.385 , 643.62 , 429.285 , 6.71202 , 0.246177
61740 , 3.08802e-05 , 232.388 , 643.644 , 429.276 , 6.73681 , 0.247166
61760 , 3.08901e-05 , 232.392 , 643.67 , 429.266 , 6.76084 , 0.248126
61780 , 3.09001e-05 , 232.396 , 643.699 , 429.255 , 6.78395 , 0.249051
61800 , 3.09101e-05 , 232.4 , 643.73 , 429.245 , 6.80608 , 0.249937
61820 , 3.092e-05 , 232.406 , 643.765 , 429.234 , 6.82724 , 0.250785
61840 , 3.093e-05 , 232.411 , 643.802 , 429.223 , 6.84737 , 0.251593
61860 , 3.094e-05 , 232.417 , 643.843 , 429.211 , 6.86637 , 0.252358
61880 , 3.09499e-05 , 232.423 , 643.887 , 429.2 , 6.88417 , 0.253075
61900 , 3.09599e-05 , 232.429 , 643.932 , 429.189 , 6.90062 , 0.25374
61920 , 3.09699e-05 , 232.436 , 643.98 , 429.177 , 6.91572 , 0.254352
61940 , 3.09798e-05 , 232.444 , 644.032 , 429.166 , 6.92947 , 0.254911
61960 , 3.09898e-05 , 232.451 , 644.086 , 429.154 , 6.94175 , 0.255413
61980 , 3.09998e-05 , 232.46 , 644.143 , 429.143 , 6.95256 , 0.255858
62000 , 3.10097e-05 , 232.469 , 644.204 , 429.131 , 6.96173 , 0.256239
62020 , 3.10197e-05 , 232.477 , 644.267 , 429.12 , 6.96917 , 0.256552
62040 , 3.10297e-05 , 232.486 , 644.333 , 429.109 , 6.97489 , 0.256798
62060 , 3.10396e-05 , 232.496 , 644.402 , 429.098 , 6.97881 , 0.256974
62080 , 3.10496e-05 , 232.506 , 644.472 , 429.088 , 6.98088 , 0.257077
62100 , 3.10596e-05 , 232.516 , 644.547 , 429.078 , 6.98109 , 0.257107
