Step , TotalTime , T , P , Ux , Uy , Uz
27980 , 1.3994e-05 , 224.739 , 1453.25 , 532.392 , 38.4429 , 0.705675
28000 , 1.4004e-05 , 224.701 , 1451.19 , 531.934 , 38.6301 , 0.748078
28020 , 1.4014e-05 , 224.686 , 1449.39 , 531.451 , 38.7707 , 0.785378
28040 , 1.4024e-05 , 224.695 , 1447.88 , 530.959 , 38.8611 , 0.817493
28060 , 1.4034e-05 , 224.725 , 1446.73 , 530.479 , 38.8977 , 0.844621
28080 , 1.4044e-05 , 224.775 , 1445.98 , 530.03 , 38.8792 , 0.867153
28100 , 1.4054e-05 , 224.84 , 1445.65 , 529.626 , 38.81 , 0.885614
28120 , 1.4064e-05 , 224.915 , 1445.69 , 529.277 , 38.6987 , 0.900533
28140 , 1.4074e-05 , 224.996 , 1446.06 , 528.99 , 38.5559 , 0.912313
28160 , 1.4084e-05 , 225.077 , 1446.68 , 528.766 , 38.3933 , 0.921253
28180 , 1.4094e-05 , 225.153 , 1447.44 , 528.6 , 38.2241 , 0.927711
28200 , 1.4104e-05 , 225.216 , 1448.21 , 528.48 , 38.0627 , 0.932277
28220 , 1.4114e-05 , 225.263 , 1448.85 , 528.387 , 37.9227 , 0.935836
28240 , 1.4124e-05 , 225.294 , 1449.29 , 528.312 , 37.8123 , 0.939532
28260 , 1.4134e-05 , 225.312 , 1449.53 , 528.252 , 37.732 , 0.944706
28280 , 1.4144e-05 , 225.325 , 1449.65 , 528.216 , 37.6763 , 0.952892
28300 , 1.41541e-05 , 225.337 , 1449.76 , 528.214 , 37.6374 , 0.965816
28320 , 1.41641e-05 , 225.354 , 1449.99 , 528.256 , 37.6089 , 0.985314
28340 , 1.41741e-05 , 225.377 , 1450.37 , 528.348 , 37.5874 , 1.01317
28360 , 1.41841e-05 , 225.402 , 1450.93 , 528.487 , 37.5742 , 1.05097
28380 , 1.41941e-05 , 225.426 , 1451.57 , 528.66 , 37.5758 , 1.09985
28400 , 1.42041e-05 , 225.441 , 1452.14 , 528.842 , 37.6022 , 1.16024
28420 , 1.42141e-05 , 225.442 , 1452.52 , 529.01 , 37.6611 , 1.23182
28440 , 1.42241e-05 , 225.43 , 1452.63 , 529.149 , 37.7523 , 1.31334
28460 , 1.42341e-05 , 225.406 , 1452.49 , 529.25 , 37.8677 , 1.40285
28480 , 1.42441e-05 , 225.371 , 1452.09 , 529.307 , 37.9998 , 1.49824
28500 , 1.42541e-05 , 225.321 , 1451.38 , 529.299 , 38.1492 , 1.59772
28520 , 1.42641e-05 , 225.251 , 1450.21 , 529.199 , 38.3246 , 1.70002
28540 , 1.42741e-05 , 225.162 , 1448.46 , 528.984 , 38.5332 , 1.80408
28560 , 1.42841e-05 , 225.064 , 1446.17 , 528.653 , 38.7697 , 1.90865
28580 , 1.42941e-05 , 224.968 , 1443.51 , 528.224 , 39.015 , 2.01223
28600 , 1.43041e-05 , 224.888 , 1440.75 , 527.73 , 39.2426 , 2.1133
28620 , 1.43141e-05 , 224.833 , 1438.14 , 527.205 , 39.4305 , 2.21067
28640 , 1.43241e-05 , 224.806 , 1435.84 , 526.673 , 39.566 , 2.30358
28660 , 1.43341e-05 , 224.805 , 1433.94 , 526.154 , 39.6449 , 2.39162
28680 , 1.43441e-05 , 224.829 , 1432.48 , 525.667 , 39.667 , 2.4745
28700 , 1.43541e-05 , 224.876 , 1431.48 , 525.227 , 39.6339 , 2.55191
28720 , 1.43641e-05 , 224.941 , 1430.94 , 524.845 , 39.5491 , 2.62359
28740 , 1.43741e-05 , 225.019 , 1430.85 , 524.532 , 39.418 , 2.68917
28760 , 1.43842e-05 , 225.107 , 1431.19 , 524.298 , 39.2453 , 2.74816
28780 , 1.43942e-05 , 225.203 , 1431.96 , 524.153 , 39.0339 , 2.79978
28800 , 1.44042e-05 , 225.302 , 1433.16 , 524.106 , 38.7877 , 2.84312
28820 , 1.44142e-05 , 225.396 , 1434.69 , 524.152 , 38.5174 , 2.8774
28840 , 1.44242e-05 , 225.472 , 1436.34 , 524.264 , 38.2464 , 2.90233
28860 , 1.44342e-05 , 225.513 , 1437.76 , 524.398 , 38.009 , 2.91819
28880 , 1.44442e-05 , 225.509 , 1438.59 , 524.502 , 37.839 , 2.92562
28900 , 1.44542e-05 , 225.461 , 1438.62 , 524.544 , 37.7546 , 2.92515
28920 , 1.44642e-05 , 225.38 , 1437.89 , 524.518 , 37.7483 , 2.91693
28940 , 1.44742e-05 , 225.286 , 1436.7 , 524.448 , 37.7901 , 2.90074
28960 , 1.44842e-05 , 225.197 , 1435.43 , 524.375 , 37.841 , 2.87637
28980 , 1.44942e-05 , 225.124 , 1434.42 , 524.331 , 37.8703 , 2.84403
29000 , 1.45042e-05 , 225.064 , 1433.81 , 524.327 , 37.8672 , 2.80458
29020 , 1.45142e-05 , 225.012 , 1433.54 , 524.352 , 37.8404 , 2.7594
29040 , 1.45242e-05 , 224.96 , 1433.42 , 524.382 , 37.8091 , 2.70999
29060 , 1.45342e-05 , 224.903 , 1433.26 , 524.389 , 37.7912 , 2.65755
29080 , 1.45442e-05 , 224.841 , 1432.92 , 524.356 , 37.7961 , 2.60287
29100 , 1.45542e-05 , 224.777 , 1432.39 , 524.28 , 37.8236 , 2.54633
29120 , 1.45642e-05 , 224.719 , 1431.72 , 524.165 , 37.8661 , 2.48808
29140 , 1.45742e-05 , 224.673 , 1431.02 , 524.032 , 37.911 , 2.42812
29160 , 1.45842e-05 , 224.648 , 1430.5 , 523.908 , 37.9423 , 2.36631
29180 , 1.45942e-05 , 224.649 , 1430.35 , 523.826 , 37.9444 , 2.30247
29200 , 1.46043e-05 , 224.673 , 1430.67 , 523.808 , 37.9096 , 2.23663
29220 , 1.46143e-05 , 224.712 , 1431.42 , 523.856 , 37.844 , 2.16936
29240 , 1.46243e-05 , 224.751 , 1432.4 , 523.944 , 37.7692 , 2.10188
29260 , 1.46343e-05 , 224.775 , 1433.26 , 524.031 , 37.7147 , 2.03586
29280 , 1.46443e-05 , 224.776 , 1433.69 , 524.076 , 37.7056 , 1.97308
29300 , 1.46543e-05 , 224.755 , 1433.52 , 524.051 , 37.7523 , 1.91503
29320 , 1.46643e-05 , 224.721 , 1432.76 , 523.951 , 37.8473 , 1.86282
29340 , 1.46743e-05 , 224.688 , 1431.59 , 523.792 , 37.9707 , 1.8173
29360 , 1.46843e-05 , 224.67 , 1430.25 , 523.6 , 38.0977 , 1.77922
29380 , 1.46943e-05 , 224.675 , 1428.99 , 523.405 , 38.2063 , 1.7494
29400 , 1.47043e-05 , 224.708 , 1428 , 523.232 , 38.2817 , 1.72869
29420 , 1.47143e-05 , 224.768 , 1427.36 , 523.094 , 38.3187 , 1.71782
29440 , 1.47243e-05 , 224.847 , 1427.04 , 522.991 , 38.3226 , 1.71723
29460 , 1.47343e-05 , 224.934 , 1426.9 , 522.906 , 38.3077 , 1.7269
29480 , 1.47443e-05 , 225.021 , 1426.74 , 522.816 , 38.2904 , 1.74595
29500 , 1.47543e-05 , 225.102 , 1426.43 , 522.704 , 38.282 , 1.77249
29520 , 1.47643e-05 , 225.18 , 1425.93 , 522.566 , 38.2822 , 1.80358
29540 , 1.47743e-05 , 225.26 , 1425.35 , 522.416 , 38.2804 , 1.83561
29560 , 1.47843e-05 , 225.348 , 1424.84 , 522.276 , 38.2622 , 1.86492
29580 , 1.47943e-05 , 225.447 , 1424.54 , 522.167 , 38.2177 , 1.88847
29600 , 1.48043e-05 , 225.553 , 1424.51 , 522.103 , 38.1459 , 1.90421
29620 , 1.48143e-05 , 225.664 , 1424.76 , 522.09 , 38.0528 , 1.91113
29640 , 1.48243e-05 , 225.773 , 1425.24 , 522.129 , 37.9478 , 1.90904
29660 , 1.48344e-05 , 225.876 , 1425.89 , 522.219 , 37.8401 , 1.89838
29680 , 1.48444e-05 , 225.969 , 1426.65 , 522.353 , 37.7376 , 1.87997
29700 , 1.48544e-05 , 226.047 , 1427.43 , 522.52 , 37.6469 , 1.85491
29720 , 1.48644e-05 , 226.107 , 1428.15 , 522.706 , 37.5733 , 1.82443
29740 , 1.48744e-05 , 226.149 , 1428.74 , 522.897 , 37.5206 , 1.78986
29760 , 1.48844e-05 , 226.172 , 1429.14 , 523.081 , 37.4902 , 1.75252
29780 , 1.48944e-05 , 226.179 , 1429.35 , 523.249 , 37.4818 , 1.71367
29800 , 1.49044e-05 , 226.178 , 1429.42 , 523.406 , 37.4905 , 1.6744
29820 , 1.49144e-05 , 226.179 , 1429.5 , 523.568 , 37.5054 , 1.63542
29840 , 1.49244e-05 , 226.192 , 1429.81 , 523.763 , 37.5097 , 1.59698
29860 , 1.49344e-05 , 226.225 , 1430.55 , 524.021 , 37.4871 , 1.55902
29880 , 1.49444e-05 , 226.275 , 1431.81 , 524.355 , 37.4317 , 1.52158
29900 , 1.49544e-05 , 226.331 , 1433.49 , 524.754 , 37.3546 , 1.48505
29920 , 1.49644e-05 , 226.38 , 1435.32 , 525.183 , 37.2812 , 1.45021
29940 , 1.49744e-05 , 226.409 , 1436.97 , 525.601 , 37.2383 , 1.41786
29960 , 1.49844e-05 , 226.415 , 1438.21 , 525.974 , 37.2413 , 1.38844
29980 , 1.49944e-05 , 226.402 , 1438.97 , 526.289 , 37.2892 , 1.36191
30000 , 1.50044e-05 , 226.378 , 1439.33 , 526.547 , 37.3691 , 1.33794
30020 , 1.50144e-05 , 226.352 , 1439.42 , 526.759 , 37.4645 , 1.31618
30040 , 1.50244e-05 , 226.326 , 1439.36 , 526.937 , 37.5628 , 1.29645
30060 , 1.50344e-05 , 226.304 , 1439.22 , 527.085 , 37.6597 , 1.27883
30080 , 1.50444e-05 , 226.28 , 1438.97 , 527.199 , 37.7586 , 1.26357
30100 , 1.50545e-05 , 226.252 , 1438.52 , 527.263 , 37.8673 , 1.25091
30120 , 1.50645e-05 , 226.216 , 1437.78 , 527.263 , 37.9922 , 1.24093
30140 , 1.50745e-05 , 226.174 , 1436.71 , 527.189 , 38.1326 , 1.23341
30160 , 1.50845e-05 , 226.129 , 1435.35 , 527.041 , 38.2796 , 1.22791
30180 , 1.50945e-05 , 226.09 , 1433.82 , 526.831 , 38.4172 , 1.22393
30200 , 1.51045e-05 , 226.063 , 1432.31 , 526.581 , 38.5268 , 1.22117
30220 , 1.51145e-05 , 226.054 , 1430.98 , 526.316 , 38.5916 , 1.21976
30240 , 1.51245e-05 , 226.066 , 1430 , 526.062 , 38.6017 , 1.22038
30260 , 1.51345e-05 , 226.096 , 1429.44 , 525.837 , 38.5566 , 1.2243
30280 , 1.51445e-05 , 226.138 , 1429.26 , 525.649 , 38.4666 , 1.23313
30300 , 1.51545e-05 , 226.183 , 1429.36 , 525.496 , 38.3477 , 1.24851
30320 , 1.51645e-05 , 226.225 , 1429.62 , 525.373 , 38.2156 , 1.27161
30340 , 1.51745e-05 , 226.262 , 1429.99 , 525.281 , 38.0779 , 1.30264
30360 , 1.51845e-05 , 226.293 , 1430.45 , 525.225 , 37.9342 , 1.34082
30380 , 1.51945e-05 , 226.319 , 1431.04 , 525.213 , 37.7816 , 1.38458
30400 , 1.52045e-05 , 226.337 , 1431.74 , 525.242 , 37.6216 , 1.43201
30420 , 1.52145e-05 , 226.344 , 1432.52 , 525.308 , 37.4584 , 1.48103
30440 , 1.52245e-05 , 226.344 , 1433.39 , 525.415 , 37.2933 , 1.52944
30460 , 1.52345e-05 , 226.343 , 1434.45 , 525.577 , 37.1207 , 1.5751
30480 , 1.52445e-05 , 226.344 , 1435.83 , 525.812 , 36.9331 , 1.61635
30500 , 1.52545e-05 , 226.349 , 1437.59 , 526.13 , 36.73 , 1.65241
30520 , 1.52645e-05 , 226.35 , 1439.7 , 526.528 , 36.5217 , 1.68355
30540 , 1.52745e-05 , 226.344 , 1442.03 , 526.993 , 36.3231 , 1.71062
30560 , 1.52846e-05 , 226.33 , 1444.53 , 527.518 , 36.1441 , 1.73446
30580 , 1.52946e-05 , 226.308 , 1447.18 , 528.106 , 35.985 , 1.75544
30600 , 1.53046e-05 , 226.28 , 1450.03 , 528.759 , 35.8409 , 1.77352
30620 , 1.53146e-05 , 226.242 , 1453.05 , 529.473 , 35.7109 , 1.78854
30640 , 1.53246e-05 , 226.187 , 1456.14 , 530.226 , 35.6038 , 1.80055
30660 , 1.53346e-05 , 226.105 , 1459.07 , 530.985 , 35.5358 , 1.80984
30680 , 1.53446e-05 , 225.99 , 1461.6 , 531.708 , 35.5255 , 1.81694
30700 , 1.53546e-05 , 225.837 , 1463.49 , 532.353 , 35.5879 , 1.82256
30720 , 1.53646e-05 , 225.645 , 1464.56 , 532.883 , 35.7324 , 1.82749
30740 , 1.53746e-05 , 225.422 , 1464.7 , 533.265 , 35.9593 , 1.83254
30760 , 1.53846e-05 , 225.177 , 1463.92 , 533.485 , 36.2585 , 1.83834
30780 , 1.53946e-05 , 224.924 , 1462.33 , 533.54 , 36.6104 , 1.84528
30800 , 1.54046e-05 , 224.674 , 1460.12 , 533.433 , 36.9912 , 1.85353
30820 , 1.54146e-05 , 224.44 , 1457.45 , 533.178 , 37.3783 , 1.86313
30840 , 1.54246e-05 , 224.23 , 1454.51 , 532.789 , 37.7519 , 1.87391
30860 , 1.54346e-05 , 224.054 , 1451.49 , 532.29 , 38.0939 , 1.88544
30880 , 1.54446e-05 , 223.918 , 1448.59 , 531.71 , 38.3871 , 1.8969
30900 , 1.54546e-05 , 223.828 , 1446 , 531.082 , 38.6173 , 1.90728
30920 , 1.54646e-05 , 223.784 , 1443.84 , 530.436 , 38.7753 , 1.91557
30940 , 1.54746e-05 , 223.784 , 1442.2 , 529.801 , 38.8574 , 1.9209
30960 , 1.54846e-05 , 223.826 , 1441.14 , 529.2 , 38.8633 , 1.92256
30980 , 1.54946e-05 , 223.902 , 1440.64 , 528.653 , 38.7971 , 1.92014
31000 , 1.55047e-05 , 224.003 , 1440.65 , 528.17 , 38.6679 , 1.91357
31020 , 1.55147e-05 , 224.117 , 1441.03 , 527.75 , 38.4922 , 1.9032
31040 , 1.55247e-05 , 224.232 , 1441.59 , 527.386 , 38.2908 , 1.88964
31060 , 1.55347e-05 , 224.342 , 1442.21 , 527.072 , 38.0823 , 1.87345
31080 , 1.55447e-05 , 224.445 , 1442.83 , 526.813 , 37.8778 , 1.85486
31100 , 1.55547e-05 , 224.54 , 1443.5 , 526.62 , 37.6811 , 1.83384
31120 , 1.55647e-05 , 224.628 , 1444.23 , 526.502 , 37.4937 , 1.81023
31140 , 1.55747e-05 , 224.705 , 1445.05 , 526.459 , 37.3195 , 1.78403
31160 , 1.55847e-05 , 224.769 , 1445.92 , 526.486 , 37.1637 , 1.75537
31180 , 1.55947e-05 , 224.82 , 1446.84 , 526.577 , 37.0298 , 1.72446
31200 , 1.56047e-05 , 224.86 , 1447.81 , 526.728 , 36.9166 , 1.69147
31220 , 1.56147e-05 , 224.889 , 1448.86 , 526.933 , 36.8212 , 1.6567
31240 , 1.56247e-05 , 224.907 , 1449.99 , 527.184 , 36.7419 , 1.62062
31260 , 1.56347e-05 , 224.913 , 1451.13 , 527.462 , 36.6813 , 1.58395
31280 , 1.56447e-05 , 224.903 , 1452.18 , 527.745 , 36.6467 , 1.54764
31300 , 1.56547e-05 , 224.874 , 1452.99 , 528.006 , 36.6497 , 1.51276
31320 , 1.56647e-05 , 224.824 , 1453.4 , 528.217 , 36.7023 , 1.48028
31340 , 1.56747e-05 , 224.756 , 1453.33 , 528.356 , 36.8099 , 1.45076
31360 , 1.56847e-05 , 224.679 , 1452.78 , 528.419 , 36.9668 , 1.42412
31380 , 1.56947e-05 , 224.603 , 1451.88 , 528.414 , 37.1563 , 1.39962
31400 , 1.57047e-05 , 224.535 , 1450.78 , 528.349 , 37.3602 , 1.37629
31420 , 1.57147e-05 , 224.474 , 1449.51 , 528.225 , 37.5686 , 1.3534
31440 , 1.57247e-05 , 224.418 , 1448.01 , 528.024 , 37.7843 , 1.33079
31460 , 1.57348e-05 , 224.359 , 1446.11 , 527.723 , 38.018 , 1.30874
31480 , 1.57448e-05 , 224.299 , 1443.71 , 527.304 , 38.2776 , 1.28774
31500 , 1.57548e-05 , 224.241 , 1440.8 , 526.764 , 38.5607 , 1.26819
31520 , 1.57648e-05 , 224.197 , 1437.51 , 526.117 , 38.8534 , 1.25029
31540 , 1.57748e-05 , 224.177 , 1434.06 , 525.396 , 39.1335 , 1.23414
31560 , 1.57848e-05 , 224.194 , 1430.76 , 524.643 , 39.3754 , 1.21972
31580 , 1.57948e-05 , 224.256 , 1427.9 , 523.908 , 39.5542 , 1.20701
31600 , 1.58048e-05 , 224.364 , 1425.71 , 523.235 , 39.6519 , 1.19607
31620 , 1.58148e-05 , 224.512 , 1424.3 , 522.652 , 39.6642 , 1.18729
31640 , 1.58248e-05 , 224.685 , 1423.57 , 522.165 , 39.6029 , 1.18142
31660 , 1.58348e-05 , 224.867 , 1423.31 , 521.763 , 39.4926 , 1.17936
31680 , 1.58448e-05 , 225.043 , 1423.28 , 521.425 , 39.3595 , 1.18174
31700 , 1.58548e-05 , 225.205 , 1423.31 , 521.141 , 39.2222 , 1.18851
31720 , 1.58648e-05 , 225.352 , 1423.32 , 520.907 , 39.0874 , 1.1988
31740 , 1.58748e-05 , 225.484 , 1423.36 , 520.733 , 38.9534 , 1.21112
31760 , 1.58848e-05 , 225.605 , 1423.49 , 520.628 , 38.8155 , 1.22363
31780 , 1.58948e-05 , 225.716 , 1423.79 , 520.601 , 38.671 , 1.23447
31800 , 1.59048e-05 , 225.817 , 1424.3 , 520.659 , 38.5202 , 1.24191
31820 , 1.59148e-05 , 225.908 , 1425.02 , 520.799 , 38.3663 , 1.24446
31840 , 1.59248e-05 , 225.986 , 1425.92 , 521.013 , 38.2146 , 1.24102
31860 , 1.59348e-05 , 226.05 , 1426.93 , 521.288 , 38.0714 , 1.23089
31880 , 1.59448e-05 , 226.095 , 1427.96 , 521.604 , 37.943 , 1.21388
31900 , 1.59549e-05 , 226.121 , 1428.95 , 521.946 , 37.8351 , 1.19036
31920 , 1.59649e-05 , 226.127 , 1429.81 , 522.295 , 37.752 , 1.16122
31940 , 1.59749e-05 , 226.115 , 1430.52 , 522.638 , 37.6958 , 1.12782
31960 , 1.59849e-05 , 226.09 , 1431.07 , 522.968 , 37.6647 , 1.09184
31980 , 1.59949e-05 , 226.058 , 1431.52 , 523.285 , 37.6528 , 1.05509
32000 , 1.60049e-05 , 226.026 , 1431.97 , 523.596 , 37.6508 , 1.01937
32020 , 1.60149e-05 , 226 , 1432.49 , 523.911 , 37.6499 , 0.986459
32040 , 1.60249e-05 , 225.981 , 1433.15 , 524.236 , 37.6454 , 0.958046
32060 , 1.60349e-05 , 225.97 , 1433.96 , 524.569 , 37.6371 , 0.935699
32080 , 1.60449e-05 , 225.965 , 1434.88 , 524.909 , 37.6283 , 0.92076
32100 , 1.60549e-05 , 225.963 , 1435.85 , 525.25 , 37.6233 , 0.91427
32120 , 1.60649e-05 , 225.964 , 1436.84 , 525.589 , 37.625 , 0.916942
32140 , 1.60749e-05 , 225.967 , 1437.84 , 525.926 , 37.6342 , 0.929211
32160 , 1.60849e-05 , 225.971 , 1438.84 , 526.26 , 37.6505 , 0.951322
32180 , 1.60949e-05 , 225.974 , 1439.82 , 526.591 , 37.6722 , 0.983314
32200 , 1.61049e-05 , 225.977 , 1440.78 , 526.917 , 37.6975 , 1.02503
32220 , 1.61149e-05 , 225.978 , 1441.72 , 527.237 , 37.7248 , 1.07612
32240 , 1.61249e-05 , 225.975 , 1442.63 , 527.549 , 37.7532 , 1.13589
32260 , 1.61349e-05 , 225.969 , 1443.49 , 527.851 , 37.7821 , 1.20323
32280 , 1.61449e-05 , 225.957 , 1444.3 , 528.14 , 37.8121 , 1.27663
32300 , 1.61549e-05 , 225.936 , 1445.01 , 528.412 , 37.8463 , 1.35425
32320 , 1.61649e-05 , 225.903 , 1445.54 , 528.652 , 37.891 , 1.43414
32340 , 1.61749e-05 , 225.851 , 1445.76 , 528.842 , 37.9557 , 1.51447
32360 , 1.6185e-05 , 225.779 , 1445.57 , 528.962 , 38.0485 , 1.59356
32380 , 1.6195e-05 , 225.688 , 1444.91 , 529 , 38.1713 , 1.66986
32400 , 1.6205e-05 , 225.582 , 1443.81 , 528.955 , 38.317 , 1.74198
32420 , 1.6215e-05 , 225.471 , 1442.42 , 528.838 , 38.4706 , 1.80869
32440 , 1.6225e-05 , 225.363 , 1440.91 , 528.666 , 38.6138 , 1.86899
32460 , 1.6235e-05 , 225.264 , 1439.44 , 528.458 , 38.7312 , 1.92221
32480 , 1.6245e-05 , 225.174 , 1438.12 , 528.226 , 38.8147 , 1.96806
32500 , 1.6255e-05 , 225.09 , 1436.94 , 527.973 , 38.8659 , 2.00661
32520 , 1.6265e-05 , 225.009 , 1435.84 , 527.691 , 38.8945 , 2.03823
32540 , 1.6275e-05 , 224.923 , 1434.68 , 527.365 , 38.914 , 2.06348
32560 , 1.6285e-05 , 224.831 , 1433.34 , 526.985 , 38.9357 , 2.08295
32580 , 1.6295e-05 , 224.735 , 1431.8 , 526.55 , 38.9624 , 2.09715
32600 , 1.6305e-05 , 224.645 , 1430.16 , 526.077 , 38.9856 , 2.10633
32620 , 1.6315e-05 , 224.57 , 1428.64 , 525.6 , 38.9862 , 2.11061
32640 , 1.6325e-05 , 224.522 , 1427.49 , 525.159 , 38.9416 , 2.11011
32660 , 1.6335e-05 , 224.503 , 1426.93 , 524.789 , 38.8362 , 2.10531
32680 , 1.6345e-05 , 224.508 , 1426.98 , 524.502 , 38.6718 , 2.09735
32700 , 1.6355e-05 , 224.523 , 1427.46 , 524.283 , 38.4715 , 2.08804
32720 , 1.6365e-05 , 224.534 , 1428.06 , 524.101 , 38.2707 , 2.07942
32740 , 1.6375e-05 , 224.534 , 1428.49 , 523.925 , 38.1006 , 2.07308
32760 , 1.6385e-05 , 224.527 , 1428.65 , 523.75 , 37.9714 , 2.06937
32780 , 1.6395e-05 , 224.527 , 1428.7 , 523.597 , 37.8695 , 2.06737
32800 , 1.64051e-05 , 224.547 , 1428.92 , 523.505 , 37.7679 , 2.0653
32820 , 1.64151e-05 , 224.595 , 1429.59 , 523.511 , 37.6421 , 2.06124
32840 , 1.64251e-05 , 224.67 , 1430.87 , 523.64 , 37.48 , 2.05366
32860 , 1.64351e-05 , 224.766 , 1432.8 , 523.902 , 37.2832 , 2.04159
32880 , 1.64451e-05 , 224.873 , 1435.3 , 524.291 , 37.0632 , 2.02464
32900 , 1.64551e-05 , 224.976 , 1438.16 , 524.779 , 36.8401 , 2.00301
32920 , 1.64651e-05 , 225.062 , 1441.08 , 525.328 , 36.6399 , 1.97742
32940 , 1.64751e-05 , 225.117 , 1443.74 , 525.888 , 36.4887 , 1.94888
32960 , 1.64851e-05 , 225.139 , 1445.92 , 526.423 , 36.4025 , 1.91821
32980 , 1.64951e-05 , 225.133 , 1447.54 , 526.916 , 36.381 , 1.88574
33000 , 1.65051e-05 , 225.11 , 1448.71 , 527.367 , 36.4108 , 1.85136
33020 , 1.65151e-05 , 225.076 , 1449.57 , 527.786 , 36.4748 , 1.81491
33040 , 1.65251e-05 , 225.037 , 1450.23 , 528.177 , 36.5611 , 1.77652
33060 , 1.65351e-05 , 224.995 , 1450.75 , 528.54 , 36.6644 , 1.73673
33080 , 1.65451e-05 , 224.949 , 1451.13 , 528.871 , 36.7828 , 1.69639
33100 , 1.65551e-05 , 224.9 , 1451.39 , 529.164 , 36.9148 , 1.65654
33120 , 1.65651e-05 , 224.846 , 1451.49 , 529.41 , 37.0582 , 1.61831
33140 , 1.65751e-05 , 224.787 , 1451.41 , 529.599 , 37.2103 , 1.58285
33160 , 1.65851e-05 , 224.722 , 1451.11 , 529.72 , 37.3686 , 1.55132
33180 , 1.65951e-05 , 224.653 , 1450.58 , 529.763 , 37.5302 , 1.52477
33200 , 1.66051e-05 , 224.583 , 1449.82 , 529.728 , 37.6897 , 1.50405
33220 , 1.66151e-05 , 224.515 , 1448.88 , 529.618 , 37.8389 , 1.48974
33240 , 1.66251e-05 , 224.456 , 1447.86 , 529.446 , 37.9675 , 1.48224
33260 , 1.66352e-05 , 224.409 , 1446.88 , 529.228 , 38.065 , 1.48172
33280 , 1.66452e-05 , 224.376 , 1446.02 , 528.982 , 38.1237 , 1.48821
33300 , 1.66552e-05 , 224.355 , 1445.33 , 528.719 , 38.142 , 1.50162
33320 , 1.66652e-05 , 224.343 , 1444.81 , 528.448 , 38.1233 , 1.52155
33340 , 1.66752e-05 , 224.338 , 1444.45 , 528.174 , 38.0724 , 1.54719
33360 , 1.66852e-05 , 224.337 , 1444.24 , 527.907 , 37.9927 , 1.57719
33380 , 1.66952e-05 , 224.338 , 1444.19 , 527.655 , 37.8865 , 1.60991
33400 , 1.67052e-05 , 224.339 , 1444.27 , 527.422 , 37.7589 , 1.64371
33420 , 1.67152e-05 , 224.335 , 1444.4 , 527.203 , 37.6206 , 1.67732
33440 , 1.67252e-05 , 224.323 , 1444.48 , 526.987 , 37.485 , 1.70989
33460 , 1.67352e-05 , 224.304 , 1444.44 , 526.771 , 37.3611 , 1.74087
33480 , 1.67452e-05 , 224.286 , 1444.33 , 526.563 , 37.2485 , 1.76984
33500 , 1.67552e-05 , 224.276 , 1444.31 , 526.387 , 37.1392 , 1.79653
33520 , 1.67652e-05 , 224.281 , 1444.53 , 526.266 , 37.0244 , 1.82096
33540 , 1.67752e-05 , 224.303 , 1445.08 , 526.218 , 36.9007 , 1.8435
33560 , 1.67852e-05 , 224.341 , 1446.01 , 526.249 , 36.7711 , 1.86464
33580 , 1.67952e-05 , 224.389 , 1447.25 , 526.356 , 36.6422 , 1.8848
33600 , 1.68052e-05 , 224.443 , 1448.71 , 526.526 , 36.5244 , 1.90423
33620 , 1.68152e-05 , 224.491 , 1450.2 , 526.734 , 36.4326 , 1.92305
33640 , 1.68252e-05 , 224.529 , 1451.49 , 526.945 , 36.384 , 1.94128
33660 , 1.68352e-05 , 224.552 , 1452.42 , 527.132 , 36.3892 , 1.95866
33680 , 1.68452e-05 , 224.569 , 1452.97 , 527.286 , 36.4441 , 1.9745
33700 , 1.68553e-05 , 224.589 , 1453.28 , 527.418 , 36.5312 , 1.98792
33720 , 1.68653e-05 , 224.619 , 1453.52 , 527.544 , 36.6301 , 1.99831
33740 , 1.68753e-05 , 224.661 , 1453.79 , 527.671 , 36.7295 , 2.0059
33760 , 1.68853e-05 , 224.708 , 1454.06 , 527.789 , 36.8317 , 2.01183
33780 , 1.68953e-05 , 224.754 , 1454.2 , 527.883 , 36.9458 , 2.01771
33800 , 1.69053e-05 , 224.796 , 1454.12 , 527.938 , 37.0785 , 2.0251
33820 , 1.69153e-05 , 224.831 , 1453.77 , 527.945 , 37.23 , 2.03514
33840 , 1.69253e-05 , 224.859 , 1453.13 , 527.899 , 37.3964 , 2.04842
33860 , 1.69353e-05 , 224.879 , 1452.22 , 527.794 , 37.5722 , 2.06506
33880 , 1.69453e-05 , 224.893 , 1451.06 , 527.629 , 37.7513 , 2.08469
33900 , 1.69553e-05 , 224.902 , 1449.71 , 527.41 , 37.9252 , 2.10656
33920 , 1.69653e-05 , 224.91 , 1448.27 , 527.148 , 38.0846 , 2.12978
33940 , 1.69753e-05 , 224.919 , 1446.84 , 526.857 , 38.2221 , 2.15352
33960 , 1.69853e-05 , 224.932 , 1445.49 , 526.547 , 38.3336 , 2.17726
33980 , 1.69953e-05 , 224.951 , 1444.3 , 526.235 , 38.4173 , 2.20074
34000 , 1.70053e-05 , 224.979 , 1443.35 , 525.94 , 38.469 , 2.22373
34020 , 1.70153e-05 , 225.02 , 1442.77 , 525.687 , 38.4827 , 2.24599
34040 , 1.70253e-05 , 225.074 , 1442.63 , 525.495 , 38.4535 , 2.26725
