offset_mm,regime,choked,shock_x_mm,throat_x_mm,throat_area_mm2,mass_flow_kg_s,exit_mach,exit_pressure,critical_back_pressure,ideal_exit_pressure
0.0,choked_internal_shock,True,121.86916688131473,118.0,1628.6873823583012,11.282347210493539,0.09035127774916726,5499994.837142658,5872614.68769383,94649.07172127844
-10.0,choked_internal_shock,True,123.44158651819228,118.0,2224.906016893325,15.412510998249003,0.12336108273706115,5500003.498792217,5848652.968042671,148726.3202606522
-40.0,choked_internal_shock,True,127.84316635680104,118.0,3644.7668888272483,25.248261874243973,0.20170217572600152,5499999.240113633,5759745.715708234,311370.6434072866
-80.0,choked_internal_shock,True,141.24832243673706,118.0,4677.392977506465,32.40153523860396,0.2583463638566659,5500003.246533676,5664518.353878197,460199.60153698956
-100.0,choked_internal_shock,True,152.9717720951233,118.0,4824.910990174925,33.423431433512526,0.26641084126492787,5499996.580777372,5648614.074351414,483702.01171460917
-120.0,choked_internal_shock,True,153.0673836669922,118.0,4826.140306947163,33.431947235136775,0.26647797461353173,5499997.340004832,5648478.99848554,483900.3261233013
