x_m,r_m,x_over_rt,r_over_rt
# M4.19 vitiated-air nozzle [euler] inviscid design wall (AxisMachCFDWall)
# R=2, L_U=6, L_c=8 (r_t units), M_d=4.19; r_t=0.210556 m
# throat x=0.000000 m r=0.210556 m; exit x=5.032377 m r=0.798453 m
-1.368613999999999997e+00,8.001127999999999574e-01,-6.500000000000000000e+00,3.799999999999999822e+00
-1.364983724137931009e+00,8.001127999999999574e-01,-6.482758620689654805e+00,3.799999999999999822e+00
-1.361353448275862021e+00,8.001127999999999574e-01,-6.465517241379310498e+00,3.799999999999999822e+00
-1.357723172413793034e+00,8.001127999999999574e-01,-6.448275862068965303e+00,3.799999999999999822e+00
-1.354092896551724268e+00,8.001127999999999574e-01,-6.431034482758620996e+00,3.799999999999999822e+00
-1.350462620689655058e+00,8.001127999999999574e-01,-6.413793103448275801e+00,3.799999999999999822e+00
-1.346832344827586070e+00,8.001127999999999574e-01,-6.396551724137930606e+00,3.799999999999999822e+00
-1.343202068965517304e+00,8.001127999999999574e-01,-6.379310344827586299e+00,3.799999999999999822e+00
-1.339571793103448094e+00,8.001127999999999574e-01,-6.362068965517241104e+00,3.799999999999999822e+00
-1.335941517241379328e+00,8.001127999999999574e-01,-6.344827586206896797e+00,3.799999999999999822e+00
-1.332311241379310340e+00,8.001127999999999574e-01,-6.327586206896551602e+00,3.799999999999999822e+00
-1.328680965517241352e+00,8.001127999999999574e-01,-6.310344827586207295e+00,3.799999999999999822e+00
-1.325050689655172365e+00,8.001127999999999574e-01,-6.293103448275862100e+00,3.799999999999999822e+00
-1.321420413793103377e+00,8.001127999999999574e-01,-6.275862068965516904e+00,3.799999999999999822e+00
-1.317790137931034389e+00,8.001127999999999574e-01,-6.258620689655172598e+00,3.799999999999999822e+00
-1.314159862068965401e+00,8.001127999999999574e-01,-6.241379310344827402e+00,3.799999999999999822e+00
-1.310529586206896635e+00,8.001127999999999574e-01,-6.224137931034483096e+00,3.799999999999999822e+00
-1.306899310344827647e+00,8.001127999999999574e-01,-6.206896551724137900e+00,3.799999999999999822e+00
-1.303269034482758437e+00,8.001127999999999574e-01,-6.189655172413792705e+00,3.799999999999999822e+00
-1.299638758620689671e+00,8.001127999999999574e-01,-6.172413793103448398e+00,3.799999999999999822e+00
-1.296008482758620683e+00,8.001127999999999574e-01,-6.155172413793103203e+00,3.799999999999999822e+00
-1.292378206896551696e+00,8.001127999999999574e-01,-6.137931034482758896e+00,3.799999999999999822e+00
-1.288747931034482708e+00,8.001127999999999574e-01,-6.120689655172413701e+00,3.799999999999999822e+00
-1.285117655172413942e+00,8.001127999999999574e-01,-6.103448275862069394e+00,3.799999999999999822e+00
-1.281487379310344732e+00,8.001127999999999574e-01,-6.086206896551724199e+00,3.799999999999999822e+00
-1.277857103448275744e+00,8.001127999999999574e-01,-6.068965517241379004e+00,3.799999999999999822e+00
-1.274226827586206978e+00,8.001127999999999574e-01,-6.051724137931034697e+00,3.799999999999999822e+00
-1.270596551724137768e+00,8.001127999999999574e-01,-6.034482758620689502e+00,3.799999999999999822e+00
-1.266966275862069002e+00,8.001127999999999574e-01,-6.017241379310345195e+00,3.799999999999999822e+00
-1.263336000000000015e+00,8.001127999999999574e-01,-6.000000000000000000e+00,3.799999999999999822e+00
-1.256987577889447039e+00,8.001122955698438677e-01,-5.969849246231155426e+00,3.799997604294552911e+00
-1.250639155778894507e+00,8.001087902108845462e-01,-5.939698492462311741e+00,3.799980956186879588e+00
-1.244290733668341531e+00,8.000993532535078945e-01,-5.909547738693467167e+00,3.799936136958851574e+00
-1.237942311557788999e+00,8.000811301003902809e-01,-5.879396984924623482e+00,3.799849589184778775e+00
-1.231593889447236245e+00,8.000513415949916940e-01,-5.849246231155778908e+00,3.799708113732174208e+00
-1.225245467336683269e+00,8.000072833900491176e-01,-5.819095477386934334e+00,3.799498866762519800e+00
-1.218897045226130738e+00,7.999463253160696841e-01,-5.788944723618090649e+00,3.799209356732031750e+00
-1.212548623115577762e+00,7.998659107498232723e-01,-5.758793969849246075e+00,3.798827441392424564e+00
-1.206200201005025230e+00,7.997635559828365492e-01,-5.728643216080402389e+00,3.798341324791678186e+00
-1.199851778894472254e+00,7.996368495898850126e-01,-5.698492462311557816e+00,3.797739554274801144e+00
-1.193503356783919500e+00,7.994834517974866994e-01,-5.668341708542713242e+00,3.797011017484596795e+00
-1.187154934673366746e+00,7.993010938523955611e-01,-5.638190954773869557e+00,3.796144939362428694e+00
-1.180806512562813992e+00,7.990875773900940615e-01,-5.608040201005024983e+00,3.795130879148986836e+00
-1.174458090452261461e+00,7.988407738032863303e-01,-5.577889447236181297e+00,3.793958727385049023e+00
-1.168109668341708485e+00,7.985586236103918711e-01,-5.547738693467336724e+00,3.792618702912250672e+00
-1.161761246231155731e+00,7.982391358240373824e-01,-5.517587939698492150e+00,3.791101349873845283e+00
-1.155412824120602977e+00,7.978803873195516871e-01,-5.487437185929648464e+00,3.789397534715475580e+00
-1.149064402010050223e+00,7.974805222034575536e-01,-5.457286432160803891e+00,3.787498443185934427e+00
-1.142715979899497469e+00,7.970377511819648486e-01,-5.427135678391960205e+00,3.785395577337928419e+00
-1.136367557788944715e+00,7.965503509294643569e-01,-5.396984924623115631e+00,3.783080752528849455e+00
-1.130019135678391962e+00,7.960166634570203792e-01,-5.366834170854271058e+00,3.780546094421533443e+00
-1.123670713567839208e+00,7.954350954808638852e-01,-5.336683417085427372e+00,3.777784035985029654e+00
-1.117322291457286454e+00,7.948041177908858890e-01,-5.306532663316582799e+00,3.774787314495364310e+00
-1.110973869346733700e+00,7.941222646191301582e-01,-5.276381909547739113e+00,3.771548968536304614e+00
-1.104625447236180946e+00,7.933881330082868111e-01,-5.246231155778894539e+00,3.768062335000127661e+00
-1.098277025125627970e+00,7.926003821801849147e-01,-5.216080402010049966e+00,3.764321046088380029e+00
-1.091928603015075439e+00,7.917577329042864154e-01,-5.185929648241206280e+00,3.760319026312650248e+00
-1.085580180904522463e+00,7.908589668661777372e-01,-5.155778894472361706e+00,3.756050489495325717e+00
-1.079231758793969709e+00,7.899029260360651561e-01,-5.125628140703517133e+00,3.751509935770366067e+00
-1.072883336683417177e+00,7.888885120372656212e-01,-5.095477386934673447e+00,3.746692148584061410e+00
-1.066534914572864201e+00,7.878146855147013516e-01,-5.065326633165828873e+00,3.741592191695802594e+00
-1.060186492462311669e+00,7.866804655033923233e-01,-5.035175879396985188e+00,3.736205406178842559e+00
-1.053838070351758693e+00,7.854849287969497551e-01,-5.005025125628140614e+00,3.730527407421065256e+00
-1.047489648241206162e+00,7.842272093160689295e-01,-4.974874371859296929e+00,3.724554082125747900e+00
-1.041141226130653186e+00,7.829064974770221230e-01,-4.944723618090452355e+00,3.718281585312326332e+00
-1.034792804020100432e+00,7.815220395601525372e-01,-4.914572864321607781e+00,3.711706337317163040e+00
-1.028444381909547678e+00,7.800731370783666740e-01,-4.884422110552764096e+00,3.704825020794309864e+00
-1.022095959798994924e+00,7.785591461456273787e-01,-4.854271356783919522e+00,3.697634577716272020e+00
-1.015747537688442170e+00,7.769794768454475475e-01,-4.824120603015074948e+00,3.690132206374777013e+00
-1.009399115577889416e+00,7.753335925993830591e-01,-4.793969849246231263e+00,3.682315358381537784e+00
