x_m,r_m,x_over_rt,r_over_rt
# M4.19 vitiated-air nozzle [euler] inviscid design wall (AxisMachCFDWall)
# R=2, L_U=6, L_c=9 (r_t units), M_d=4.5; r_t=0.183759 m
# throat x=0.000000 m r=0.183759 m; exit x=5.237464 m r=0.798452 m
-1.194433500000000148e+00,6.982842000000000215e-01,-6.500000000000000000e+00,3.799999999999999822e+00
-1.191265241379310336e+00,6.982842000000000215e-01,-6.482758620689654805e+00,3.799999999999999822e+00
-1.188096982758620745e+00,6.982842000000000215e-01,-6.465517241379310498e+00,3.799999999999999822e+00
-1.184928724137930933e+00,6.982842000000000215e-01,-6.448275862068965303e+00,3.799999999999999822e+00
-1.181760465517241565e+00,6.982842000000000215e-01,-6.431034482758620996e+00,3.799999999999999822e+00
-1.178592206896551753e+00,6.982842000000000215e-01,-6.413793103448275801e+00,3.799999999999999822e+00
-1.175423948275861941e+00,6.982842000000000215e-01,-6.396551724137930606e+00,3.799999999999999822e+00
-1.172255689655172572e+00,6.982842000000000215e-01,-6.379310344827586299e+00,3.799999999999999822e+00
-1.169087431034482760e+00,6.982842000000000215e-01,-6.362068965517241104e+00,3.799999999999999822e+00
-1.165919172413793170e+00,6.982842000000000215e-01,-6.344827586206896797e+00,3.799999999999999822e+00
-1.162750913793103358e+00,6.982842000000000215e-01,-6.327586206896551602e+00,3.799999999999999822e+00
-1.159582655172413990e+00,6.982842000000000215e-01,-6.310344827586207295e+00,3.799999999999999822e+00
-1.156414396551724177e+00,6.982842000000000215e-01,-6.293103448275862100e+00,3.799999999999999822e+00
-1.153246137931034365e+00,6.982842000000000215e-01,-6.275862068965516904e+00,3.799999999999999822e+00
-1.150077879310344997e+00,6.982842000000000215e-01,-6.258620689655172598e+00,3.799999999999999822e+00
-1.146909620689655185e+00,6.982842000000000215e-01,-6.241379310344827402e+00,3.799999999999999822e+00
-1.143741362068965595e+00,6.982842000000000215e-01,-6.224137931034483096e+00,3.799999999999999822e+00
-1.140573103448275782e+00,6.982842000000000215e-01,-6.206896551724137900e+00,3.799999999999999822e+00
-1.137404844827586192e+00,6.982842000000000215e-01,-6.189655172413792705e+00,3.799999999999999822e+00
-1.134236586206896602e+00,6.982842000000000215e-01,-6.172413793103448398e+00,3.799999999999999822e+00
-1.131068327586206790e+00,6.982842000000000215e-01,-6.155172413793103203e+00,3.799999999999999822e+00
