# M4.19 vitiated-air nozzle [euler] inviscid design wall (AxisMachCFDWall)
# R=2, L_U=6, L_c=11 (r_t units), M_d=5; r_t=0.149124 m
# throat x=0.000000 m r=0.149124 m; exit x=5.612967 m r=0.798453 m
# columns: x[mm] r[mm]  (axisymmetric wall contour, inlet pipe -> contraction -> throat -> MOC wall -> exit; throat at x=0)
-969.3060 566.6712
-966.7349 566.6712
-964.1638 566.6712
-961.5927 566.6712
-959.0216 566.6712
-956.4505 566.6712
-953.8794 566.6712
-951.3083 566.6712
-948.7372 566.6712
-946.1661 566.6712
-943.5950 566.6712
-941.0239 566.6712
-938.4528 566.6712
-935.8817 566.6712
-933.3106 566.6712
-930.7394 566.6712
-928.1683 566.6712
-925.5972 566.6712
-923.0261 566.6712
-920.4550 566.6712
-917.8839 566.6712
-915.3128 566.6712
-912.7417 566.6712
-910.1706 566.6712
-907.5995 566.6712
-905.0284 566.6712
-902.4573 566.6712
-899.8862 566.6712
-897.3151 566.6712
-894.7440 566.6712
-890.2478 566.6708
-885.7516 566.6684
-881.2554 566.6617
-876.7592 566.6488
-872.2630 566.6277
-867.7668 566.5965
-863.2706 566.5533
-858.7744 566.4963
-854.2782 566.4239
-849.7820 566.3341
-845.2858 566.2255
-840.7896 566.0963
-836.2934 565.9451
-831.7972 565.7703
-827.3010 565.5705
-822.8048 565.3442
-818.3086 565.0901
-813.8124 564.8069
-809.3162 564.4933
-804.8200 564.1481
-800.3238 563.7702
-795.8276 563.3583
-791.3314 562.9114
-786.8352 562.4285
-782.3390 561.9085
-777.8428 561.3506
-773.3466 560.7538
-768.8504 560.1173
-764.3542 559.4402
-759.8580 558.7217
-755.3618 557.9612
-750.8656 557.1579
-746.3694 556.3112
-741.8732 555.4204
-737.3770 554.4850
-732.8808 553.5045
-728.3846 552.4783
-723.8884 551.4061
-719.3922 550.2873
-714.8960 549.1216
-710.3998 547.9087
-705.9036 546.6482
-701.4074 545.3399
-696.9112 543.9836
-692.4150 542.5790
-687.9188 541.1261
-683.4226 539.6246
-678.9264 538.0744
-674.4302 536.4756
-669.9339 534.8280
-665.4377 533.1318
-660.9415 531.3868
-656.4453 529.5933
-651.9491 527.7513
-647.4529 525.8609
-642.9567 523.9222
-638.4605 521.9356
-633.9643 519.9012
-629.4681 517.8193
-624.9719 515.6901
-620.4757 513.5140
-615.9795 511.2912
-611.4833 509.0222
-606.9871 506.7074
-602.4909 504.3472
-597.9947 501.9419
-593.4985 499.4922
-589.0023 496.9984
-584.5061 494.4612
-580.0099 491.8810
-575.5137 489.2584
-571.0175 486.5940
-566.5213 483.8885
-562.0251 481.1424
-557.5289 478.3564
-553.0327 475.5313
-548.5365 472.6677
-544.0403 469.7663
-539.5441 466.8279
-535.0479 463.8532
-530.5517 460.8431
-526.0555 457.7983
-521.5593 454.7196
-517.0631 451.6079
-512.5669 448.4641
-508.0707 445.2890
-503.5745 442.0835
-499.0783 438.8486
-494.5821 435.5851
-490.0859 432.2939
-485.5897 428.9762
-481.0935 425.6327
-476.5973 422.2645
-472.1011 418.8725
-467.6049 415.4579
-463.1087 412.0216
-458.6125 408.5646
-454.1163 405.0880
-449.6201 401.5929
-445.1239 398.0803
-440.6277 394.5513
-436.1315 391.0070
-431.6353 387.4484
-427.1391 383.8767
