x_m,r_m,x_over_rt,r_over_rt
# M4.19 vitiated-air nozzle [euler] inviscid design wall (AxisMachCFDWall)
# R=2, L_U=6, L_c=8 (r_t units), M_d=4.4; r_t=0.191903 m
# throat x=0.000000 m r=0.191903 m; exit x=5.032547 m r=0.798451 m
-1.247369500000000020e+00,7.292313999999999741e-01,-6.500000000000000000e+00,3.799999999999999822e+00
-1.244060827586206841e+00,7.292313999999999741e-01,-6.482758620689654805e+00,3.799999999999999822e+00
-1.240752155172413662e+00,7.292313999999999741e-01,-6.465517241379310498e+00,3.799999999999999822e+00
-1.237443482758620483e+00,7.292313999999999741e-01,-6.448275862068965303e+00,3.799999999999999822e+00
-1.234134810344827526e+00,7.292313999999999741e-01,-6.431034482758620996e+00,3.799999999999999822e+00
-1.230826137931034348e+00,7.292313999999999741e-01,-6.413793103448275801e+00,3.799999999999999822e+00
-1.227517465517241169e+00,7.292313999999999741e-01,-6.396551724137930606e+00,3.799999999999999822e+00
-1.224208793103448212e+00,7.292313999999999741e-01,-6.379310344827586299e+00,3.799999999999999822e+00
-1.220900120689655033e+00,7.292313999999999741e-01,-6.362068965517241104e+00,3.799999999999999822e+00
-1.217591448275862076e+00,7.292313999999999741e-01,-6.344827586206896797e+00,3.799999999999999822e+00
-1.214282775862068897e+00,7.292313999999999741e-01,-6.327586206896551602e+00,3.799999999999999822e+00
-1.210974103448275940e+00,7.292313999999999741e-01,-6.310344827586207295e+00,3.799999999999999822e+00
-1.207665431034482761e+00,7.292313999999999741e-01,-6.293103448275862100e+00,3.799999999999999822e+00
-1.204356758620689583e+00,7.292313999999999741e-01,-6.275862068965516904e+00,3.799999999999999822e+00
-1.201048086206896626e+00,7.292313999999999741e-01,-6.258620689655172598e+00,3.799999999999999822e+00
-1.197739413793103447e+00,7.292313999999999741e-01,-6.241379310344827402e+00,3.799999999999999822e+00
-1.194430741379310268e+00,7.292313999999999741e-01,-6.224137931034483096e+00,3.799999999999999822e+00
-1.191122068965517089e+00,7.292313999999999741e-01,-6.206896551724137900e+00,3.799999999999999822e+00
-1.187813396551723910e+00,7.292313999999999741e-01,-6.189655172413792705e+00,3.799999999999999822e+00
-1.184504724137930953e+00,7.292313999999999741e-01,-6.172413793103448398e+00,3.799999999999999822e+00
-1.181196051724137774e+00,7.292313999999999741e-01,-6.155172413793103203e+00,3.799999999999999822e+00
-1.177887379310344818e+00,7.292313999999999741e-01,-6.137931034482758896e+00,3.799999999999999822e+00
-1.174578706896551639e+00,7.292313999999999741e-01,-6.120689655172413701e+00,3.799999999999999822e+00
-1.171270034482758682e+00,7.292313999999999741e-01,-6.103448275862069394e+00,3.799999999999999822e+00
-1.167961362068965503e+00,7.292313999999999741e-01,-6.086206896551724199e+00,3.799999999999999822e+00
-1.164652689655172324e+00,7.292313999999999741e-01,-6.068965517241379004e+00,3.799999999999999822e+00
-1.161344017241379367e+00,7.292313999999999741e-01,-6.051724137931034697e+00,3.799999999999999822e+00
-1.158035344827586188e+00,7.292313999999999741e-01,-6.034482758620689502e+00,3.799999999999999822e+00
-1.154726672413793009e+00,7.292313999999999741e-01,-6.017241379310345195e+00,3.799999999999999822e+00
