# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
-0.8074674,-3.9252512,1.0037463134739835,1134748.875,1159.9921875,3.429161310195923,49.56366729736328,657.1505737304688,0.07542208632034443,967400.1380852114
-0.78714305,-3.8264508,1.0040513560368092,1134404.125,1159.9105224609375,3.4283604621887207,51.528045654296875,657.1286010742188,0.0784139445004572,967399.8436216452
-0.7668391,-3.7277493,1.0043951104300017,1134015.875,1159.8187255859375,3.4274585247039795,53.653839111328125,657.1039428710938,0.08165198168937722,967399.6347735149
-0.7465628,-3.6291826,1.004781644694787,1133579.625,1159.7154541015625,3.426445484161377,55.95236587524414,657.076171875,0.08515354576864542,967399.4202803677
-0.7263234,-3.530795,1.0052176000451862,1133088.0,1159.5989990234375,3.4253034591674805,58.43684387207031,657.0448608398438,0.08893889497495733,967399.3967253865
-0.7061329,-3.432645,1.0057095428723426,1132533.75,1159.467529296875,3.424015998840332,61.12062454223633,657.009521484375,0.09302852172392741,967399.3933211358
-0.68600607,-3.3348048,1.0062647490064074,1131908.875,1159.31884765625,3.4225659370422363,64.01789855957031,656.9696044921875,0.09744423200378305,967399.2220764456
-0.66596144,-3.237364,1.0068928845867817,1131202.75,1159.1507568359375,3.420926570892334,67.14374542236328,656.9243774414062,0.10220924619036854,967399.0895211636
-0.64602125,-3.1404312,1.007602021086881,1130406.625,1158.9608154296875,3.419079542160034,70.51094818115234,656.873291015625,0.10734330219475327,967398.9254167469
-0.6262121,-3.044135,1.0084042169268705,1129507.375,1158.7462158203125,3.4169921875,74.13350677490234,656.8156127929688,0.11286806423444377,967399.1609031152
-0.60656464,-2.948625,1.0093103116356354,1128493.375,1158.503662109375,3.414639472961426,78.02324676513672,656.7504272460938,0.11880197336499074,967399.0918095723
-0.58711374,-2.8540707,1.0103327367654118,1127351.375,1158.2301025390625,3.411989688873291,82.19187927246094,656.6768798828125,0.1251633517037002,967399.2819392069
-0.5678975,-2.7606568,1.0114852192948132,1126066.875,1157.9215087890625,3.409010410308838,86.64813995361328,656.5938720703125,0.1319661112285471,967399.0331702245
-0.5489565,-2.6685812,1.0127815881820215,1124625.5,1157.574462890625,3.405667304992676,91.39698028564453,656.50048828125,0.13921844982160828,967398.296706814
-0.5303324,-2.5780458,1.0142354715944502,1123013.375,1157.1861572265625,3.4019267559051514,96.44107818603516,656.39599609375,0.14692514695391426,967398.1426223735
-0.5120662,-2.4892502,1.0158623698245173,1121214.875,1156.7520751953125,3.3977534770965576,101.77991485595703,656.2791748046875,0.15508630894199457,967397.7665409627
-0.49419665,-2.402383,1.0176751818038963,1119217.625,1156.26904296875,3.3931174278259277,107.40824890136719,656.1492309570312,0.16369484841840948,967397.222413016
-0.4767582,-2.3176117,1.0196875114353947,1117008.875,1155.7340087890625,3.3879892826080322,113.31881713867188,656.0051879882812,0.17274073317343366,967396.839719929
-0.45977968,-2.2350757,1.0219144117521055,1114574.75,1155.143798828125,3.382333755493164,119.4992446899414,655.8462524414062,0.1822061866559458,967396.4743088799
-0.44328356,-2.154885,1.0243629068658284,1111910.625,1154.4957275390625,3.376142978668213,125.93600463867188,655.6717529296875,0.19207172503003483,967395.9739372074
-0.42728472,-2.0771115,1.0270510503659658,1109000.375,1153.787109375,3.3693747520446777,132.61851501464844,655.4808349609375,0.20232249051576262,967395.6193272914
-0.41179094,-2.0017934,1.0299848576853012,1105841.5,1153.0159912109375,3.3620240688323975,139.5263671875,655.2730102539062,0.21292860380963363,967395.5133609539
-0.39680293,-1.9289339,1.0331754543273406,1102426.5,1152.1805419921875,3.354071617126465,146.64456176757812,655.0478515625,0.22386847223112577,967395.4138104673
-0.38231537,-1.8585072,1.0366332445733182,1098749.25,1151.278564453125,3.345503091812134,153.95765686035156,654.8045654296875,0.23512001135685948,967394.9361819155
-0.36831805,-1.7904634,1.0403663752034749,1094806.625,1150.3089599609375,3.336308479309082,161.4498291015625,654.54296875,0.24666039788020028,967394.6204364143
-0.35479593,-1.7247299,1.0443835500880023,1090595.5,1149.2703857421875,3.3264784812927246,169.10694885253906,654.2626953125,0.2584694956079795,967394.5038566507
